# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	27	73	47.3	52.7	51.5	48.5
500	27.2	72.8	50.8	49.2	52.6	47.4
1000	26.2	73.8	51.7	48.3	52.5	47.5
1500	24.3	75.7	51.9	48.1	49.4	50.6
2000	27.7	72.3	56.2	43.8	44.5	55.5
2500	28.6	71.4	53.2	46.8	47.6	52.4
3000	32.2	67.8	46.5	53.5	54.9	45.1
3500	28.3	71.7	47.9	52.1	54	46
4000	26.3	73.7	56.8	43.2	46.5	53.5
4500	30.6	69.4	63.6	36.4	37.8	62.2
5000	29.2	70.8	62.4	37.6	36	64
5500	30	70	61.9	38.1	38.9	61.1
6000	31	69	54.4	45.6	45	55
6500	30.9	69.1	47.1	52.9	51.6	48.4
7000	29.4	70.6	42.1	57.9	57.7	42.3
7500	26.6	73.4	33.7	66.3	62.3	37.7
8000	23	77	38.5	61.5	60.5	39.5
8500	26	74	46.9	53.1	53.9	46.1
9000	28.8	71.2	48.3	51.7	50.9	49.1
9500	24.8	75.2	50.4	49.6	49.8	50.2
10000	25.1	74.9	58.2	41.8	44.7	55.3
10500	26.6	73.4	61.8	38.2	43.8	56.2
11000	28.2	71.8	51.1	48.9	48.7	51.3
11500	31.9	68.1	42.1	57.9	52.8	47.2
12000	33.2	66.8	40.5	59.5	54.5	45.5
12500	30.1	69.9	39.5	60.5	56	44
13000	30.6	69.4	33.8	66.2	59.8	40.2
13500	32.7	67.3	33.4	66.6	61.1	38.9
14000	29.9	70.1	37.9	62.1	59.8	40.2
14500	26.2	73.8	48	52	51	49
15000	26.3	73.7	52.1	47.9	48.2	51.8
15500	28.4	71.6	44.9	55.1	54.9	45.1
16000	28.4	71.6	45	55	54.2	45.8
16500	31	69	48.9	51.1	50.5	49.5
17000	32.2	67.8	55.2	44.8	45	55
17500	31.4	68.6	56.4	43.6	45.4	54.6
18000	30.6	69.4	56.6	43.4	47	53
18500	27.7	72.3	63.6	36.4	45.9	54.1
19000	25.7	74.3	58	42	49.3	50.7
19500	28.6	71.4	50.6	49.4	49.8	50.2
20000	30.5	69.5	48.9	51.1	50.6	49.4
