# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	30	70	65.5	34.5	43.1	56.9
500	31.9	68.1	60.9	39.1	42.8	57.2
1000	28.2	71.8	57.9	42.1	42.3	57.7
1500	26.1	73.9	53.8	46.2	45.7	54.3
2000	29	71	47.9	52.1	50.3	49.7
2500	29.7	70.3	44.9	55.1	52	48
3000	28	72	43.8	56.2	52.4	47.6
3500	26.7	73.3	44.3	55.7	54.6	45.4
4000	28.9	71.1	48.4	51.6	50.1	49.9
4500	34.2	65.8	51.5	48.5	44.5	55.5
5000	31	69	47.2	52.8	50.4	49.6
5500	25.6	74.4	44.8	55.2	54	46
6000	28	72	45.4	54.6	55.4	44.6
6500	32.5	67.5	43.3	56.7	55.6	44.4
7000	30.4	69.6	46.9	53.1	50.7	49.3
7500	27.8	72.2	46.8	53.2	52	48
8000	30.6	69.4	40.1	59.9	56.3	43.7
8500	30.1	69.9	37.4	62.6	59.5	40.5
9000	28.6	71.4	41.2	58.8	58	42
9500	29.4	70.6	50.2	49.8	50	50
10000	30.3	69.7	53.6	46.4	47.1	52.9
10500	31.9	68.1	48	52	52.1	47.9
11000	33.1	66.9	42.2	57.8	59.3	40.7
11500	32.6	67.4	40.4	59.6	61	39
12000	34.7	65.3	41	59	59.1	40.9
12500	37.1	62.9	42.8	57.2	58.1	41.9
13000	35.8	64.2	44	56	62	38
13500	34.3	65.7	42.3	57.7	63.8	36.2
14000	34.3	65.7	42	58	57.7	42.3
14500	30.8	69.2	39.7	60.3	58.7	41.3
15000	27.8	72.2	38.6	61.4	61.8	38.2
15500	29.5	70.5	42.1	57.9	61.2	38.8
16000	26.3	73.7	44.9	55.1	56.4	43.6
16500	28.2	71.8	53.9	46.1	46.5	53.5
17000	34.6	65.4	58.6	41.4	46.4	53.6
17500	27.7	72.3	56.7	43.3	47.4	52.6
18000	28.2	71.8	50.2	49.8	47.2	52.8
18500	31.4	68.6	43.5	56.5	51.1	48.9
19000	28.8	71.2	39.6	60.4	53.6	46.4
19500	26.4	73.6	38.6	61.4	55	45
20000	26.8	73.2	42	58	56	44
20500	29.1	70.9	48.7	51.3	52.4	47.6
21000	31.4	68.6	54.1	45.9	47.3	52.7
21500	30.8	69.2	52.7	47.3	48.9	51.1
22000	30.1	69.9	53.2	46.8	49.3	50.7
22500	30.8	69.2	55.4	44.6	49	51
23000	28.7	71.3	56.1	43.9	49	51
23500	30.3	69.7	53.8	46.2	49.5	50.5
24000	28.9	71.1	49.8	50.2	53.1	46.9
24500	27.4	72.6	45.4	54.6	54.2	45.8
25000	26.7	73.3	44.9	55.1	53.6	46.4
25500	25.8	74.2	47.7	52.3	52.1	47.9
26000	27.6	72.4	51.6	48.4	48.6	51.4
26500	27.8	72.2	58.6	41.4	45.2	54.8
27000	27.7	72.3	60	40	41.9	58.1
27500	28.5	71.5	50.6	49.4	47.3	52.7
28000	30.1	69.9	43.5	56.5	56	44
28500	30.2	69.8	41.5	58.5	58.1	41.9
29000	29.1	70.9	42.8	57.2	55.5	44.5
29500	27.2	72.8	47.3	52.7	51.7	48.3
30000	26.2	73.8	46.4	53.6	54.4	45.6
30500	27.1	72.9	44.2	55.8	55.7	44.3
31000	27.9	72.1	50.3	49.7	46.8	53.2
31500	32.3	67.7	58.2	41.8	42.5	57.5
32000	31.1	68.9	52.3	47.7	48.4	51.6
32500	27.1	72.9	43.5	56.5	51.6	48.4
33000	25.9	74.1	47.2	52.8	49.5	50.5
33500	27.5	72.5	47.9	52.1	52	48
34000	30.5	69.5	44.3	55.7	57.6	42.4
34500	27	73	42.8	57.2	58.2	41.8
35000	27.4	72.6	41.7	58.3	55.5	44.5
35500	29.3	70.7	43.5	56.5	55.4	44.6
36000	28.7	71.3	49.2	50.8	53.5	46.5
36500	31.3	68.7	53.1	46.9	50	50
37000	30.3	69.7	49	51	52.7	47.3
37500	29.7	70.3	44.5	55.5	55.4	44.6
38000	28.4	71.6	45	55	51.6	48.4
38500	31	69	44.6	55.4	49.8	50.2
39000	31.8	68.2	43.3	56.7	54.1	45.9
39500	28.1	71.9	45.9	54.1	54	46
40000	30.2	69.8	52.4	47.6	44.8	55.2
40500	30	70	61.2	38.8	37.8	62.2
41000	28	72	63.3	36.7	38.7	61.3
41500	29.3	70.7	58.8	41.2	43.7	56.3
42000	30.1	69.9	59.4	40.6	42.3	57.7
42500	28.7	71.3	58.3	41.7	40.4	59.6
43000	30.7	69.3	48.6	51.4	46.7	53.3
43500	31	69	45.6	54.4	48.6	51.4
44000	27.8	72.2	53	47	43	57
44500	28.2	71.8	59.6	40.4	38.8	61.2
45000	30.1	69.9	58.8	41.2	40.9	59.1
45500	28.6	71.4	56.3	43.7	43.1	56.9
46000	33.5	66.5	53.6	46.4	47.1	52.9
46500	34.9	65.1	51.3	48.7	52	48
47000	30.3	69.7	53.8	46.2	50.9	49.1
47500	29.3	70.7	56.9	43.1	46.8	53.2
48000	32	68	57	43	44.8	55.2
48500	31.2	68.8	55.9	44.1	45.5	54.5
49000	28.7	71.3	55.6	44.4	47.5	52.5
49500	31.4	68.6	54.7	45.3	47.1	52.9
50000	28.1	71.9	54.7	45.3	45.8	54.2
50500	29.7	70.3	54.5	45.5	48.6	51.4
51000	29.6	70.4	51.3	48.7	52.3	47.7
51500	29.4	70.6	52.6	47.4	48.2	51.8
52000	28.6	71.4	55.2	44.8	47	53
52500	25.9	74.1	56.1	43.9	49.2	50.8
