# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	31.3	68.7	58.2	41.8	44.1	55.9
500	30.8	69.2	53.7	46.3	50.7	49.3
1000	27.8	72.2	54.1	45.9	48.3	51.7
1500	24.6	75.4	61	39	40.8	59.2
2000	24.1	75.9	59.8	40.2	42.7	57.3
2500	26	74	56.7	43.3	47.7	52.3
3000	27.9	72.1	55	45	46.5	53.5
3500	27.2	72.8	57.1	42.9	40.1	59.9
4000	26.9	73.1	58.2	41.8	39.9	60.1
4500	27.3	72.7	57.7	42.3	45.6	54.4
5000	27.1	72.9	61.4	38.6	44.7	55.3
5500	26.4	73.6	61.1	38.9	46.3	53.7
6000	27.4	72.6	54.6	45.4	51.4	48.6
6500	25.6	74.4	53.9	46.1	49.5	50.5
7000	28.7	71.3	60.5	39.5	48.2	51.8
7500	27.7	72.3	52.5	47.5	51.6	48.4
8000	26.3	73.7	43.6	56.4	57.5	42.5
8500	35.8	64.2	46.1	53.9	62.1	37.9
9000	31.2	68.8	49.6	50.4	56	44
9500	24	76	49.6	50.4	53.2	46.8
10000	27.2	72.8	49.6	50.4	53.4	46.6
10500	29.2	70.8	55.5	44.5	48.5	51.5
11000	28.6	71.4	55.2	44.8	48.8	51.2
11500	27.8	72.2	53.3	46.7	47.3	52.7
12000	28.2	71.8	59.7	40.3	45.3	54.7
12500	28	72	61	39	45.8	54.2
13000	26	74	53.9	46.1	48.3	51.7
13500	26.3	73.7	51.3	48.7	46.4	53.6
14000	27.7	72.3	57.8	42.2	43.5	56.5
14500	29.4	70.6	64.1	35.9	46.3	53.7
15000	29.8	70.2	60.2	39.8	46.4	53.6
15500	27.3	72.7	51.4	48.6	49.9	50.1
16000	25.6	74.4	43.2	56.8	55.8	44.2
16500	29.6	70.4	41.6	58.4	52.6	47.4
17000	38.7	61.3	43.8	56.2	49.1	50.9
17500	36.1	63.9	39.1	60.9	53	47
18000	34.2	65.8	40	60	54.6	45.4
18500	33.4	66.6	47.5	52.5	52.5	47.5
19000	27.2	72.8	50.2	49.8	49.8	50.2
19500	29.9	70.1	50.7	49.3	48.8	51.2
20000	29.4	70.6	54.5	45.5	46.9	53.1
20500	28.1	71.9	48.6	51.4	48.7	51.3
21000	27.9	72.1	46.3	53.7	50.4	49.6
21500	25.7	74.3	50.7	49.3	48.6	51.4
22000	23.5	76.5	48.2	51.8	50.1	49.9
22500	26.1	73.9	45.9	54.1	54.2	45.8
23000	33.3	66.7	43	57	53.9	46.1
23500	31.1	68.9	44	56	51.9	48.1
24000	34.9	65.1	49.5	50.5	38.4	61.6
24500	34.9	65.1	54.9	45.1	33.2	66.8
25000	27.3	72.7	56.8	43.2	45.3	54.7
25500	28.1	71.9	55.8	44.2	48.5	51.5
26000	28.9	71.1	50.8	49.2	49.7	50.3
26500	30.1	69.9	47	53	53.1	46.9
27000	32.8	67.2	43.8	56.2	55.2	44.8
27500	29.7	70.3	47.2	52.8	52.5	47.5
28000	28.3	71.7	53.6	46.4	49.7	50.3
28500	29.4	70.6	51	49	50.8	49.2
29000	29	71	48.1	51.9	52.7	47.3
29500	31.9	68.1	49.6	50.4	51.5	48.5
30000	29.8	70.2	48	52	50.8	49.2
30500	26.1	73.9	49.4	50.6	50.3	49.7
31000	26.2	73.8	54	46	49.2	50.8
31500	25.3	74.7	54.3	45.7	47.8	52.2
32000	26.5	73.5	52.2	47.8	48.7	51.3
32500	27.4	72.6	49.6	50.4	51	49
33000	25.9	74.1	44.4	55.6	54.7	45.3
33500	26.3	73.7	36.7	63.3	58.8	41.2
34000	27.4	72.6	34.5	65.5	61.1	38.9
34500	27.4	72.6	41.8	58.2	56	44
35000	27.2	72.8	51.2	48.8	47	53
35500	28.2	71.8	58.4	41.6	42.6	57.4
36000	28.1	71.9	52.9	47.1	48	52
36500	28.2	71.8	41.2	58.8	56	44
37000	28.8	71.2	41.4	58.6	55	45
37500	29.7	70.3	40.8	59.2	56.1	43.9
38000	28.9	71.1	40.6	59.4	54.3	45.7
38500	33.7	66.3	44.6	55.4	51.9	48.1
39000	34.8	65.2	50.3	49.7	50.1	49.9
39500	27.9	72.1	44.7	55.3	51.4	48.6
40000	25.5	74.5	38.2	61.8	54.7	45.3
40500	25.5	74.5	37.8	62.2	59.1	40.9
41000	24.7	75.3	37.8	62.2	61.1	38.9
41500	26.3	73.7	41.7	58.3	56	44
42000	31.6	68.4	39.7	60.3	55.1	44.9
42500	32.4	67.6	37.8	62.2	53	47
43000	27.1	72.9	44.9	55.1	48.6	51.4
43500	23	77	47.8	52.2	49.2	50.8
44000	25.1	74.9	47.1	52.9	50.8	49.2
44500	26.2	73.8	43.7	56.3	54.1	45.9
45000	25.4	74.6	37.9	62.1	59.1	40.9
45500	25.3	74.7	39.3	60.7	58.4	41.6
46000	25.8	74.2	45.7	54.3	54.1	45.9
46500	25.2	74.8	45.1	54.9	51.3	48.7
47000	23.9	76.1	50.3	49.7	44.2	55.8
47500	31.1	68.9	56.7	43.3	44.6	55.4
48000	31.7	68.3	55.3	44.7	50.8	49.2
48500	26.9	73.1	58	42	47.3	52.7
49000	29.4	70.6	60.8	39.2	45.2	54.8
49500	32.8	67.2	62.4	37.6	47.2	52.8
50000	31	69	59.3	40.7	46.1	53.9
50500	25.8	74.2	55.4	44.6	43.8	56.2
51000	27.5	72.5	51.1	48.9	48.2	51.8
51500	29.5	70.5	45.9	54.1	50.4	49.6
52000	29.8	70.2	42.7	57.3	51.3	48.7
52500	27.1	72.9	44.6	55.4	53.9	46.1
53000	26.8	73.2	49	51	50.4	49.6
53500	29.6	70.4	56.4	43.6	43	57
54000	26.5	73.5	58.3	41.7	40.6	59.4
54500	29	71	46.7	53.3	47.9	52.1
55000	31.1	68.9	45	55	51.3	48.7
55500	26.3	73.7	55.7	44.3	45	55
56000	26.4	73.6	57.9	42.1	46.3	53.7
56500	27.2	72.8	53.9	46.1	49.9	50.1
57000	27.9	72.1	47.9	52.1	51.2	48.8
57500	31.8	68.2	42.8	57.2	52.8	47.2
58000	30.3	69.7	42.6	57.4	53.3	46.7
58500	29.7	70.3	50.4	49.6	49.3	50.7
59000	32.4	67.6	54.4	45.6	46.4	53.6
59500	36.2	63.8	51.6	48.4	48.6	51.4
60000	34.6	65.4	49.2	50.8	52.2	47.8
60500	28.7	71.3	49.9	50.1	47.4	52.6
61000	26.7	73.3	56.6	43.4	39.7	60.3
61500	24.2	75.8	55	45	43.6	56.4
62000	27.1	72.9	43.3	56.7	51	49
62500	29.3	70.7	38	62	55.7	44.3
63000	31.4	68.6	41.9	58.1	52.1	47.9
63500	31.4	68.6	47	53	52	48
64000	27.4	72.6	50.5	49.5	50.1	49.9
64500	29	71	48.5	51.5	49.1	50.9
65000	28.9	71.1	50.7	49.3	50.8	49.2
65500	26.2	73.8	57.6	42.4	45.2	54.8
66000	26.6	73.4	56.8	43.2	45.6	54.4
66500	26.7	73.3	52.1	47.9	50.4	49.6
67000	28.6	71.4	53.9	46.1	47.3	52.7
67500	31.3	68.7	56.4	43.6	45.5	54.5
68000	32.4	67.6	56.4	43.6	46.6	53.4
68500	32.8	67.2	59.7	40.3	44.5	55.5
69000	31.4	68.6	59.7	40.3	47.9	52.1
69500	28	72	51.4	48.6	52	48
70000	27.3	72.7	44.1	55.9	51.8	48.2
70500	27.6	72.4	50	50	47.2	52.8
71000	32.3	67.7	51.1	48.9	46.4	53.6
71500	35.1	64.9	46.5	53.5	51.8	48.2
72000	32.8	67.2	49.5	50.5	50.9	49.1
72500	30.5	69.5	58.3	41.7	42.6	57.4
73000	27.1	72.9	52.4	47.6	48.1	51.9
73500	26.2	73.8	43.7	56.3	53.9	46.1
74000	23.9	76.1	45.5	54.5	53	47
74500	21.9	78.1	43.2	56.8	57.7	42.3
75000	24.3	75.7	48	52	52.5	47.5
75500	32	68	53.7	46.3	48.5	51.5
76000	31	69	52.9	47.1	50.5	49.5
76500	27.9	72.1	50.4	49.6	48.9	51.1
77000	28.8	71.2	46.2	53.8	51	49
77500	27.8	72.2	47.9	52.1	53.7	46.3
78000	27.6	72.4	50.8	49.2	50.8	49.2
78500	28.7	71.3	54.6	45.4	45.7	54.3
79000	31.6	68.4	58.6	41.4	43.6	56.4
79500	30	70	54.1	45.9	47.1	52.9
80000	28.3	71.7	49.5	50.5	51.4	48.6
80500	29.4	70.6	46.9	53.1	51.9	48.1
81000	28.1	71.9	42.4	57.6	54.5	45.5
81500	24.3	75.7	41.7	58.3	53.2	46.8
82000	21.8	78.2	59.2	40.8	42	58
82500	23.2	76.8	74.5	25.5	36.1	63.9
83000	25.9	74.1	73.4	26.6	35.3	64.7
83500	24.6	75.4	68.6	31.4	36.6	63.4
84000	27.2	72.8	57.7	42.3	46.9	53.1
84500	30.9	69.1	49.9	50.1	52.8	47.2
85000	25.1	74.9	50.5	49.5	51	49
85500	26.9	73.1	57.5	42.5	46.4	53.6
86000	28.1	71.9	56.4	43.6	46.9	53.1
86500	30.5	69.5	49.4	50.6	51.9	48.1
87000	30.9	69.1	43	57	58.5	41.5
87500	27.5	72.5	34.1	65.9	62	38
88000	32.6	67.4	35.1	64.9	57.1	42.9
88500	30.5	69.5	35.8	64.2	60.3	39.7
89000	29.5	70.5	33.7	66.3	59.6	40.4
89500	31.5	68.5	39.5	60.5	56.2	43.8
90000	29.8	70.2	48.4	51.6	53.4	46.6
90500	28.3	71.7	50.5	49.5	46.2	53.8
91000	28.9	71.1	52.5	47.5	42.4	57.6
91500	30.8	69.2	65.7	34.3	39.9	60.1
92000	27.7	72.3	72.7	27.3	39.6	60.4
