# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	30.1	69.9	52.9	47.1	50	50
500	29.6	70.4	52	48	50.4	49.6
1000	33.2	66.8	54.3	45.7	49.7	50.3
1500	32.4	67.6	52.2	47.8	50.4	49.6
2000	31.8	68.2	54	46	50	50
2500	31.2	68.8	53.7	46.3	50.5	49.5
3000	29.5	70.5	53.1	46.9	50.4	49.6
3500	29.8	70.2	52.8	47.2	50.2	49.8
4000	29.7	70.3	53.1	46.9	50.2	49.8
4500	30.5	69.5	54.4	45.6	48.9	51.1
5000	29.9	70.1	52.3	47.7	50.6	49.4
5500	30.3	69.7	53.1	46.9	50.4	49.6
6000	28.2	71.8	48.6	51.4	50	50
6500	26.3	73.7	44.6	55.4	51.5	48.5
7000	26	74	41.9	58.1	57.1	42.9
7500	26.8	73.2	45.3	54.7	54.7	45.3
8000	25.4	74.6	52.9	47.1	49.5	50.5
8500	24	76	53	47	52.2	47.8
9000	38.2	61.8	57.3	42.7	52.1	47.9
9500	36.5	63.5	58.5	41.5	49	51
10000	24.6	75.4	54.8	45.2	44.2	55.8
10500	32.1	67.9	65.7	34.3	41.8	58.2
11000	35.8	64.2	70.6	29.4	44.8	55.2
11500	31.3	68.7	58.9	41.1	47.8	52.2
12000	26.6	73.4	53.1	46.9	48.3	51.7
12500	25.2	74.8	54.6	45.4	43.8	56.2
13000	27.4	72.6	51.3	48.7	44.5	55.5
13500	31.3	68.7	45.7	54.3	52.2	47.8
14000	28.1	71.9	48.6	51.4	51.5	48.5
14500	31.1	68.9	50.6	49.4	48.1	51.9
15000	34	66	52.7	47.3	46.9	53.1
15500	29.5	70.5	57.3	42.7	47.8	52.2
16000	28.1	71.9	49.3	50.7	51.4	48.6
16500	25.3	74.7	44.3	55.7	54.8	45.2
17000	23.7	76.3	49.9	50.1	49.6	50.4
17500	23.9	76.1	48.1	51.9	49.2	50.8
18000	30.9	69.1	49.9	50.1	51.6	48.4
18500	36.7	63.3	59.2	40.8	47.3	52.7
19000	35.4	64.6	56.4	43.6	48.4	51.6
19500	34.2	65.8	50.2	49.8	51	49
20000	33.3	66.7	45.9	54.1	52.2	47.8
20500	32.5	67.5	47.2	52.8	50.3	49.7
21000	28.9	71.1	45.8	54.2	51.3	48.7
21500	27.6	72.4	37	63	58.8	41.2
22000	28.3	71.7	42.5	57.5	54.6	45.4
22500	28	72	49.3	50.7	46.7	53.3
23000	27.5	72.5	48.8	51.2	50.7	49.3
23500	28.8	71.2	56.8	43.2	49.6	50.4
24000	27.3	72.7	51.4	48.6	50.1	49.9
24500	24.5	75.5	46.3	53.7	49	51
25000	25.4	74.6	48.6	51.4	50.4	49.6
25500	24.9	75.1	46.1	53.9	54.2	45.8
26000	22.4	77.6	44.7	55.3	50.7	49.3
26500	26.6	73.4	37.3	62.7	51.1	48.9
27000	26.8	73.2	45.9	54.1	49.3	50.7
27500	28.5	71.5	53	47	47.5	52.5
28000	32.1	67.9	43.6	56.4	51.7	48.3
28500	30.2	69.8	50.7	49.3	50.1	49.9
29000	28.4	71.6	55.5	44.5	46.5	53.5
29500	27.3	72.7	56.2	43.8	43.7	56.3
30000	27.1	72.9	54.3	45.7	46.6	53.4
30500	26.8	73.2	48.5	51.5	51.7	48.3
31000	27.6	72.4	57.2	42.8	44.2	55.8
31500	32.7	67.3	60.4	39.6	43.1	56.9
32000	31.7	68.3	55.6	44.4	49.7	50.3
32500	26.1	73.9	45.7	54.3	54.4	45.6
33000	34.4	65.6	41.2	58.8	64.2	35.8
33500	33.7	66.3	47.8	52.2	60.5	39.5
34000	25.8	74.2	47.6	52.4	52.8	47.2
34500	25.8	74.2	44.1	55.9	55.1	44.9
35000	26.4	73.6	46.9	53.1	53.1	46.9
35500	30	70	46.7	53.3	53.3	46.7
36000	28.6	71.4	43.3	56.7	53.3	46.7
36500	28.2	71.8	48.2	51.8	47.2	52.8
37000	33.1	66.9	55.7	44.3	39.8	60.2
37500	30.9	69.1	58.4	41.6	37.7	62.3
38000	29.7	70.3	59.2	40.8	38.7	61.3
38500	28.5	71.5	59.7	40.3	38.2	61.8
39000	30.5	69.5	58.7	41.3	40.8	59.2
39500	31.7	68.3	55.7	44.3	44.8	55.2
40000	30.6	69.4	56.1	43.9	42.7	57.3
40500	32.4	67.6	57.4	42.6	40.6	59.4
41000	32.9	67.1	60.4	39.6	41.9	58.1
41500	31.5	68.5	61.3	38.7	42.6	57.4
42000	31	69	61.8	38.2	44.6	55.4
42500	30	70	66.8	33.2	42	58
43000	30.3	69.7	64.6	35.4	36.7	63.3
43500	29.2	70.8	55.3	44.7	42.5	57.5
44000	28.8	71.2	45.5	54.5	52.9	47.1
44500	28.8	71.2	46.5	53.5	50.9	49.1
45000	33	67	49.7	50.3	46.5	53.5
45500	34.9	65.1	51.8	48.2	48.7	51.3
46000	27.8	72.2	58.4	41.6	49.4	50.6
46500	28.5	71.5	58.8	41.2	48.7	51.3
47000	29.6	70.4	54.1	45.9	47.1	52.9
47500	28.7	71.3	45.9	54.1	50.4	49.6
48000	30.4	69.6	41.4	58.6	54.2	45.8
48500	30.7	69.3	41.6	58.4	52.7	47.3
49000	28.8	71.2	43.9	56.1	51.9	48.1
49500	31	69	49.2	50.8	48.6	51.4
50000	33.6	66.4	53	47	46	54
50500	32.6	67.4	52	48	49	51
51000	33.6	66.4	51.7	48.3	48.9	51.1
51500	32.3	67.7	55.3	44.7	44.6	55.4
52000	27.4	72.6	56.5	43.5	43.9	56.1
52500	25.5	74.5	45.8	54.2	51.3	48.7
53000	24.2	75.8	38.8	61.2	57.2	42.8
53500	25.1	74.9	47	53	51.9	48.1
54000	27.5	72.5	47.3	52.7	53.4	46.6
54500	28.7	71.3	42.3	57.7	58.2	41.8
55000	28.6	71.4	50.4	49.6	52	48
55500	25.8	74.2	54.2	45.8	52	48
56000	25	75	49	51	54.8	45.2
56500	28.4	71.6	46.6	53.4	53.6	46.4
57000	30.7	69.3	42.4	57.6	55.1	44.9
57500	27.9	72.1	47.2	52.8	53.9	46.1
58000	22.7	77.3	52.3	47.7	51.8	48.2
58500	26.4	73.6	52.8	47.2	49	51
59000	33.5	66.5	56.1	43.9	45.2	54.8
59500	26.8	73.2	54.2	45.8	44.4	55.6
60000	23.3	76.7	56.2	43.8	42.9	57.1
60500	27.3	72.7	60.7	39.3	42	58
61000	27.1	72.9	60	40	41.1	58.9
61500	25.8	74.2	55.5	44.5	43.1	56.9
62000	27.4	72.6	47.6	52.4	49.8	50.2
62500	33.1	66.9	45.9	54.1	51.2	48.8
63000	34.1	65.9	49.4	50.6	50.3	49.7
63500	29.1	70.9	46.7	53.3	53.6	46.4
64000	25.1	74.9	48.8	51.2	52.3	47.7
64500	23.4	76.6	53.9	46.1	48.7	51.3
65000	25.7	74.3	55.9	44.1	46.6	53.4
65500	26.2	73.8	57.1	42.9	44.7	55.3
66000	25.3	74.7	59.6	40.4	41.3	58.7
66500	27.3	72.7	56.8	43.2	42.9	57.1
67000	31.5	68.5	45.8	54.2	51.1	48.9
67500	30.3	69.7	38.8	61.2	56.7	43.3
68000	24.3	75.7	32.3	67.7	61.4	38.6
68500	23.3	76.7	29	71	64.7	35.3
69000	25.2	74.8	31.5	68.5	63.7	36.3
69500	25.1	74.9	42.8	57.2	57.7	42.3
70000	25.3	74.7	51.9	48.1	50	50
70500	28.9	71.1	57.9	42.1	43.8	56.2
71000	29.9	70.1	59.7	40.3	42	58
71500	28.2	71.8	56.7	43.3	44.5	55.5
72000	25.2	74.8	52.1	47.9	49.5	50.5
72500	26.9	73.1	50.5	49.5	50.2	49.8
73000	31.5	68.5	50.1	49.9	49.6	50.4
73500	33.5	66.5	45	55	48.5	51.5
74000	33.6	66.4	44.5	55.5	49.7	50.3
74500	27.9	72.1	48.2	51.8	50.1	49.9
75000	25.2	74.8	56.3	43.7	42.3	57.7
75500	25.6	74.4	56.5	43.5	42.5	57.5
76000	27.5	72.5	46.7	53.3	47.4	52.6
76500	29.1	70.9	45.3	54.7	47.8	52.2
77000	28	72	52	48	46.4	53.6
77500	29.9	70.1	58.6	41.4	45.3	54.7
78000	28.9	71.1	56.6	43.4	45.9	54.1
78500	27.7	72.3	54.1	45.9	43.4	56.6
79000	27.9	72.1	57.3	42.7	42.8	57.2
79500	28.6	71.4	56.9	43.1	44.1	55.9
80000	29	71	55.8	44.2	41.4	58.6
80500	28.4	71.6	55.9	44.1	43.3	56.7
81000	29.5	70.5	58	42	44.1	55.9
81500	29.8	70.2	61	39	42	58
82000	33.1	66.9	58.3	41.7	47.2	52.8
82500	34.3	65.7	53.3	46.7	51.4	48.6
83000	28.3	71.7	52.1	47.9	49	51
83500	27.6	72.4	56.2	43.8	45.8	54.2
84000	29.4	70.6	61.1	38.9	44.5	55.5
84500	31.5	68.5	54.4	45.6	46.7	53.3
85000	29.8	70.2	47.7	52.3	49.5	50.5
85500	24.4	75.6	50.4	49.6	50.2	49.8
86000	24	76	54.6	45.4	49.2	50.8
86500	25	75	57.2	42.8	46.6	53.4
