# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	32.6	67.4	40.2	59.8	48.6	51.4
500	28.2	71.8	43.4	56.6	52	48
1000	29.4	70.6	47.5	52.5	52.5	47.5
1500	31.2	68.8	46.9	53.1	52.5	47.5
2000	30.1	69.9	49.3	50.7	51.2	48.8
2500	31.7	68.3	50	50	49.9	50.1
3000	31.4	68.6	38.1	61.9	55.3	44.7
3500	30.6	69.4	32.8	67.2	58	42
4000	30.2	69.8	35.2	64.8	60.4	39.6
4500	32.2	67.8	37.9	62.1	56.1	43.9
5000	33.9	66.1	45.5	54.5	52.4	47.6
5500	29.9	70.1	50.7	49.3	55.2	44.8
6000	25.7	74.3	58.8	41.2	46.9	53.1
6500	27	73	58.8	41.2	43.4	56.6
7000	29.4	70.6	49.2	50.8	47.4	52.6
7500	29.9	70.1	46.8	53.2	49.9	50.1
8000	30.3	69.7	44.6	55.4	53.7	46.3
8500	26.9	73.1	45.7	54.3	55.2	44.8
9000	25.7	74.3	43.9	56.1	56.4	43.6
9500	28.5	71.5	37.3	62.7	57.4	42.6
10000	30.8	69.2	36.6	63.4	57.6	42.4
10500	28.3	71.7	42.6	57.4	54.1	45.9
11000	26.2	73.8	52.3	47.7	49.1	50.9
11500	28	72	51.9	48.1	49.9	50.1
12000	30.9	69.1	53.9	46.1	49	51
12500	29.4	70.6	55.8	44.2	47.2	52.8
13000	27.1	72.9	46.2	53.8	50.7	49.3
13500	30.8	69.2	40	60	49.6	50.4
14000	31.2	68.8	37.5	62.5	49.7	50.3
14500	30.6	69.4	38.3	61.7	53.9	46.1
15000	32.7	67.3	39.8	60.2	54.9	45.1
15500	34.3	65.7	37.3	62.7	53.4	46.6
16000	35.6	64.4	39	61	55.6	44.4
16500	30	70	46.1	53.9	57.9	42.1
17000	27.3	72.7	45.1	54.9	62.2	37.8
17500	32.9	67.1	47.8	52.2	56.9	43.1
18000	32.4	67.6	50.9	49.1	49.7	50.3
18500	33.1	66.9	50.7	49.3	51.6	48.4
19000	31.1	68.9	48	52	55.7	44.3
19500	29.1	70.9	44.2	55.8	54.5	45.5
20000	29.1	70.9	47.6	52.4	50.7	49.3
20500	25.3	74.7	51.5	48.5	48.4	51.6
21000	24.3	75.7	55.6	44.4	43.9	56.1
21500	25.5	74.5	56.2	43.8	45.7	54.3
22000	26.5	73.5	54.4	45.6	46.9	53.1
22500	26.2	73.8	50.1	49.9	50.3	49.7
23000	28.5	71.5	42.1	57.9	55.8	44.2
23500	30.9	69.1	42.1	57.9	54.8	45.2
24000	27.7	72.3	47.3	52.7	52.6	47.4
24500	25.6	74.4	44.7	55.3	56.5	43.5
25000	27.6	72.4	40.5	59.5	58.5	41.5
25500	28.3	71.7	39.9	60.1	57.8	42.2
26000	25.5	74.5	44	56	54.3	45.7
26500	32.6	67.4	50	50	49.4	50.6
27000	38.3	61.7	50.5	49.5	51	49
27500	34.4	65.6	55.1	44.9	49.1	50.9
28000	32.4	67.6	59.4	40.6	47.4	52.6
28500	35.2	64.8	52.9	47.1	48.7	51.3
29000	33.3	66.7	51.4	48.6	48.3	51.7
29500	27.6	72.4	47.6	52.4	55	45
30000	27.8	72.2	39.5	60.5	58.7	41.3
30500	24.8	75.2	41	59	57.6	42.4
31000	23.6	76.4	45.7	54.3	55.1	44.9
31500	25.1	74.9	47.9	52.1	51.4	48.6
32000	28.3	71.7	47.4	52.6	47.7	52.3
32500	33	67	52	48	45.6	54.4
33000	32.9	67.1	59.8	40.2	48.5	51.5
33500	29.2	70.8	60.8	39.2	49.2	50.8
34000	28.3	71.7	61	39	48.5	51.5
34500	29.1	70.9	65.7	34.3	47.2	52.8
35000	29.3	70.7	63.5	36.5	49.6	50.4
35500	30	70	51.3	48.7	54.1	45.9
36000	29.5	70.5	42.1	57.9	56.4	43.6
36500	31	69	44.1	55.9	54.9	45.1
37000	31.8	68.2	43.9	56.1	56.7	43.3
37500	25.5	74.5	49.7	50.3	52	48
38000	23.5	76.5	57.8	42.2	42.9	57.1
38500	26	74	55	45	45.2	54.8
39000	24.8	75.2	51.9	48.1	49.5	50.5
39500	24.6	75.4	49.3	50.7	53.1	46.9
40000	24.8	75.2	49.8	50.2	52.2	47.8
40500	25.8	74.2	53.8	46.2	46.6	53.4
41000	27.6	72.4	58.7	41.3	44.9	55.1
41500	28.1	71.9	60.5	39.5	44	56
42000	29	71	57.3	42.7	44.7	55.3
42500	28.5	71.5	54.6	45.4	47.9	52.1
43000	24.3	75.7	56.5	43.5	46.8	53.2
43500	27.5	72.5	52.7	47.3	46.4	53.6
44000	33.4	66.6	49.6	50.4	49.6	50.4
44500	30.9	69.1	52.7	47.3	49.4	50.6
45000	26.7	73.3	54	46	45.3	54.7
45500	27.8	72.2	54.3	45.7	46.9	53.1
46000	33.1	66.9	56.2	43.8	47.7	52.3
46500	33.8	66.2	58.2	41.8	45.8	54.2
47000	33.7	66.3	58.6	41.4	47.7	52.3
47500	33.6	66.4	61.8	38.2	44	56
48000	32.3	67.7	60.1	39.9	42.4	57.6
48500	30.5	69.5	54.4	45.6	48.1	51.9
49000	32.9	67.1	56.1	43.9	45.2	54.8
49500	31.6	68.4	52.8	47.2	49.6	50.4
50000	29.1	70.9	40.8	59.2	56.7	43.3
50500	31.5	68.5	42.1	57.9	55.6	44.4
51000	32.2	67.8	47.3	52.7	54.9	45.1
51500	40	60	46.5	53.5	59.1	40.9
52000	37.1	62.9	50.2	49.8	59.5	40.5
52500	27.1	72.9	51.2	48.8	50.1	49.9
53000	27.2	72.8	50.2	49.8	48	52
53500	29	71	45	55	53	47
54000	27.1	72.9	31.9	68.1	60	40
54500	26.3	73.7	33.4	66.6	58.9	41.1
55000	27.3	72.7	48.2	51.8	51.5	48.5
55500	25.4	74.6	58.7	41.3	46.1	53.9
56000	29.1	70.9	61.8	38.2	46.9	53.1
56500	31.2	68.8	58	42	44.2	55.8
57000	28.6	71.4	57.2	42.8	36.2	63.8
