# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	34.8	65.2	52.6	47.4	50.4	49.6
500	28.4	71.6	47.8	52.2	53.2	46.8
1000	26.3	73.7	43.6	56.4	54.1	45.9
1500	25.7	74.3	40.5	59.5	56.4	43.6
2000	26.2	73.8	39.9	60.1	56.3	43.7
2500	31.7	68.3	45	55	51.5	48.5
3000	32.8	67.2	50.2	49.8	49	51
3500	30.3	69.7	48.8	51.2	49.9	50.1
4000	31.3	68.7	45.8	54.2	50.7	49.3
4500	27.9	72.1	49.5	50.5	50	50
5000	24.5	75.5	50.1	49.9	52.2	47.8
5500	23.8	76.2	50	50	52.2	47.8
6000	25.8	74.2	46.6	53.4	50.6	49.4
6500	26.3	73.7	39.1	60.9	54	46
7000	26.4	73.6	40.1	59.9	56.7	43.3
7500	27.4	72.6	43.8	56.2	54	46
8000	26.5	73.5	49.1	50.9	51	49
8500	27.8	72.2	50.8	49.2	51.4	48.6
9000	28	72	52.7	47.3	45.5	54.5
9500	27.4	72.6	55.5	44.5	42.3	57.7
10000	26.5	73.5	53.6	46.4	48.1	51.9
10500	24.8	75.2	52.7	47.3	46.7	53.3
11000	25.2	74.8	49.4	50.6	46.6	53.4
11500	23.2	76.8	38.7	61.3	56.1	43.9
12000	23.3	76.7	32.9	67.1	63	37
12500	24.5	75.5	45.9	54.1	57.2	42.8
13000	25.7	74.3	55.2	44.8	48.1	51.9
13500	25.9	74.1	50.8	49.2	49.9	50.1
14000	24.5	75.5	44.6	55.4	54.5	45.5
14500	24.9	75.1	42.6	57.4	53.5	46.5
15000	26.1	73.9	45	55	51.7	48.3
15500	29.2	70.8	41.2	58.8	53.2	46.8
16000	33.3	66.7	37.7	62.3	53.2	46.8
16500	30.2	69.8	48.7	51.3	48.1	51.9
17000	30.8	69.2	56.9	43.1	47.3	52.7
17500	29.6	70.4	54.3	45.7	51.3	48.7
18000	30.4	69.6	52.7	47.3	52.7	47.3
18500	32.2	67.8	49.8	50.2	54.4	45.6
19000	27.3	72.7	51.3	48.7	53.8	46.2
19500	27.4	72.6	52.7	47.3	49.9	50.1
20000	29.1	70.9	55.6	44.4	44.5	55.5
20500	30.9	69.1	58.9	41.1	41.2	58.8
21000	34.4	65.6	55.3	44.7	43.1	56.9
21500	33.7	66.3	58.1	41.9	39.8	60.2
22000	29.6	70.4	59.1	40.9	39.3	60.7
22500	29.2	70.8	57.7	42.3	39.7	60.3
23000	30.9	69.1	59.6	40.4	38.1	61.9
23500	30.4	69.6	57.2	42.8	42.8	57.2
24000	29.5	70.5	56.5	43.5	43.4	56.6
24500	32.1	67.9	57.1	42.9	41.6	58.4
25000	32.4	67.6	59.6	40.4	40.8	59.2
25500	31	69	60	40	41.8	58.2
26000	28.3	71.7	55.8	44.2	45.9	54.1
26500	29.6	70.4	55.2	44.8	49	51
27000	31.9	68.1	58.8	41.2	46.3	53.7
27500	28.8	71.2	62.5	37.5	40.7	59.3
28000	26.2	73.8	57.8	42.2	43.4	56.6
28500	27.3	72.7	56.2	43.8	47.1	52.9
29000	26.4	73.6	61.8	38.2	42	58
29500	29.2	70.8	60.6	39.4	41.4	58.6
30000	35	65	57.3	42.7	47.1	52.9
30500	31	69	51.9	48.1	47.1	52.9
31000	26.9	73.1	53.7	46.3	41.8	58.2
31500	26.6	73.4	61.8	38.2	42	58
32000	25.1	74.9	63.1	36.9	44.6	55.4
32500	24.3	75.7	60	40	45.9	54.1
33000	23.8	76.2	56.3	43.7	49.3	50.7
33500	29.8	70.2	47.2	52.8	52.4	47.6
34000	29.8	70.2	41.7	58.3	59.3	40.7
34500	23.8	76.2	47.1	52.9	57.3	42.7
35000	28	72	55.1	44.9	46.1	53.9
35500	32	68	57.9	42.1	46.1	53.9
36000	33.1	66.9	55.8	44.2	49.5	50.5
36500	29.9	70.1	51.4	48.6	51.1	48.9
37000	24.3	75.7	51.3	48.7	51.4	48.6
37500	23.3	76.7	51.2	48.8	49.7	50.3
38000	24.2	75.8	54.6	45.4	42.8	57.2
38500	25.1	74.9	65.5	34.5	36	64
39000	25.7	74.3	65.4	34.6	35.3	64.7
39500	28.3	71.7	59.8	40.2	37.5	62.5
