# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	27.8	72.2	54.1	45.9	46.9	53.1
500	29	71	54.4	45.6	47	53
1000	29.7	70.3	56.3	43.7	44.6	55.4
1500	28.4	71.6	58.5	41.5	43.7	56.3
2000	27.7	72.3	59.9	40.1	42.2	57.8
2500	27.5	72.5	57	43	43.1	56.9
3000	25.7	74.3	55.6	44.4	44.5	55.5
3500	24.4	75.6	54.6	45.4	44.6	55.4
4000	25.4	74.6	54.9	45.1	47.3	52.7
4500	26.5	73.5	57.8	42.2	49.9	50.1
5000	28.4	71.6	57.3	42.7	46.5	53.5
5500	29.1	70.9	56.3	43.7	46.8	53.2
6000	27.3	72.7	60	40	44.3	55.7
6500	28	72	59.7	40.3	43.5	56.5
7000	28.6	71.4	59.6	40.4	48.2	51.8
7500	28.1	71.9	58.9	41.1	46.8	53.2
8000	29.4	70.6	56.2	43.8	49.6	50.4
8500	28.7	71.3	51.9	48.1	54.2	45.8
9000	29.2	70.8	52.2	47.8	49.8	50.2
9500	31.8	68.2	59.8	40.2	44	56
10000	31	69	60.8	39.2	44	56
10500	27.3	72.7	57.2	42.8	47.1	52.9
11000	25.7	74.3	51.7	48.3	49.8	50.2
11500	25.9	74.1	47	53	50.7	49.3
12000	27.5	72.5	46.9	53.1	50	50
12500	27.1	72.9	50	50	47.9	52.1
13000	25.9	74.1	56.2	43.8	45.3	54.7
13500	28.7	71.3	60.6	39.4	44.9	55.1
14000	32.1	67.9	55.2	44.8	46.9	53.1
14500	33.4	66.6	49.4	50.6	48.2	51.8
15000	32.3	67.7	44.7	55.3	51.2	48.8
15500	30.5	69.5	44.6	55.4	54.5	45.5
16000	26.9	73.1	47.8	52.2	55.3	44.7
16500	27.9	72.1	45.6	54.4	54.9	45.1
17000	33.3	66.7	41.2	58.8	58.9	41.1
17500	33.3	66.7	37.7	62.3	60.6	39.4
18000	31.3	68.7	40.4	59.6	59.7	40.3
18500	32.4	67.6	42.3	57.7	61.9	38.1
19000	32.4	67.6	41	59	62.2	37.8
19500	29.7	70.3	40.6	59.4	63.5	36.5
20000	27.9	72.1	43.1	56.9	61.8	38.2
20500	26.3	73.7	44.3	55.7	56.2	43.8
21000	26.1	73.9	41.8	58.2	56.5	43.5
21500	26.2	73.8	39.5	60.5	57.5	42.5
22000	27.1	72.9	41.2	58.8	53.9	46.1
22500	26.7	73.3	44.1	55.9	54	46
23000	23.7	76.3	45.8	54.2	54.9	45.1
23500	27.7	72.3	52.6	47.4	50.5	49.5
24000	28.9	71.1	54.2	45.8	47.7	52.3
24500	26.1	73.9	56.5	43.5	45.6	54.4
25000	26.9	73.1	60.3	39.7	43.2	56.8
25500	27.1	72.9	58.1	41.9	44.6	55.4
26000	26.5	73.5	56.2	43.8	47.9	52.1
26500	28.7	71.3	47.5	52.5	51.4	48.6
27000	34.4	65.6	43.9	56.1	52.7	47.3
27500	33.8	66.2	47.1	52.9	52.5	47.5
28000	30.6	69.4	45.7	54.3	51.9	48.1
28500	30.8	69.2	42.7	57.3	52.9	47.1
29000	31.3	68.7	43	57	53.7	46.3
29500	31.6	68.4	47.7	52.3	52.9	47.1
30000	29	71	48.5	51.5	51.3	48.7
30500	27	73	46.9	53.1	48.9	51.1
31000	27.8	72.2	44.2	55.8	53.2	46.8
31500	26.6	73.4	46.2	53.8	54.8	45.2
32000	24.2	75.8	49.4	50.6	52.6	47.4
32500	25.8	74.2	47.9	52.1	52.7	47.3
33000	26.8	73.2	50.6	49.4	52	48
33500	25.9	74.1	53.6	46.4	46.9	53.1
34000	25.4	74.6	55	45	41.4	58.6
34500	24.6	75.4	55.6	44.4	41.4	58.6
35000	32.9	67.1	50.9	49.1	45.4	54.6
35500	35.7	64.3	43.5	56.5	51.8	48.2
36000	28.6	71.4	36.5	63.5	57.7	42.3
36500	26.4	73.6	41.9	58.1	55.7	44.3
37000	27.9	72.1	44.5	55.5	57	43
37500	28.9	71.1	43.1	56.9	57.4	42.6
38000	27.5	72.5	45.9	54.1	54.6	45.4
38500	27.2	72.8	41.8	58.2	57.4	42.6
39000	28.8	71.2	40.7	59.3	56.7	43.3
39500	28.6	71.4	45.2	54.8	53.6	46.4
40000	27.8	72.2	46.4	53.6	51.6	48.4
40500	30	70	40.6	59.4	53.6	46.4
41000	29.1	70.9	38.4	61.6	56.7	43.3
41500	26.8	73.2	40.3	59.7	57.1	42.9
42000	25.2	74.8	44.9	55.1	54.5	45.5
42500	25.5	74.5	51.7	48.3	51.6	48.4
43000	30	70	53.7	46.3	49.3	50.7
43500	28.6	71.4	46.9	53.1	50.5	49.5
44000	31	69	43.8	56.2	52.6	47.4
44500	32.6	67.4	46.4	53.6	51.2	48.8
45000	29.3	70.7	42.4	57.6	50.5	49.5
45500	31.8	68.2	41.4	58.6	52	48
46000	29.1	70.9	47.3	52.7	51.2	48.8
46500	26.1	73.9	55	45	47.1	52.9
47000	30.2	69.8	58.5	41.5	45.7	54.3
47500	32.3	67.7	58.1	41.9	45.4	54.6
48000	31.7	68.3	55.7	44.3	46.8	53.2
48500	30.4	69.6	54.6	45.4	47.2	52.8
49000	27.6	72.4	55.9	44.1	45.5	54.5
49500	27.6	72.4	56.1	43.9	47.1	52.9
50000	26.6	73.4	54.6	45.4	47.4	52.6
50500	26.9	73.1	54.1	45.9	44.8	55.2
51000	27.6	72.4	54.3	45.7	44.5	55.5
51500	27.4	72.6	55.9	44.1	44.5	55.5
52000	28.8	71.2	55	45	47.6	52.4
52500	28.4	71.6	53.9	46.1	48.1	51.9
53000	26.2	73.8	56.5	43.5	45.1	54.9
53500	25.8	74.2	53.9	46.1	47.9	52.1
54000	28.3	71.7	55.2	44.8	44.1	55.9
54500	28.5	71.5	58.9	41.1	43.8	56.2
55000	27.1	72.9	57.7	42.3	46.2	53.8
55500	26	74	54.1	45.9	47.3	52.7
56000	26.2	73.8	53.9	46.1	50.9	49.1
56500	33	67	51.7	48.3	49.9	50.1
57000	34	66	46.8	53.2	50.2	49.8
57500	29.9	70.1	43.8	56.2	52.1	47.9
58000	28.2	71.8	43.7	56.3	53.9	46.1
58500	26.1	73.9	46	54	53.9	46.1
59000	32.4	67.6	48.8	51.2	51.8	48.2
59500	33	67	50	50	54.2	45.8
60000	29.8	70.2	45.7	54.3	56.3	43.7
60500	29.9	70.1	46.8	53.2	52.5	47.5
61000	27.8	72.2	43.4	56.6	52.6	47.4
61500	34.1	65.9	41.6	58.4	51.7	48.3
62000	34.4	65.6	39.4	60.6	52.2	47.8
62500	29.1	70.9	32.4	67.6	55.1	44.9
63000	29.3	70.7	35	65	52.1	47.9
63500	29.2	70.8	36.2	63.8	52.4	47.6
64000	29.8	70.2	33.8	66.2	53.2	46.8
64500	29.1	70.9	37.6	62.4	52.5	47.5
65000	27.5	72.5	44.8	55.2	52.7	47.3
65500	28.1	71.9	44.2	55.8	54.7	45.3
66000	30.3	69.7	44.4	55.6	54.3	45.7
66500	32	68	44.1	55.9	53.1	46.9
67000	32.7	67.3	42.3	57.7	53.6	46.4
67500	29.8	70.2	41.6	58.4	54.6	45.4
68000	26.7	73.3	45.7	54.3	52.4	47.6
68500	29.1	70.9	54.3	45.7	47.8	52.2
69000	31.7	68.3	58.7	41.3	47.8	52.2
69500	29.1	70.9	57.2	42.8	49.3	50.7
70000	32.2	67.8	53.7	46.3	49.3	50.7
70500	31.4	68.6	55.7	44.3	47.9	52.1
71000	29.1	70.9	52.1	47.9	49.6	50.4
71500	29.2	70.8	46.1	53.9	50.3	49.7
72000	24.8	75.2	51.2	48.8	47.2	52.8
72500	24.8	75.2	58.9	41.1	42.5	57.5
73000	27.1	72.9	62.3	37.7	40.6	59.4
73500	29.9	70.1	60.7	39.3	44.8	55.2
74000	29.7	70.3	56.4	43.6	48.3	51.7
74500	28	72	54.6	45.4	48.6	51.4
75000	27.3	72.7	55.5	44.5	47	53
75500	27.3	72.7	58.2	41.8	43.9	56.1
76000	25.7	74.3	56.4	43.6	43.1	56.9
76500	28.6	71.4	56.4	43.6	42.2	57.8
77000	30.2	69.8	59.8	40.2	41.2	58.8
77500	25.9	74.1	56.3	43.7	42.2	57.8
78000	25.7	74.3	58.1	41.9	44	56
78500	34.2	65.8	60.9	39.1	46.3	53.7
79000	37.2	62.8	54.6	45.4	49.2	50.8
79500	32.2	67.8	49.6	50.4	51.8	48.2
80000	28.5	71.5	53	47	47.3	52.7
80500	27.1	72.9	50.7	49.3	43.8	56.2
81000	29.7	70.3	38.5	61.5	52.8	47.2
81500	29.3	70.7	33.3	66.7	59.4	40.6
82000	31.2	68.8	35.1	64.9	55.9	44.1
82500	33.3	66.7	36.9	63.1	53	47
83000	30.9	69.1	35.1	64.9	52.8	47.2
83500	30.5	69.5	39.6	60.4	48.5	51.5
84000	28.9	71.1	44.8	55.2	49.5	50.5
84500	26.7	73.3	41.4	58.6	56.7	43.3
