# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	41.9	58.1	43.6	56.4	45.3	54.7
500	27.8	72.2	48	52	48.6	51.4
1000	22.3	77.7	49.8	50.2	49.9	50.1
1500	23.9	76.1	47.5	52.5	51.6	48.4
2000	24.6	75.4	50.5	49.5	50.9	49.1
2500	23.7	76.3	53.8	46.2	48.3	51.7
3000	24.1	75.9	46.2	53.8	51.7	48.3
3500	28.5	71.5	42.5	57.5	53	47
4000	29.5	70.5	45.4	54.6	51.3	48.7
4500	27.4	72.6	41.5	58.5	55.3	44.7
5000	29	71	39.1	60.9	56.3	43.7
5500	30.5	69.5	45.6	54.4	53.9	46.1
6000	31.1	68.9	51	49	52.5	47.5
6500	31.9	68.1	45.3	54.7	55	45
7000	32.1	67.9	41.7	58.3	59.6	40.4
7500	32.2	67.8	44.9	55.1	60.5	39.5
8000	31.3	68.7	45.2	54.8	58.7	41.3
8500	30	70	41.3	58.7	59.1	40.9
9000	30.1	69.9	37.6	62.4	63.7	36.3
9500	30.2	69.8	41.3	58.7	62.9	37.1
10000	32.2	67.8	46.9	53.1	58.7	41.3
10500	31.6	68.4	43	57	60	40
11000	29.9	70.1	36.8	63.2	60.5	39.5
11500	26.5	73.5	33.3	66.7	60	40
12000	24.3	75.7	29.2	70.8	59.7	40.3
12500	26.7	73.3	31.7	68.3	58.4	41.6
13000	26.5	73.5	43.9	56.1	53.6	46.4
13500	29.6	70.4	52.1	47.9	48.7	51.3
14000	29.6	70.4	49.1	50.9	48.5	51.5
14500	26.5	73.5	53.1	46.9	45.2	54.8
15000	30.2	69.8	57.2	42.8	44.6	55.4
15500	29.1	70.9	56.9	43.1	45.6	54.4
16000	26.7	73.3	49.6	50.4	49.3	50.7
16500	28.2	71.8	44.4	55.6	52.6	47.4
17000	26.6	73.4	47.4	52.6	50.6	49.4
17500	24.9	75.1	44.8	55.2	52.3	47.7
18000	24.5	75.5	46.6	53.4	50.7	49.3
18500	27.4	72.6	56.2	43.8	45.2	54.8
19000	28.6	71.4	61.6	38.4	44	56
19500	25.5	74.5	52.9	47.1	50.4	49.6
20000	25	75	42.8	57.2	54.4	45.6
20500	27.1	72.9	38	62	56.5	43.5
21000	29.3	70.7	38.2	61.8	60.1	39.9
21500	30.2	69.8	52.7	47.3	53.1	46.9
22000	31.5	68.5	66.3	33.7	46.2	53.8
22500	30.6	69.4	65.5	34.5	47.1	52.9
23000	29.6	70.4	63.8	36.2	49.2	50.8
23500	31.1	68.9	66.6	33.4	47.3	52.7
24000	30.9	69.1	67	33	45.7	54.3
24500	29.9	70.1	59.4	40.6	48.1	51.9
25000	28.1	71.9	48.9	51.1	53.4	46.6
25500	26.1	73.9	45.1	54.9	56.4	43.6
26000	26.8	73.2	43.1	56.9	58.9	41.1
26500	27.9	72.1	39.5	60.5	62.2	37.8
27000	25.6	74.4	46	54	57.2	42.8
27500	24	76	57	43	49.4	50.6
28000	26.6	73.4	55.6	44.4	47.8	52.2
28500	27.9	72.1	49.7	50.3	52	48
