# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	31.6	68.4	57.9	42.1	37.3	62.7
500	29.3	70.7	59.9	40.1	37.2	62.8
1000	29.6	70.4	58.7	41.3	39.3	60.7
1500	29.7	70.3	59.9	40.1	39	61
2000	29.7	70.3	58	42	41.9	58.1
2500	30.7	69.3	55.5	44.5	44.4	55.6
3000	32.1	67.9	56.5	43.5	42.6	57.4
3500	32.6	67.4	59.1	40.9	40.1	59.9
4000	31.7	68.3	60.7	39.3	41	59
4500	31.3	68.7	60	40	44.7	55.3
5000	30.9	69.1	60.6	39.4	47.1	52.9
5500	28	72	54.4	45.6	46.6	53.4
6000	27.6	72.4	47.5	52.5	50.3	49.7
6500	30.7	69.3	46.2	53.8	54.1	45.9
7000	28.3	71.7	48.3	51.7	50.4	49.6
7500	32.7	67.3	49.3	50.7	47.8	52.2
8000	32.8	67.2	46.3	53.7	51.7	48.3
8500	26.6	73.4	51.9	48.1	47.7	52.3
9000	28.7	71.3	57.8	42.2	42.7	57.3
9500	29.6	70.4	55.3	44.7	44.5	55.5
10000	28.3	71.7	56.8	43.2	40.7	59.3
10500	24.8	75.2	50	50	48.4	51.6
11000	30.5	69.5	46.2	53.8	55.5	44.5
11500	32.4	67.6	49.5	50.5	54.3	45.7
12000	27.6	72.4	50.4	49.6	51.4	48.6
12500	27	73	57.1	42.9	44.5	55.5
13000	27.4	72.6	61.4	38.6	41.8	58.2
13500	27.2	72.8	58.7	41.3	44.3	55.7
14000	27.2	72.8	47.6	52.4	48.4	51.6
14500	30	70	38.9	61.1	50.9	49.1
15000	31.4	68.6	34.2	65.8	52.6	47.4
15500	31.4	68.6	33.1	66.9	52.7	47.3
16000	30.4	69.6	35.7	64.3	52.5	47.5
16500	30.7	69.3	33.3	66.7	53.4	46.6
17000	29.4	70.6	38.1	61.9	49.1	50.9
17500	26.9	73.1	51.6	48.4	43.9	56.1
18000	25.7	74.3	51.2	48.8	50.1	49.9
18500	24.9	75.1	45.4	54.6	55.5	44.5
19000	27.1	72.9	49.6	50.4	50.7	49.3
19500	28.1	71.9	57.1	42.9	44.8	55.2
20000	28.7	71.3	57.6	42.4	44.9	55.1
20500	28.1	71.9	59.2	40.8	41.9	58.1
21000	27.7	72.3	58.5	41.5	43.4	56.6
21500	29	71	53.2	46.8	45.4	54.6
22000	27.6	72.4	55.4	44.6	42.4	57.6
22500	27.1	72.9	54.4	45.6	45.5	54.5
23000	30.4	69.6	47.1	52.9	48.3	51.7
23500	31.3	68.7	42.9	57.1	52.2	47.8
24000	28.3	71.7	50.3	49.7	49.8	50.2
24500	28.3	71.7	58.4	41.6	44.1	55.9
25000	30.2	69.8	57.7	42.3	48.7	51.3
25500	28.5	71.5	57.7	42.3	46.8	53.2
26000	23	77	58.8	41.2	40.6	59.4
26500	26.2	73.8	51.2	48.8	44	56
27000	28.3	71.7	44	56	49.9	50.1
27500	26.2	73.8	47.9	52.1	50.7	49.3
