# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	43.8	56.2	40.7	59.3	21.5	78.5
500	34.7	65.3	54.2	45.8	30.9	69.1
1000	31.7	68.3	59.6	40.4	39.1	60.9
1500	32.1	67.9	62.3	37.7	42	58
2000	31.5	68.5	63.9	36.1	38.6	61.4
2500	29.4	70.6	59.4	40.6	36.8	63.2
3000	31	69	58.8	41.2	38.4	61.6
3500	31.6	68.4	61.5	38.5	38.5	61.5
4000	29.4	70.6	60.3	39.7	39.5	60.5
4500	30.6	69.4	59.3	40.7	41.3	58.7
5000	31.9	68.1	60.5	39.5	42	58
5500	31.6	68.4	61.8	38.2	39.2	60.8
6000	33	67	61	39	42.4	57.6
6500	30.9	69.1	59.7	40.3	43	57
7000	30.6	69.4	58.9	41.1	39.5	60.5
7500	30.8	69.2	56.7	43.3	42.9	57.1
8000	29.7	70.3	56.7	43.3	43	57
8500	32.5	67.5	57.4	42.6	41.5	58.5
9000	32.4	67.6	60.7	39.3	40.9	59.1
9500	30.2	69.8	58.6	41.4	43.2	56.8
10000	27	73	56.9	43.1	42.7	57.3
10500	24.3	75.7	56.8	43.2	44.5	55.5
11000	24.7	75.3	45	55	54.1	45.9
11500	26.2	73.8	42	58	56.2	43.8
12000	31	69	51.6	48.4	46.8	53.2
12500	31	69	52.7	47.3	45.7	54.3
13000	28.9	71.1	42.8	57.2	55.1	44.9
13500	29.5	70.5	36.2	63.8	60.3	39.7
14000	26.2	73.8	45.8	54.2	52.8	47.2
14500	27.7	72.3	53.8	46.2	46.3	53.7
15000	29	71	46.6	53.4	48	52
15500	28.2	71.8	42.2	57.8	51.4	48.6
16000	32.3	67.7	38.6	61.4	55.5	44.5
16500	32.1	67.9	38.8	61.2	54.3	45.7
17000	29	71	42.9	57.1	52.5	47.5
17500	28.3	71.7	43.1	56.9	50.6	49.4
18000	28.7	71.3	46.7	53.3	51.2	48.8
18500	27.5	72.5	50	50	53.1	46.9
19000	28	72	48.9	51.1	52.9	47.1
19500	30.2	69.8	46.1	53.9	52.9	47.1
20000	28.5	71.5	51.7	48.3	48.6	51.4
20500	30.2	69.8	61.5	38.5	43.5	56.5
21000	32.2	67.8	62	38	43	57
21500	29.2	70.8	60.6	39.4	43	57
22000	27.6	72.4	62.5	37.5	44.5	55.5
22500	28.2	71.8	61.8	38.2	44.2	55.8
23000	27.7	72.3	59.7	40.3	47	53
23500	30.6	69.4	60.3	39.7	47.9	52.1
24000	33.7	66.3	60.6	39.4	45.9	54.1
24500	32.6	67.4	61.6	38.4	48.2	51.8
25000	30.7	69.3	63.1	36.9	47.4	52.6
25500	30.2	69.8	55.2	44.8	48.8	51.2
26000	28.4	71.6	49.4	50.6	47	53
26500	31.3	68.7	55.6	44.4	44.3	55.7
27000	34.5	65.5	60	40	47.7	52.3
27500	31.1	68.9	52.9	47.1	49	51
28000	30.4	69.6	49	51	47.8	52.2
28500	28.4	71.6	50.4	49.6	50.8	49.2
29000	28.9	71.1	48.6	51.4	53.7	46.3
29500	29	71	50.2	49.8	49.8	50.2
30000	29	71	47.9	52.1	49.1	50.9
30500	32.1	67.9	44.6	55.4	50.7	49.3
31000	32.1	67.9	46.5	53.5	50.8	49.2
31500	28.2	71.8	49.5	50.5	49.7	50.3
32000	26.8	73.2	54.1	45.9	43.7	56.3
32500	28.5	71.5	56.5	43.5	43.2	56.8
33000	26.7	73.3	47.9	52.1	49.6	50.4
33500	24.4	75.6	42.2	57.8	51.4	48.6
34000	25	75	53	47	47.2	52.8
34500	27.7	72.3	60.2	39.8	42.7	57.3
35000	27.4	72.6	60.4	39.6	39.2	60.8
35500	27.8	72.2	59.4	40.6	42.4	57.6
36000	29.5	70.5	56.4	43.6	46.1	53.9
36500	29.2	70.8	51.3	48.7	48.3	51.7
37000	29.4	70.6	45	55	53.8	46.2
37500	30.3	69.7	40.7	59.3	56.8	43.2
38000	30.3	69.7	38.1	61.9	58.2	41.8
38500	30.6	69.4	41.3	58.7	57.9	42.1
39000	31	69	42.9	57.1	56.5	43.5
39500	30.7	69.3	40.7	59.3	56.4	43.6
40000	29.2	70.8	40.2	59.8	57.8	42.2
40500	29.1	70.9	40.6	59.4	56.3	43.7
41000	32	68	42.6	57.4	52.8	47.2
41500	35.7	64.3	43.5	56.5	52.4	47.6
42000	34.2	65.8	47	53	53.2	46.8
42500	31.4	68.6	49.4	50.6	51.6	48.4
43000	31.3	68.7	50.3	49.7	52.2	47.8
43500	27.4	72.6	53	47	50.4	49.6
44000	26.7	73.3	56.4	43.6	44.5	55.5
44500	29.2	70.8	59.9	40.1	44.3	55.7
45000	28.5	71.5	56.1	43.9	47.4	52.6
45500	30.5	69.5	51.6	48.4	48.1	51.9
46000	30	70	53.9	46.1	46.7	53.3
46500	27.5	72.5	54.2	45.8	45.9	54.1
47000	31.2	68.8	56.5	43.5	47.5	52.5
47500	30.3	69.7	59	41	46.5	53.5
48000	27	73	48.5	51.5	51.3	48.7
48500	26.5	73.5	44.2	55.8	55.9	44.1
49000	25.7	74.3	55.3	44.7	48.2	51.8
49500	26.1	73.9	65.2	34.8	39.9	60.1
50000	26.7	73.3	64.5	35.5	39.4	60.6
50500	24.9	75.1	53.4	46.6	48.7	51.3
51000	24.1	75.9	49.4	50.6	50.5	49.5
51500	26.2	73.8	44.5	55.5	52.7	47.3
52000	26.8	73.2	45	55	51.4	48.6
52500	28.5	71.5	49.2	50.8	45.7	54.3
53000	32.9	67.1	45.2	54.8	50.3	49.7
53500	34.4	65.6	42.3	57.7	50.9	49.1
54000	32.8	67.2	42.8	57.2	51.2	48.8
54500	29.5	70.5	45.9	54.1	50.6	49.4
55000	29.8	70.2	44.1	55.9	46.9	53.1
55500	30.7	69.3	51.8	48.2	47.5	52.5
56000	29.7	70.3	53.8	46.2	48.7	51.3
56500	28.7	71.3	43.5	56.5	50	50
57000	24.3	75.7	45.3	54.7	53.4	46.6
57500	28.8	71.2	52	48	50.8	49.2
58000	34.7	65.3	55.8	44.2	42.1	57.9
58500	31.8	68.2	57.5	42.5	39.1	60.9
59000	32	68	56.6	43.4	41.8	58.2
59500	34.6	65.4	55	45	45.8	54.2
60000	34.5	65.5	53.6	46.4	44.9	55.1
60500	33.3	66.7	56.9	43.1	42.8	57.2
61000	33.6	66.4	58.4	41.6	43.4	56.6
61500	33.5	66.5	57.8	42.2	41.3	58.7
62000	28.4	71.6	58.6	41.4	41.2	58.8
62500	25.8	74.2	54.8	45.2	45	55
63000	26.3	73.7	51	49	50.1	49.9
63500	25.1	74.9	54.6	45.4	48.1	51.9
64000	27	73	53.7	46.3	47.9	52.1
64500	24.6	75.4	52.9	47.1	48.3	51.7
65000	25.4	74.6	53.7	46.3	48.9	51.1
65500	30.9	69.1	51.2	48.8	52.9	47.1
66000	28.3	71.7	47.6	52.4	53.7	46.3
66500	28.2	71.8	43	57	55.6	44.4
67000	31.2	68.8	44.2	55.8	54.8	45.2
67500	32.3	67.7	49.6	50.4	47.5	52.5
68000	27.6	72.4	51	49	46.8	53.2
68500	24.1	75.9	51.9	48.1	49	51
69000	25.3	74.7	54.3	45.7	49	51
69500	28.1	71.9	49.4	50.6	53.9	46.1
70000	31.9	68.1	44.1	55.9	53.6	46.4
70500	29.4	70.6	45.1	54.9	51.7	48.3
71000	25	75	48.8	51.2	50.2	49.8
71500	25.8	74.2	54.3	45.7	46.1	53.9
72000	27.3	72.7	56.2	43.8	44.9	55.1
72500	30.2	69.8	54	46	46.8	53.2
73000	29.2	70.8	53.6	46.4	49.4	50.6
73500	26.4	73.6	48.7	51.3	53.7	46.3
74000	28.9	71.1	51.7	48.3	51	49
74500	26.9	73.1	57.6	42.4	46.1	53.9
75000	29.3	70.7	46.6	53.4	48.5	51.5
75500	29.2	70.8	41.1	58.9	51.3	48.7
76000	24.7	75.3	47	53	50.9	49.1
76500	27.2	72.8	47.9	52.1	51.9	48.1
77000	29	71	42.8	57.2	57.4	42.6
77500	27.8	72.2	39.9	60.1	59.1	40.9
78000	25.2	74.8	42.4	57.6	57.4	42.6
78500	26.8	73.2	45.7	54.3	54.3	45.7
79000	31	69	47.5	52.5	53.5	46.5
79500	28.3	71.7	51.3	48.7	49.6	50.4
80000	26.8	73.2	57.3	42.7	44.3	55.7
80500	29.9	70.1	60.6	39.4	43.5	56.5
81000	30.1	69.9	59.7	40.3	42.8	57.2
81500	29.1	70.9	59.6	40.4	45.3	54.7
82000	29.9	70.1	59	41	47.5	52.5
82500	28.4	71.6	53	47	46.8	53.2
83000	26.4	73.6	50.4	49.6	47.6	52.4
83500	29.2	70.8	50	50	50.2	49.8
84000	32.4	67.6	52.5	47.5	49.1	50.9
84500	30.1	69.9	48.9	51.1	52.2	47.8
85000	26.5	73.5	46.5	53.5	52.2	47.8
85500	25.8	74.2	49.9	50.1	48.5	51.5
86000	24.9	75.1	50.3	49.7	48.4	51.6
86500	24.2	75.8	51.8	48.2	49	51
87000	26.4	73.6	52	48	51.2	48.8
87500	31.5	68.5	58.5	41.5	46.6	53.4
88000	32.6	67.4	63.5	36.5	40.1	59.9
88500	30	70	59.6	40.4	37.4	62.6
