# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	31.3	68.7	49.6	50.4	48.9	51.1
500	25.3	74.7	49.7	50.3	51.4	48.6
1000	23.8	76.2	50.6	49.4	50.2	49.8
1500	25.5	74.5	57.8	42.2	43.9	56.1
2000	26.2	73.8	53.1	46.9	47.7	52.3
2500	25.3	74.7	50.1	49.9	49.2	50.8
3000	25.7	74.3	49.8	50.2	46.7	53.3
3500	26.2	73.8	39.9	60.1	52.1	47.9
4000	26.1	73.9	38.9	61.1	53.4	46.6
4500	25.7	74.3	40	60	56.5	43.5
5000	27.5	72.5	38.9	61.1	60	40
5500	29.1	70.9	40.9	59.1	60.4	39.6
6000	26.7	73.3	49.7	50.3	54	46
6500	26.7	73.3	47.2	52.8	51.9	48.1
7000	28.8	71.2	40.6	59.4	57	43
7500	26	74	48	52	50.6	49.4
8000	25.8	74.2	52.5	47.5	46.9	53.1
8500	29.1	70.9	53.7	46.3	48.6	51.4
9000	27.2	72.8	56.6	43.4	46.2	53.8
9500	24.3	75.7	52.3	47.7	49.4	50.6
10000	25	75	42.1	57.9	56.3	43.7
10500	25.7	74.3	38.4	61.6	54.9	45.1
11000	25.2	74.8	36.9	63.1	54.9	45.1
11500	25.5	74.5	39.6	60.4	55.9	44.1
12000	26.8	73.2	45.9	54.1	53.5	46.5
12500	28.3	71.7	48	52	51.3	48.7
13000	30.2	69.8	47.8	52.2	51	49
13500	29.6	70.4	43.4	56.6	52	48
14000	27.2	72.8	44.3	55.7	51.9	48.1
14500	30.5	69.5	46.2	53.8	54.9	45.1
15000	31.7	68.3	40.6	59.4	56.9	43.1
15500	28.2	71.8	41.1	58.9	57.3	42.7
16000	27.9	72.1	43.2	56.8	58.1	41.9
16500	26.2	73.8	42.2	57.8	56.6	43.4
17000	23.4	76.6	48	52	52.4	47.6
17500	25.8	74.2	44.2	55.8	54.8	45.2
18000	30.1	69.9	37.9	62.1	60	40
18500	26	74	46.8	53.2	54.6	45.4
19000	22.4	77.6	53.7	46.3	46.9	53.1
19500	32.3	67.7	50.6	49.4	46.3	53.7
20000	32.5	67.5	45.3	54.7	49.4	50.6
