# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	23.6	76.4	55.3	44.7	45.3	54.7
500	26.9	73.1	58.9	41.1	38.4	61.6
1000	26.4	73.6	50.5	49.5	43.9	56.1
1500	27.9	72.1	52.9	47.1	46.2	53.8
2000	26.6	73.4	55.3	44.7	48.7	51.3
2500	26.8	73.2	47.7	52.3	51.9	48.1
3000	32.4	67.6	49.2	50.8	48.4	51.6
3500	31.4	68.6	52.5	47.5	47.9	52.1
4000	28.6	71.4	48.9	51.1	52.3	47.7
4500	28.7	71.3	46.8	53.2	53.7	46.3
5000	28.4	71.6	46.6	53.4	55	45
5500	25.2	74.8	44.3	55.7	56.7	43.3
6000	24.7	75.3	44.8	55.2	54.3	45.7
6500	25.4	74.6	47	53	52	48
7000	25.2	74.8	51.8	48.2	48.4	51.6
7500	27.9	72.1	44.4	55.6	47.3	52.7
8000	30.1	69.9	48.2	51.8	46.7	53.3
8500	30	70	57.9	42.1	45.1	54.9
9000	30.3	69.7	51.3	48.7	45.6	54.4
9500	30.1	69.9	54.4	45.6	44.1	55.9
10000	27.7	72.3	52.2	47.8	45.5	54.5
10500	25.3	74.7	44.1	55.9	55.6	44.4
11000	25.3	74.7	39.7	60.3	64.6	35.4
11500	27.5	72.5	39.4	60.6	64.1	35.9
12000	29	71	40.7	59.3	63.7	36.3
12500	27.7	72.3	36.6	63.4	62.9	37.1
13000	26.6	73.4	36.6	63.4	62.8	37.2
13500	28	72	43.8	56.2	56.4	43.6
14000	28.9	71.1	52.8	47.2	45.3	54.7
14500	29.3	70.7	46.1	53.9	52	48
15000	29.8	70.2	34.2	65.8	62	38
15500	27.3	72.7	35.7	64.3	61.4	38.6
16000	27	73	36	64	62.8	37.2
16500	28.2	71.8	36.9	63.1	61.5	38.5
17000	27.6	72.4	41.8	58.2	55.4	44.6
17500	23.7	76.3	47.4	52.6	52.3	47.7
18000	26.6	73.4	52.9	47.1	49.1	50.9
18500	33	67	55.6	44.4	44.8	55.2
19000	25.4	74.6	53.1	46.9	45.1	54.9
19500	27.4	72.6	50.6	49.4	49.8	50.2
20000	32.8	67.2	53.1	46.9	51.7	48.3
20500	32.6	67.4	56.1	43.9	49.7	50.3
21000	30.8	69.2	55.1	44.9	49.5	50.5
21500	26.9	73.1	50.2	49.8	51.7	48.3
22000	29.9	70.1	42.8	57.2	58.1	41.9
22500	28.9	71.1	39.5	60.5	59.4	40.6
23000	25	75	41.9	58.1	55.1	44.9
23500	26.1	73.9	44.5	55.5	54.6	45.4
24000	27.9	72.1	48.6	51.4	54.3	45.7
24500	28.9	71.1	49.4	50.6	52.3	47.7
25000	30.1	69.9	46.3	53.7	51.4	48.6
25500	29.4	70.6	50.8	49.2	47.8	52.2
26000	27.9	72.1	56.1	43.9	43.4	56.6
26500	27.5	72.5	56	44	44.5	55.5
27000	27.4	72.6	60	40	42.8	57.2
27500	26.8	73.2	67.7	32.3	35.3	64.7
28000	27.6	72.4	64.4	35.6	36.8	63.2
28500	30.2	69.8	53	47	46.2	53.8
29000	31.3	68.7	48.3	51.7	47.4	52.6
29500	29.7	70.3	44.6	55.4	49.3	50.7
30000	29.7	70.3	40	60	55.5	44.5
30500	29	71	43.7	56.3	54.1	45.9
31000	28.8	71.2	48.6	51.4	50.8	49.2
31500	29.1	70.9	51.9	48.1	50.8	49.2
