# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	27.7	72.3	64.7	35.3	39.6	60.4
500	29.7	70.3	61.5	38.5	42	58
1000	29.6	70.4	58.5	41.5	43.5	56.5
1500	25.9	74.1	50.9	49.1	46.6	53.4
2000	26.9	73.1	48.1	51.9	50.6	49.4
2500	28.4	71.6	56.6	43.4	48.6	51.4
3000	31.3	68.7	48.1	51.9	52.2	47.8
3500	33.8	66.2	38.2	61.8	59.6	40.4
4000	31.5	68.5	40.9	59.1	60.8	39.2
4500	32.2	67.8	40.7	59.3	61.5	38.5
5000	32.8	67.2	40.6	59.4	60.6	39.4
5500	30	70	41.4	58.6	62.8	37.2
6000	28.6	71.4	42.3	57.7	64.1	35.9
6500	27	73	46.8	53.2	55.6	44.4
7000	26.8	73.2	57.3	42.7	42.7	57.3
7500	28.9	71.1	62.1	37.9	37.6	62.4
8000	28.6	71.4	59.8	40.2	40.6	59.4
8500	27.5	72.5	59.3	40.7	44.4	55.6
9000	25.9	74.1	55.9	44.1	47.4	52.6
9500	27.1	72.9	57.7	42.3	47.8	52.2
10000	27.1	72.9	57.7	42.3	49	51
10500	26.8	73.2	56.8	43.2	48.6	51.4
11000	27.1	72.9	59.3	40.7	46.4	53.6
11500	25.5	74.5	54.4	45.6	46.5	53.5
12000	28.8	71.2	51	49	46.8	53.2
12500	27.9	72.1	45	55	51.3	48.7
13000	24.8	75.2	42.1	57.9	51.7	48.3
13500	26.6	73.4	52.1	47.9	43.9	56.1
14000	27.8	72.2	59.9	40.1	37.5	62.5
14500	26.5	73.5	57.6	42.4	40.1	59.9
15000	25.1	74.9	54.3	45.7	44.2	55.8
15500	25.7	74.3	56.7	43.3	44.2	55.8
16000	25.7	74.3	59.1	40.9	45.2	54.8
16500	25.9	74.1	55.8	44.2	47.3	52.7
17000	26	74	56.5	43.5	46.5	53.5
17500	24.6	75.4	59.2	40.8	44	56
18000	24.4	75.6	60.3	39.7	45.9	54.1
18500	26.9	73.1	61.1	38.9	46.6	53.4
19000	30.2	69.8	59.2	40.8	43.6	56.4
19500	29.9	70.1	60.4	39.6	43.3	56.7
20000	26.7	73.3	59.8	40.2	47.3	52.7
20500	24.3	75.7	55.9	44.1	53.4	46.6
21000	26.5	73.5	54.1	45.9	55.4	44.6
21500	30.5	69.5	59.2	40.8	54.1	45.9
22000	33.2	66.8	67.3	32.7	52.5	47.5
22500	28.2	71.8	61	39	50	50
23000	26.8	73.2	57.4	42.6	44	56
23500	28.7	71.3	62.9	37.1	40.6	59.4
24000	25.5	74.5	60.9	39.1	44	56
24500	24.7	75.3	56.9	43.1	44	56
25000	26.9	73.1	44.5	55.5	51	49
25500	29.2	70.8	36.8	63.2	57.8	42.2
26000	25.8	74.2	44.9	55.1	54.7	45.3
26500	24	76	55.4	44.6	47.6	52.4
27000	24.9	75.1	56.4	43.6	47.1	52.9
27500	27.2	72.8	52.6	47.4	50.2	49.8
28000	28.6	71.4	56.1	43.9	46.5	53.5
28500	27.4	72.6	51.1	48.9	50.9	49.1
29000	29	71	44	56	53.8	46.2
29500	28.5	71.5	48.3	51.7	50.4	49.6
30000	26.5	73.5	60.2	39.8	45.7	54.3
30500	25.9	74.1	70.1	29.9	41.6	58.4
31000	24.3	75.7	69.6	30.4	40.3	59.7
31500	26.7	73.3	66	34	37.7	62.3
32000	27.9	72.1	55.8	44.2	44.5	55.5
32500	28.5	71.5	49.5	50.5	49.6	50.4
33000	30.7	69.3	57.7	42.3	43.6	56.4
33500	28.1	71.9	60.2	39.8	44.3	55.7
34000	27.6	72.4	57.1	42.9	46.7	53.3
34500	30.7	69.3	56.1	43.9	46	54
35000	28.5	71.5	57.2	42.8	47.7	52.3
35500	26.1	73.9	55.2	44.8	49.7	50.3
36000	25.4	74.6	50.3	49.7	50.5	49.5
36500	23.6	76.4	50.4	49.6	49.2	50.8
37000	23.4	76.6	51.6	48.4	47.8	52.2
37500	25	75	52.1	47.9	50.9	49.1
38000	38.4	61.6	54.7	45.3	55.5	44.5
38500	51.6	48.4	58.4	41.6	55.4	44.6
39000	47.1	52.9	56.2	43.8	54.7	45.3
39500	42.8	57.2	55.9	44.1	54.7	45.3
40000	45.9	54.1	58.9	41.1	54.2	45.8
40500	45.7	54.3	57.5	42.5	52	48
41000	48.2	51.8	55.1	44.9	49.9	50.1
41500	42.4	57.6	55.7	44.3	49.3	50.7
42000	27.3	72.7	62.3	37.7	40.6	59.4
42500	22.2	77.8	66.7	33.3	32.7	67.3
43000	21.7	78.3	65.9	34.1	32.8	67.2
43500	20.6	79.4	66.6	33.4	32	68
44000	23	77	64.3	35.7	34.1	65.9
44500	28.6	71.4	60.7	39.3	39.7	60.3
45000	30.7	69.3	61.4	38.6	40.7	59.3
45500	32.4	67.6	61.6	38.4	40.4	59.6
46000	33	67	57.1	42.9	41.7	58.3
46500	30.4	69.6	55.9	44.1	38.5	61.5
47000	29.1	70.9	57.7	42.3	35.6	64.4
47500	30.3	69.7	58.3	41.7	37.6	62.4
48000	32.2	67.8	59.5	40.5	39.1	60.9
48500	32.2	67.8	59.4	40.6	38	62
49000	32.5	67.5	59.4	40.6	39.7	60.3
49500	33.5	66.5	61.2	38.8	41.5	58.5
50000	29.1	70.9	61.1	38.9	38.4	61.6
50500	25.4	74.6	56.8	43.2	39.4	60.6
51000	29.3	70.7	54.7	45.3	41.8	58.2
51500	27.4	72.6	57.5	42.5	40.3	59.7
52000	27.7	72.3	60	40	41.3	58.7
52500	33.7	66.3	56.8	43.2	47.5	52.5
53000	33.2	66.8	56.9	43.1	46.1	53.9
53500	32	68	60.4	39.6	40.2	59.8
54000	33.7	66.3	59.5	40.5	41.6	58.4
54500	34.5	65.5	59.3	40.7	42	58
55000	32.7	67.3	59.9	40.1	42.6	57.4
55500	35.9	64.1	56.4	43.6	47.9	52.1
56000	33.6	66.4	52.4	47.6	46.8	53.2
56500	27	73	47.4	52.6	48.6	51.4
