# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	26.6	73.4	47.4	52.6	52.4	47.6
500	30	70	46.3	53.7	54.3	45.7
1000	32.1	67.9	50	50	53.1	46.9
1500	30.3	69.7	53.6	46.4	47.1	52.9
2000	28.4	71.6	56.3	43.7	43.5	56.5
2500	27.5	72.5	57.4	42.6	43.5	56.5
3000	27.5	72.5	50.4	49.6	46.7	53.3
3500	30.9	69.1	49.1	50.9	50.8	49.2
4000	32.8	67.2	55.1	44.9	49.5	50.5
4500	30.9	69.1	50.9	49.1	51.6	48.4
5000	26.9	73.1	49.1	50.9	51	49
5500	24.3	75.7	48.1	51.9	49.4	50.6
6000	22.7	77.3	50.1	49.9	47.8	52.2
6500	24.1	75.9	54.9	45.1	44	56
7000	25.6	74.4	56.7	43.3	41.7	58.3
7500	24.4	75.6	56.2	43.8	41	59
8000	23.3	76.7	59.8	40.2	40.7	59.3
8500	26.3	73.7	66	34	36.7	63.3
9000	28.2	71.8	62.8	37.2	33.8	66.2
9500	28.2	71.8	56.9	43.1	39.5	60.5
10000	29.9	70.1	53.9	46.1	47	53
10500	33.7	66.3	52.3	47.7	47.2	52.8
11000	35.7	64.3	51	49	49.1	50.9
11500	32.6	67.4	51.3	48.7	48.9	51.1
12000	32	68	54.8	45.2	49.4	50.6
12500	36.4	63.6	59	41	52.2	47.8
13000	34.4	65.6	55.3	44.7	49.5	50.5
13500	30.9	69.1	48.8	51.2	50.9	49.1
14000	34.4	65.6	44.2	55.8	58.6	41.4
14500	30.1	69.9	44	56	57.9	42.1
15000	27.6	72.4	51.5	48.5	49.7	50.3
15500	30.2	69.8	47.7	52.3	52.1	47.9
16000	30.1	69.9	37.6	62.4	57.7	42.3
16500	30.6	69.4	40.1	59.9	57.7	42.3
17000	30.1	69.9	42.3	57.7	57.6	42.4
17500	30.9	69.1	41.1	58.9	56.8	43.2
18000	29.3	70.7	40.9	59.1	57.4	42.6
18500	28	72	40	60	57	43
19000	32	68	41.2	58.8	54.6	45.4
19500	35	65	50.3	49.7	51.1	48.9
20000	30.2	69.8	56.5	43.5	48.9	51.1
20500	25	75	52.3	47.7	51.1	48.9
21000	28.1	71.9	44	56	53.3	46.7
21500	31.2	68.8	41.9	58.1	58.5	41.5
22000	28.2	71.8	46.7	53.3	57.3	42.7
22500	25.3	74.7	49.4	50.6	52.5	47.5
23000	27.6	72.4	50.2	49.8	52.2	47.8
23500	27.8	72.2	50.5	49.5	51.9	48.1
24000	27.4	72.6	49.6	50.4	50.4	49.6
24500	29.4	70.6	52.9	47.1	47.1	52.9
25000	27.5	72.5	55.5	44.5	42.8	57.2
25500	27.9	72.1	59.2	40.8	38.3	61.7
26000	30.3	69.7	62	38	42.3	57.7
26500	31	69	56	44	49	51
27000	28.7	71.3	52.8	47.2	49.1	50.9
27500	27.1	72.9	52.1	47.9	49	51
28000	28.4	71.6	53.8	46.2	48.6	51.4
28500	27.9	72.1	55.6	44.4	45.7	54.3
29000	29.1	70.9	51.2	48.8	48.3	51.7
29500	28.5	71.5	48.8	51.2	52.1	47.9
30000	28.2	71.8	51.7	48.3	48.3	51.7
30500	30.1	69.9	55.7	44.3	45.6	54.4
31000	28.3	71.7	53.5	46.5	46.8	53.2
31500	27.7	72.3	51.3	48.7	46.2	53.8
32000	28.6	71.4	44.5	55.5	50.1	49.9
32500	27.4	72.6	38.7	61.3	55.7	44.3
33000	28.2	71.8	40.8	59.2	55	45
33500	31.8	68.2	43.2	56.8	54	46
34000	32.5	67.5	48	52	54.3	45.7
34500	35.1	64.9	43.7	56.3	55	45
35000	30.8	69.2	41.8	58.2	54	46
35500	31.4	68.6	46.2	53.8	50.2	49.8
36000	32.9	67.1	52.1	47.9	45.2	54.8
36500	28.3	71.7	59.2	40.8	41.7	58.3
37000	33	67	59.5	40.5	45.1	54.9
37500	31.8	68.2	52.4	47.6	50	50
38000	27.9	72.1	43	57	55.3	44.7
38500	29.9	70.1	39	61	60.1	39.9
39000	29.2	70.8	39.5	60.5	59.5	40.5
39500	24.7	75.3	41	59	56.1	43.9
40000	26.2	73.8	52.7	47.3	46.5	53.5
40500	31.7	68.3	60.7	39.3	45.4	54.6
41000	33.3	66.7	56.5	43.5	49.8	50.2
41500	32.6	67.4	58.1	41.9	47.7	52.3
42000	33.4	66.6	58.8	41.2	48.2	51.8
42500	33.5	66.5	47.8	52.2	53.3	46.7
43000	31.2	68.8	37.5	62.5	60.9	39.1
43500	30.2	69.8	39.2	60.8	59.2	40.8
44000	30.1	69.9	44.4	55.6	53.1	46.9
44500	27	73	48.7	51.3	49.5	50.5
45000	26.9	73.1	56.1	43.9	40.2	59.8
45500	26.5	73.5	60.4	39.6	35.5	64.5
46000	25.4	74.6	57.9	42.1	42.9	57.1
46500	29.2	70.8	49.9	50.1	46.7	53.3
47000	31.5	68.5	45.2	54.8	49.9	50.1
47500	29.7	70.3	49.3	50.7	52.4	47.6
48000	26.9	73.1	49.3	50.7	52.4	47.6
48500	26.9	73.1	41.2	58.8	53.3	46.7
49000	28.4	71.6	37.2	62.8	54	46
49500	29.4	70.6	35.6	64.4	63.2	36.8
50000	29.7	70.3	33.5	66.5	67.6	32.4
50500	29.8	70.2	36.4	63.6	60.8	39.2
51000	27.3	72.7	45.9	54.1	53.4	46.6
51500	28.2	71.8	47.5	52.5	51.7	48.3
52000	32.2	67.8	45.6	54.4	50	50
52500	31	69	52	48	46.4	53.6
53000	30.9	69.1	56.4	43.6	44.3	55.7
53500	33.9	66.1	57	43	45.9	54.1
54000	33.4	66.6	53.5	46.5	49.1	50.9
54500	29.9	70.1	41.8	58.2	55.9	44.1
55000	30.2	69.8	42	58	55.4	44.6
55500	31	69	49.6	50.4	49.8	50.2
56000	28.7	71.3	45.4	54.6	53.5	46.5
56500	28.2	71.8	39.8	60.2	58.6	41.4
57000	28	72	45.3	54.7	55.1	44.9
57500	29.4	70.6	52.8	47.2	49.4	50.6
58000	27.8	72.2	48.2	51.8	53.2	46.8
58500	24.1	75.9	48.9	51.1	50.2	49.8
59000	25.1	74.9	55.5	44.5	47.2	52.8
59500	24.4	75.6	53.8	46.2	48.6	51.4
60000	27.9	72.1	46.2	53.8	49.9	50.1
60500	30.4	69.6	43.2	56.8	54.8	45.2
61000	27.5	72.5	42.7	57.3	56.8	43.2
61500	26.6	73.4	48.9	51.1	49.1	50.9
62000	26.7	73.3	58.2	41.8	43.9	56.1
62500	28.1	71.9	57.6	42.4	46.7	53.3
63000	29.6	70.4	50.1	49.9	49.5	50.5
63500	28.4	71.6	53.2	46.8	47.8	52.2
64000	26.9	73.1	63.3	36.7	42.4	57.6
64500	29.4	70.6	57.5	42.5	44.7	55.3
65000	31.9	68.1	52.1	47.9	49	51
65500	31	69	51.7	48.3	49.9	50.1
66000	28.8	71.2	54.1	45.9	49.7	50.3
66500	25.6	74.4	55.7	44.3	48.7	51.3
67000	26.6	73.4	51.4	48.6	49.2	50.8
67500	27.2	72.8	50.9	49.1	50.9	49.1
68000	26	74	50.6	49.4	52	48
68500	28.5	71.5	47.2	52.8	53.9	46.1
69000	29.6	70.4	46	54	57	43
69500	29.9	70.1	52.5	47.5	58	42
70000	26.9	73.1	51.1	48.9	54.8	45.2
70500	25.3	74.7	46.1	53.9	50.2	49.8
71000	27.4	72.6	44.7	55.3	51.3	48.7
71500	28.1	71.9	46.4	53.6	49.5	50.5
72000	28.8	71.2	46.8	53.2	48.8	51.2
72500	28.7	71.3	41.3	58.7	55	45
73000	27.3	72.7	45.6	54.4	52.5	47.5
73500	27.2	72.8	51.2	48.8	48.6	51.4
74000	27.5	72.5	52.7	47.3	49.2	50.8
74500	25	75	55.2	44.8	46.2	53.8
75000	23	77	54.8	45.2	45.2	54.8
75500	23.9	76.1	55.6	44.4	44.5	55.5
76000	25.9	74.1	50.2	49.8	46.7	53.3
76500	29	71	50.4	49.6	48.4	51.6
77000	30.1	69.9	58.3	41.7	44.2	55.8
77500	29	71	57.5	42.5	44.1	55.9
78000	26.3	73.7	54.8	45.2	44.9	55.1
78500	27.9	72.1	54.9	45.1	48	52
79000	32	68	54.5	45.5	48.3	51.7
79500	32.3	67.7	54.2	45.8	45.9	54.1
80000	31.6	68.4	49.9	50.1	48.1	51.9
80500	33	67	43.2	56.8	50.2	49.8
81000	34.3	65.7	42.4	57.6	50.9	49.1
81500	30.1	69.9	43.8	56.2	51.5	48.5
82000	24.8	75.2	49.1	50.9	48.5	51.5
82500	31.3	68.7	51.2	48.8	46.3	53.7
