# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	33.6	66.4	38.8	61.2	60.6	39.4
500	34	66	38.3	61.7	59.5	40.5
1000	35.1	64.9	41.9	58.1	53.4	46.6
1500	34	66	41.4	58.6	54	46
2000	32.5	67.5	40.9	59.1	55.6	44.4
2500	33.6	66.4	40.3	59.7	56.5	43.5
3000	34.8	65.2	40.8	59.2	57.6	42.4
3500	31.6	68.4	39.8	60.2	59.4	40.6
4000	29.5	70.5	37.3	62.7	61	39
4500	30	70	38.2	61.8	59.4	40.6
5000	28.8	71.2	40.6	59.4	58.4	41.6
5500	28.7	71.3	45.6	54.4	53.7	46.3
6000	33	67	46	54	50.8	49.2
6500	35.4	64.6	43.3	56.7	52.1	47.9
7000	30.1	69.9	42.8	57.2	51.5	48.5
7500	27.3	72.7	42.3	57.7	51.8	48.2
8000	27.9	72.1	44	56	49.3	50.7
8500	30.6	69.4	53.4	46.6	44.4	55.6
9000	30.5	69.5	61	39	40.7	59.3
9500	31.4	68.6	60.8	39.2	39.4	60.6
10000	34	66	59	41	41.2	58.8
10500	32.9	67.1	57.7	42.3	43.4	56.6
11000	32.6	67.4	58.4	41.6	43.2	56.8
11500	31.5	68.5	58.4	41.6	42.7	57.3
12000	32.8	67.2	56.4	43.6	39.6	60.4
12500	32.8	67.2	58.7	41.3	35.3	64.7
13000	28.4	71.6	63	37	35.4	64.6
13500	31	69	59.7	40.3	41.3	58.7
14000	30.8	69.2	55.1	44.9	44.9	55.1
14500	27.7	72.3	56.2	43.8	42.1	57.9
15000	29.7	70.3	56.9	43.1	41.4	58.6
15500	30.8	69.2	59.4	40.6	41.4	58.6
16000	31.7	68.3	54.9	45.1	45.6	54.4
16500	32.1	67.9	49.7	50.3	53.6	46.4
17000	28.9	71.1	52.9	47.1	52.4	47.6
17500	25.5	74.5	54.6	45.4	44.1	55.9
18000	30.8	69.2	47	53	46.2	53.8
18500	29.9	70.1	39.8	60.2	53.3	46.7
19000	24.9	75.1	42.8	57.2	52.5	47.5
19500	29.1	70.9	44.5	55.5	51	49
20000	30.9	69.1	44.4	55.6	53.7	46.3
20500	25.9	74.1	46.3	53.7	55.2	44.8
21000	24.2	75.8	54.3	45.7	49.3	50.7
21500	30.9	69.1	57.8	42.2	46.1	53.9
22000	29.4	70.6	53.9	46.1	48.3	51.7
22500	22.6	77.4	53.8	46.2	47	53
23000	27.1	72.9	57.5	42.5	44.8	55.2
23500	29.9	70.1	60.6	39.4	46.3	53.7
24000	27.7	72.3	54.8	45.2	50.3	49.7
24500	27.3	72.7	46.2	53.8	51.3	48.7
25000	28.5	71.5	46.2	53.8	50.9	49.1
25500	29.7	70.3	50.6	49.4	49.7	50.3
26000	29.7	70.3	52.5	47.5	47.8	52.2
26500	28.9	71.1	50.7	49.3	50.6	49.4
27000	30.5	69.5	47.2	52.8	51.9	48.1
27500	29.5	70.5	40.6	59.4	53.9	46.1
28000	28.7	71.3	39.9	60.1	57.6	42.4
28500	27.3	72.7	45.3	54.7	54.6	45.4
29000	24.8	75.2	52.1	47.9	49.3	50.7
29500	26.3	73.7	52.2	47.8	49.9	50.1
30000	26.7	73.3	46.4	53.6	50.3	49.7
30500	27.4	72.6	45.2	54.8	51.6	48.4
31000	27.7	72.3	47.1	52.9	52	48
31500	28.9	71.1	48.8	51.2	50.5	49.5
32000	29.3	70.7	48	52	49.3	50.7
32500	31.2	68.8	44.9	55.1	50.3	49.7
33000	31	69	43.4	56.6	53.4	46.6
33500	29.5	70.5	42.5	57.5	53	47
34000	28.9	71.1	45	55	51.5	48.5
34500	29.5	70.5	54.1	45.9	48	52
35000	31.2	68.8	55.4	44.6	46	54
35500	29.5	70.5	52.1	47.9	45.8	54.2
36000	28.1	71.9	57.3	42.7	41.4	58.6
36500	27.6	72.4	63.8	36.2	37.6	62.4
37000	28	72	61.2	38.8	36.8	63.2
37500	28.1	71.9	58.5	41.5	36.8	63.2
38000	26.2	73.8	61.5	38.5	40.5	59.5
38500	27.1	72.9	61.6	38.4	42.7	57.3
39000	29.4	70.6	60.4	39.6	43.2	56.8
39500	28.9	71.1	61.6	38.4	44.3	55.7
40000	29	71	56.5	43.5	46.3	53.7
40500	26.8	73.2	47.6	52.4	49.6	50.4
41000	29.4	70.6	43	57	51	49
41500	29.7	70.3	44.8	55.2	51.3	48.7
42000	27.5	72.5	53.2	46.8	47.9	52.1
42500	28.6	71.4	58.5	41.5	43.7	56.3
43000	29.4	70.6	59.5	40.5	41.7	58.3
43500	31.8	68.2	56.7	43.3	45.5	54.5
44000	28.5	71.5	54	46	49.9	50.1
44500	24.9	75.1	52.3	47.7	50.4	49.6
45000	27.3	72.7	46.3	53.7	54.4	45.6
45500	26.9	73.1	44.6	55.4	57.5	42.5
46000	23.1	76.9	47.6	52.4	53.7	46.3
46500	25.9	74.1	47.7	52.3	49.8	50.2
47000	28.9	71.1	44.4	55.6	55.1	44.9
47500	26	74	45.4	54.6	56.4	43.6
48000	23.9	76.1	49.8	50.2	50.1	49.9
48500	24.9	75.1	52.1	47.9	48.4	51.6
49000	26	74	51.8	48.2	49.2	50.8
49500	27.8	72.2	45.5	54.5	49.7	50.3
50000	28.5	71.5	40.5	59.5	52	48
50500	28	72	41.2	58.8	55.4	44.6
51000	29.6	70.4	41.4	58.6	53.4	46.6
51500	29.6	70.4	44.5	55.5	48.5	51.5
52000	27.5	72.5	49.2	50.8	48.1	51.9
52500	29	71	46.7	53.3	49.9	50.1
