# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	23.5	76.5	45.6	54.4	52.3	47.7
500	23	77	50.6	49.4	49.4	50.6
1000	25.2	74.8	49.5	50.5	51.9	48.1
1500	31.7	68.3	47.2	52.8	51.3	48.7
2000	33.1	66.9	51.8	48.2	46.7	53.3
2500	27.1	72.9	54.5	45.5	47.6	52.4
3000	27.8	72.2	48.3	51.7	51.3	48.7
3500	30.7	69.3	45.5	54.5	52.4	47.6
4000	29.6	70.4	49.9	50.1	51.5	48.5
4500	25.8	74.2	46	54	55	45
5000	25.6	74.4	38.1	61.9	59.9	40.1
5500	24.9	75.1	37.9	62.1	58.4	41.6
6000	24	76	40.1	59.9	55.3	44.7
6500	25	75	43	57	54.6	45.4
7000	25.6	74.4	47.5	52.5	50.9	49.1
7500	26	74	50.9	49.1	48.1	51.9
8000	28.2	71.8	47	53	51.2	48.8
8500	29.5	70.5	41.9	58.1	54.4	45.6
9000	26	74	43.4	56.6	56.4	43.6
9500	24.4	75.6	43.4	56.6	57.8	42.2
10000	26	74	38.8	61.2	61	39
10500	25.9	74.1	40.7	59.3	58.6	41.4
11000	29.4	70.6	43.6	56.4	55.2	44.8
11500	30.4	69.6	47.3	52.7	50.5	49.5
12000	28.5	71.5	56.9	43.1	41.8	58.2
12500	29.4	70.6	57.8	42.2	42	58
13000	30.3	69.7	55.7	44.3	44.2	55.8
13500	32.2	67.8	56.4	43.6	42.6	57.4
14000	32.9	67.1	59	41	40.1	59.9
14500	32	68	60.6	39.4	41.4	58.6
15000	28.7	71.3	59.6	40.4	41.3	58.7
15500	26	74	56.3	43.7	43.9	56.1
16000	30.1	69.9	53.6	46.4	47.5	52.5
16500	28.5	71.5	50.2	49.8	50.5	49.5
17000	24.8	75.2	49.7	50.3	49.1	50.9
17500	26.2	73.8	54.4	45.6	45.4	54.6
18000	24.5	75.5	53.7	46.3	47.6	52.4
18500	29.8	70.2	51.7	48.3	48.9	51.1
19000	32.5	67.5	52.3	47.7	48.8	51.2
19500	28.2	71.8	51.4	48.6	49.4	50.6
20000	26.4	73.6	47.3	52.7	51.9	48.1
20500	26.8	73.2	49.9	50.1	46.9	53.1
21000	28.9	71.1	53.3	46.7	46.8	53.2
21500	30.1	69.9	47.7	52.3	53	47
22000	27.1	72.9	47	53	50.5	49.5
22500	28.7	71.3	52.9	47.1	44.2	55.8
23000	31.5	68.5	57.8	42.2	38.3	61.7
23500	29.4	70.6	59.3	40.7	37.5	62.5
24000	29.9	70.1	58.2	41.8	39.1	60.9
24500	28.9	71.1	59.9	40.1	39.6	60.4
25000	30	70	58.1	41.9	42.3	57.7
25500	31.4	68.6	55.7	44.3	44.7	55.3
26000	31.7	68.3	56.3	43.7	42.8	57.2
26500	32.3	67.7	58.9	41.1	39.2	60.8
27000	31.4	68.6	61.1	38.9	41.1	58.9
27500	31.3	68.7	52.7	47.3	44.4	55.6
28000	32.4	67.6	44.8	55.2	47.4	52.6
28500	30.5	69.5	52.6	47.4	47.1	52.9
29000	30.9	69.1	57	43	48.1	51.9
29500	29.5	70.5	46.5	53.5	52.2	47.8
30000	27	73	43.9	56.1	51.5	48.5
30500	25.2	74.8	48.1	51.9	51.5	48.5
31000	22.3	77.7	49.1	50.9	51.6	48.4
31500	26.9	73.1	48.8	51.2	50.1	49.9
32000	29	71	52.8	47.2	47.8	52.2
32500	29.1	70.9	56.4	43.6	46.7	53.3
33000	33.5	66.5	57.6	42.4	47.7	52.3
33500	31	69	59.1	40.9	46.7	53.3
34000	26.8	73.2	56.2	43.8	46.6	53.4
34500	25.7	74.3	52.5	47.5	51	49
35000	25.6	74.4	51.5	48.5	52.5	47.5
35500	32	68	55.6	44.4	49.2	50.8
36000	30.1	69.9	49.9	50.1	49.8	50.2
36500	27.5	72.5	43.6	56.4	52.9	47.1
37000	31	69	43.4	56.6	55.2	44.8
37500	28.5	71.5	49.3	50.7	52	48
38000	29.5	70.5	47.1	52.9	55.6	44.4
38500	31.8	68.2	36.9	63.1	62.1	37.9
39000	28.9	71.1	41.9	58.1	57	43
39500	30.1	69.9	43.1	56.9	56.6	43.4
40000	33.3	66.7	39.2	60.8	58.9	41.1
40500	32.8	67.2	39	61	60.6	39.4
41000	32.2	67.8	40.8	59.2	61.8	38.2
41500	32.3	67.7	41.5	58.5	61.4	38.6
42000	31.4	68.6	41.8	58.2	62	38
42500	29.7	70.3	41.6	58.4	63.7	36.3
43000	28.4	71.6	46.3	53.7	56.7	43.3
43500	32.8	67.2	50.6	49.4	49.4	50.6
44000	32.6	67.4	51.9	48.1	47.5	52.5
44500	26.4	73.6	57.1	42.9	41.7	58.3
45000	24.7	75.3	61.1	38.9	40.4	59.6
45500	25.7	74.3	59.6	40.4	44.7	55.3
46000	26.1	73.9	51.7	48.3	50.4	49.6
46500	24.5	75.5	50.2	49.8	50.7	49.3
47000	25.4	74.6	56.8	43.2	45	55
47500	26.2	73.8	60.7	39.3	41.3	58.7
48000	26.6	73.4	60.4	39.6	41.8	58.2
48500	28.9	71.1	57	43	44.9	55.1
49000	31.2	68.8	49.9	50.1	50.9	49.1
49500	28.4	71.6	42	58	55.8	44.2
50000	25.9	74.1	41.9	58.1	55.6	44.4
50500	27.5	72.5	44.3	55.7	54.2	45.8
51000	27.3	72.7	37.5	62.5	60.4	39.6
51500	26	74	39.5	60.5	60.3	39.7
52000	23.6	76.4	46.1	53.9	51.9	48.1
52500	24.6	75.4	49	51	47.8	52.2
53000	27.4	72.6	47.8	52.2	50.2	49.8
53500	31.8	68.2	41.7	58.3	53.5	46.5
54000	32.4	67.6	42.9	57.1	52.5	47.5
54500	26.9	73.1	50.1	49.9	47.2	52.8
55000	26.7	73.3	57.3	42.7	43	57
55500	28.8	71.2	53	47	46.6	53.4
56000	29.6	70.4	48.8	51.2	47.6	52.4
56500	31.1	68.9	51.8	48.2	49.5	50.5
57000	29.3	70.7	51.6	48.4	53.7	46.3
57500	27.3	72.7	45.7	54.3	57.6	42.4
58000	30.5	69.5	42	58	56.1	43.9
58500	31.1	68.9	42.8	57.2	55.7	44.3
59000	28.6	71.4	47.2	52.8	54.4	45.6
59500	29.2	70.8	55.6	44.4	46	54
60000	31.8	68.2	59.5	40.5	43.3	56.7
60500	33.5	66.5	58.2	41.8	45.9	54.1
61000	34.1	65.9	53.8	46.2	49.9	50.1
61500	31.3	68.7	45.6	54.4	51.9	48.1
62000	29.3	70.7	42.6	57.4	52.3	47.7
62500	27.5	72.5	45.5	54.5	52.4	47.6
63000	25	75	46.7	53.3	54.5	45.5
63500	28.5	71.5	43	57	54.3	45.7
64000	28.7	71.3	40.9	59.1	53.2	46.8
64500	27.2	72.8	40.6	59.4	57.2	42.8
65000	28.2	71.8	42.6	57.4	56	44
65500	30.7	69.3	41.3	58.7	52.2	47.8
66000	34.2	65.8	35.9	64.1	51.3	48.7
