# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	32	68	55.9	44.1	49.5	50.5
500	32	68	56	44	47.6	52.4
1000	28.4	71.6	57.3	42.7	47.5	52.5
1500	27.6	72.4	58.5	41.5	45.7	54.3
2000	25.3	74.7	56.6	43.4	46.3	53.7
2500	26	74	55.5	44.5	47.3	52.7
3000	30.1	69.9	47.6	52.4	51.5	48.5
3500	27.8	72.2	38.3	61.7	59.1	40.9
4000	28.6	71.4	38	62	60.2	39.8
4500	31.5	68.5	41	59	59.5	40.5
5000	28.7	71.3	42.7	57.3	58.2	41.8
5500	27	73	41.2	58.8	57	43
6000	29.9	70.1	39.2	60.8	57.5	42.5
6500	31.5	68.5	48.7	51.3	49.6	50.4
7000	28.5	71.5	53.4	46.6	47.7	52.3
7500	28.7	71.3	49.3	50.7	53.4	46.6
8000	30.8	69.2	50.2	49.8	51.8	48.2
8500	31.9	68.1	54.3	45.7	45	55
9000	30.3	69.7	56.5	43.5	45.6	54.4
9500	28.6	71.4	60.1	39.9	49.1	50.9
10000	31.3	68.7	66.7	33.3	46.6	53.4
10500	31	69	65.7	34.3	47.3	52.7
11000	30.1	69.9	63.9	36.1	49	51
11500	31.1	68.9	66.8	33.2	46.9	53.1
12000	30.3	69.7	66.8	33.2	46.1	53.9
12500	29.8	70.2	61.9	38.1	46.1	53.9
13000	33.7	66.3	52.3	47.7	47.6	52.4
13500	35.7	64.3	46.9	53.1	51	49
14000	28.6	71.4	49.9	50.1	52.3	47.7
14500	26.6	73.4	50.8	49.2	51.8	48.2
15000	29.8	70.2	46.4	53.6	54.4	45.6
15500	27	73	52.3	47.7	47.9	52.1
16000	28.2	71.8	53.1	46.9	43.9	56.1
16500	31.1	68.9	43.5	56.5	52.4	47.6
17000	31.6	68.4	42.6	57.4	57.2	42.8
17500	33.9	66.1	41.6	58.4	60.9	39.1
18000	33.5	66.5	42.2	57.8	60.7	39.3
18500	35.4	64.6	42.8	57.2	57	43
19000	35.8	64.2	40	60	58.6	41.4
19500	32.8	67.2	38.2	61.8	62	38
20000	32.9	67.1	39.8	60.2	58.7	41.3
20500	29.9	70.1	45	55	52.7	47.3
21000	29.1	70.9	46	54	52.9	47.1
21500	29.8	70.2	44	56	55.6	44.4
22000	30.1	69.9	47.7	52.3	52.2	47.8
22500	30.8	69.2	46.9	53.1	53.1	46.9
