# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	36.4	63.6	57	43	49.4	50.6
500	37.4	62.6	60.5	39.5	46.9	53.1
1000	35.7	64.3	61.2	38.8	44.3	55.7
1500	34.2	65.8	59.2	40.8	46.8	53.2
2000	31.1	68.9	48.7	51.3	52.6	47.4
2500	29.3	70.7	40.5	59.5	56.8	43.2
3000	28.8	71.2	44.6	55.4	55	45
3500	25.9	74.1	50.2	49.8	48.9	51.1
4000	26.3	73.7	55.6	44.4	42.9	57.1
4500	25.8	74.2	58.9	41.1	39.9	60.1
5000	24.3	75.7	57.8	42.2	43.1	56.9
5500	29.2	70.8	54.6	45.4	48.4	51.6
6000	33.1	66.9	53.4	46.6	49.3	50.7
6500	32.6	67.4	51.3	48.7	49.3	50.7
7000	29.4	70.6	52.3	47.7	48.5	51.5
7500	29.6	70.4	47.5	52.5	52.1	47.9
8000	28.7	71.3	40.6	59.4	57.5	42.5
8500	29.8	70.2	38.9	61.1	59.3	40.7
9000	33.4	66.6	36.4	63.6	57.6	42.4
9500	31.4	68.6	40	60	55	45
10000	27	73	49.3	50.7	51.1	48.9
10500	26.2	73.8	51.6	48.4	48.4	51.6
11000	27	73	55.5	44.5	46.9	53.1
11500	30.9	69.1	57.5	42.5	47	53
12000	38	62	51.7	48.3	50.7	49.3
12500	31.9	68.1	55.5	44.5	47	53
13000	27.8	72.2	59.2	40.8	42	58
13500	31.5	68.5	61.6	38.4	42.7	57.3
14000	29.2	70.8	62.4	37.6	43.6	56.4
14500	26.3	73.7	64.7	35.3	40	60
15000	25.1	74.9	57	43	42.5	57.5
15500	26.8	73.2	45.7	54.3	52.1	47.9
16000	29	71	46.4	53.6	52.6	47.4
16500	26.6	73.4	47.9	52.1	49.7	50.3
17000	24.7	75.3	43.7	56.3	54.6	45.4
17500	26.4	73.6	41.3	58.7	57.3	42.7
18000	27.2	72.8	44.2	55.8	54.4	45.6
18500	34.1	65.9	48.4	51.6	51.7	48.3
19000	33	67	51.4	48.6	49.8	50.2
19500	27.7	72.3	47.1	52.9	50.2	49.8
20000	34	66	44.7	55.3	51.7	48.3
20500	31.3	68.7	43.5	56.5	57.2	42.8
21000	28.3	71.7	41.7	58.3	59.4	40.6
21500	28.4	71.6	43.7	56.3	55.5	44.5
22000	26.1	73.9	47.7	52.3	50.2	49.8
22500	28.1	71.9	50.6	49.4	49.9	50.1
23000	27.7	72.3	51.2	48.8	53.5	46.5
23500	27.7	72.3	47.8	52.2	55.1	44.9
24000	31.9	68.1	46.9	53.1	52.4	47.6
24500	32	68	46.4	53.6	49.6	50.4
25000	29.5	70.5	39	61	53.7	46.3
25500	26.9	73.1	44.8	55.2	53.5	46.5
26000	25.8	74.2	44.3	55.7	58.1	41.9
26500	30.7	69.3	35.3	64.7	61.4	38.6
27000	33.4	66.6	38.2	61.8	54.4	45.6
27500	31.6	68.4	42	58	54	46
28000	29.9	70.1	42.5	57.5	56.6	43.4
28500	31.3	68.7	41	59	53.1	46.9
29000	33.1	66.9	40.8	59.2	48.9	51.1
29500	31.8	68.2	39	61	56.2	43.8
30000	28.6	71.4	41.8	58.2	59.6	40.4
30500	27.5	72.5	48.4	51.6	52.1	47.9
31000	27.9	72.1	53	47	47.7	52.3
31500	27.4	72.6	49.2	50.8	48.8	51.2
32000	31.8	68.2	44.4	55.6	50	50
32500	33.5	66.5	52	48	47.3	52.7
33000	27.2	72.8	60	40	45.4	54.6
33500	23.3	76.7	61.3	38.7	44.6	55.4
