# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	31.2	68.8	42.4	57.6	52	48
500	32.5	67.5	41.4	58.6	54.5	45.5
1000	30.4	69.6	51.2	48.8	48.2	51.8
1500	26.1	73.9	57.4	42.6	45.3	54.7
2000	31.3	68.7	54.1	45.9	50	50
2500	33.4	66.6	51.3	48.7	48.5	51.5
3000	28.8	71.2	47.8	52.2	49	51
3500	30	70	41.4	58.6	53.8	46.2
4000	33.6	66.4	39.2	60.8	54.6	45.4
4500	36.5	63.5	42.4	57.6	54.1	45.9
5000	32.9	67.1	43.3	56.7	55	45
5500	32.6	67.4	42.4	57.6	56.6	43.4
6000	34.8	65.2	43.5	56.5	56.1	43.9
6500	33.2	66.8	45.5	54.5	56.3	43.7
7000	30.5	69.5	48.2	51.8	53.5	46.5
7500	30	70	51.3	48.7	47.9	52.1
8000	29.3	70.7	55.6	44.4	45.5	54.5
8500	27.4	72.6	57.2	42.8	46.2	53.8
9000	26.2	73.8	49.7	50.3	51.7	48.3
9500	29.2	70.8	51.5	48.5	49.9	50.1
10000	32.7	67.3	60.6	39.4	46.1	53.9
10500	31.3	68.7	57.3	42.7	49	51
11000	33.3	66.7	51.2	48.8	51.9	48.1
11500	33.4	66.6	49.2	50.8	53	47
12000	31	69	40.6	59.4	54.2	45.8
12500	31.1	68.9	34.5	65.5	53.2	46.8
13000	30.7	69.3	34.2	65.8	51.9	48.1
13500	29.9	70.1	34.2	65.8	52.1	47.9
14000	31.2	68.8	35	65	51.6	48.4
14500	31.9	68.1	32.1	67.9	52	48
15000	32.3	67.7	39.4	60.6	51.5	48.5
15500	32.6	67.4	52.5	47.5	47.5	52.5
16000	29.2	70.8	50.2	49.8	49.6	50.4
16500	28	72	46.2	53.8	51.4	48.6
17000	29.4	70.6	49.2	50.8	51.2	48.8
17500	27.5	72.5	51.8	48.2	51.9	48.1
18000	25	75	55.7	44.3	47.3	52.7
18500	29.3	70.7	48.9	51.1	52	48
19000	33.9	66.1	39.3	60.7	58.6	41.4
19500	32.4	67.6	38.5	61.5	60.9	39.1
20000	31.2	68.8	40.2	59.8	62.2	37.8
20500	32.7	67.3	42	58	61.3	38.7
21000	31.5	68.5	42.1	57.9	62.2	37.8
21500	28.7	71.3	41.8	58.2	64.3	35.7
22000	28.3	71.7	43.2	56.8	59.5	40.5
22500	30	70	55	45	48	52
23000	29.4	70.6	65.7	34.3	44.3	55.7
23500	29	71	65.9	34.1	45.7	54.3
24000	31.4	68.6	64.8	35.2	46.2	53.8
24500	32.6	67.4	63.9	36.1	47.7	52.3
25000	32.1	67.9	64.2	35.8	46.3	53.7
25500	30.1	69.9	67.4	32.6	42.9	57.1
26000	28.5	71.5	62.5	37.5	45.6	54.4
26500	31.3	68.7	52.5	47.5	52.8	47.2
27000	29.2	70.8	46	54	57.6	42.4
27500	25.9	74.1	42.8	57.2	55.3	44.7
28000	29.2	70.8	40.5	59.5	52.5	47.5
28500	27	73	44.9	55.1	48.5	51.5
29000	28.1	71.9	53.7	46.3	47	53
29500	29.3	70.7	47.9	52.1	52.4	47.6
30000	32.9	67.1	45.8	54.2	54.1	45.9
30500	33.7	66.3	46.1	53.9	54	46
31000	27	73	46.9	53.1	49.9	50.1
31500	25.6	74.4	49.4	50.6	49.4	50.6
32000	30.6	69.4	44.2	55.8	52.8	47.2
32500	35	65	40.4	59.6	54.4	45.6
33000	28.7	71.3	42.4	57.6	54.7	45.3
33500	25.9	74.1	42.8	57.2	52.9	47.1
34000	30.1	69.9	42.5	57.5	53.8	46.2
34500	32.1	67.9	48	52	53.1	46.9
35000	33	67	46.2	53.8	51.2	48.8
35500	34.3	65.7	43.1	56.9	51.2	48.8
36000	28.4	71.6	50.5	49.5	45.7	54.3
36500	23.8	76.2	51.1	48.9	46.5	53.5
37000	27.5	72.5	49.3	50.7	52.2	47.8
37500	27.4	72.6	52.4	47.6	49	51
38000	28.9	71.1	46.3	53.7	47.8	52.2
38500	28.8	71.2	47.4	52.6	43.2	56.8
39000	32.5	67.5	50.6	49.4	42.5	57.5
39500	33.6	66.4	42.3	57.7	49.3	50.7
40000	27.5	72.5	40	60	54.7	45.3
40500	28.4	71.6	40.5	59.5	57.7	42.3
41000	28.9	71.1	43.9	56.1	54.6	45.4
41500	27.6	72.4	44.2	55.8	53.4	46.6
42000	26.8	73.2	40.6	59.4	53.6	46.4
42500	28.4	71.6	41.9	58.1	55.1	44.9
43000	26.7	73.3	43.7	56.3	56.8	43.2
43500	22.2	77.8	47.2	52.8	54.2	45.8
44000	22.4	77.6	44.7	55.3	55.5	44.5
44500	30.3	69.7	41.9	58.1	56	44
45000	34.3	65.7	39.9	60.1	55.6	44.4
45500	29.1	70.9	43.9	56.1	55	45
46000	28.5	71.5	49.8	50.2	50.9	49.1
46500	28.8	71.2	53.1	46.9	47.9	52.1
47000	27.3	72.7	58.9	41.1	41.8	58.2
47500	26.6	73.4	61.9	38.1	39.9	60.1
48000	28	72	59.8	40.2	43.6	56.4
48500	27.1	72.9	55.9	44.1	44.6	55.4
49000	29.3	70.7	57.5	42.5	44.4	55.6
49500	31.1	68.9	55.8	44.2	44.5	55.5
50000	28.4	71.6	47.9	52.1	49.1	50.9
50500	31	69	48.5	51.5	51.7	48.3
51000	27.6	72.4	47.1	52.9	52.1	47.9
51500	30.2	69.8	45	55	50.8	49.2
52000	32.2	67.8	44.2	55.8	49.4	50.6
52500	26.5	73.5	38.8	61.2	53.9	46.1
53000	26.3	73.7	41.2	58.8	57.9	42.1
53500	27.2	72.8	46.2	53.8	54.4	45.6
54000	28.3	71.7	52	48	49.1	50.9
54500	28.7	71.3	60	40	44.5	55.5
55000	28.8	71.2	62.4	37.6	42	58
55500	32.2	67.8	58.6	41.4	45	55
56000	32.7	67.3	51.8	48.2	50.5	49.5
56500	31.7	68.3	50.7	49.3	51.4	48.6
57000	30.2	69.8	52.4	47.6	45.2	54.8
57500	28.7	71.3	42.3	57.7	49.6	50.4
58000	28.4	71.6	40.8	59.2	53.8	46.2
58500	27.5	72.5	52.4	47.6	47.5	52.5
59000	31.1	68.9	52.7	47.3	48.6	51.4
59500	31.3	68.7	49.3	50.7	52.8	47.2
60000	31.1	68.9	45	55	54.1	45.9
60500	32.7	67.3	37.3	62.7	52	48
61000	33.2	66.8	36.1	63.9	47.7	52.3
61500	38.2	61.8	35.7	64.3	43.1	56.9
62000	40.9	59.1	34.6	65.4	39.9	60.1
62500	39.7	60.3	35.7	64.3	42	58
63000	35.4	64.6	40.2	59.8	46.8	53.2
63500	27.4	72.6	50.5	49.5	48.7	51.3
64000	27.5	72.5	51	49	49.1	50.9
64500	32.8	67.2	45.4	54.6	50.2	49.8
65000	32.7	67.3	50.5	49.5	47.8	52.2
65500	29.5	70.5	56.2	43.8	46.3	53.7
66000	27.4	72.6	57.2	42.8	46.8	53.2
66500	25.4	74.6	59.7	40.3	49.3	50.7
67000	22.7	77.3	50.3	49.7	55.4	44.6
67500	24.6	75.4	35	65	60.4	39.6
68000	31.1	68.9	36.3	63.7	60.8	39.2
68500	31.1	68.9	38.1	61.9	61.6	38.4
69000	27.8	72.2	36	64	63	37
69500	28.4	71.6	37.3	62.7	60.7	39.3
70000	27.7	72.3	41.1	58.9	58.2	41.8
70500	27.5	72.5	47.4	52.6	52.7	47.3
71000	28.5	71.5	57.3	42.7	45.2	54.8
