# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	26	74	40.9	59.1	38.7	61.3
500	31.1	68.9	30.7	69.3	57.2	42.8
1000	33.1	66.9	32.8	67.2	60.9	39.1
1500	31.2	68.8	38.8	61.2	58.6	41.4
2000	32.3	67.7	41.3	58.7	59.6	40.4
2500	31	69	43.1	56.9	60.3	39.7
3000	29.9	70.1	42.1	57.9	61	39
3500	30.5	69.5	35.8	64.2	63.3	36.7
4000	30.6	69.4	35.5	64.5	62.3	37.7
4500	31.8	68.2	39	61	60.6	39.4
5000	31.8	68.2	40	60	60.6	39.4
5500	32.8	67.2	44.3	55.7	57.5	42.5
6000	34.6	65.4	42.1	57.9	57.5	42.5
6500	33.2	66.8	36.1	63.9	61.1	38.9
7000	33.2	66.8	38.1	61.9	60.9	39.1
7500	33.3	66.7	40	60	58.3	41.7
8000	31.4	68.6	40.7	59.3	61.3	38.7
8500	32.2	67.8	39.8	60.2	66	34
9000	31.1	68.9	38	62	63.3	36.7
9500	29.9	70.1	38.8	61.2	61.5	38.5
10000	31.6	68.4	40.1	59.9	63.1	36.9
10500	33.8	66.2	43.1	56.9	61.5	38.5
11000	35.3	64.7	38.4	61.6	60.3	39.7
11500	35.8	64.2	29.6	70.4	62.4	37.6
12000	35	65	28.6	71.4	64	36
12500	32.6	67.4	32.5	67.5	63.7	36.3
13000	32.3	67.7	40.1	59.9	58.8	41.2
13500	34.3	65.7	47.1	52.9	53.2	46.8
14000	34.7	65.3	40.7	59.3	55.8	44.2
14500	30.4	69.6	31.5	68.5	59.3	40.7
15000	28.4	71.6	32.3	67.7	57.9	42.1
15500	30.2	69.8	36.9	63.1	57.7	42.3
16000	30.1	69.9	41.3	58.7	57.8	42.2
16500	30.3	69.7	42.9	57.1	57.4	42.6
17000	31.7	68.3	43.9	56.1	55	45
17500	32.5	67.5	47.1	52.9	51.2	48.8
18000	32.4	67.6	48.6	51.4	50	50
18500	33.5	66.5	48	52	50.7	49.3
19000	36.3	63.7	47.7	52.3	48.4	51.6
19500	39.2	60.8	42.4	57.6	53.4	46.6
20000	38.5	61.5	39.4	60.6	58.9	41.1
20500	38.4	61.6	41.1	58.9	56.1	43.9
21000	40.9	59.1	40.4	59.6	55.5	44.5
21500	40.2	59.8	39.7	60.3	57.3	42.7
22000	40.3	59.7	41.5	58.5	57	43
22500	39.1	60.9	43.6	56.4	56.1	43.9
23000	40.1	59.9	44.8	55.2	56.1	43.9
23500	40.6	59.4	42.7	57.3	57.7	42.3
24000	38.7	61.3	40.7	59.3	59.4	40.6
24500	39.2	60.8	41.4	58.6	58.8	41.2
25000	40.2	59.8	40.4	59.6	53.4	46.6
25500	45.2	54.8	36.5	63.5	47.5	52.5
26000	46.2	53.8	32.9	67.1	48.5	51.5
26500	44.6	55.4	35.9	64.1	48.7	51.3
27000	46.9	53.1	39.6	60.4	47.9	52.1
27500	44.8	55.2	37.8	62.2	47.6	52.4
28000	43.6	56.4	35.6	64.4	48	52
28500	43.4	56.6	33.5	66.5	50.5	49.5
29000	38.5	61.5	29	71	54.3	45.7
29500	33.9	66.1	25.3	74.7	60	40
30000	32.4	67.6	28	72	62.6	37.4
30500	31.9	68.1	34.8	65.2	60.7	39.3
31000	31.6	68.4	39.2	60.8	58.6	41.4
31500	32.8	67.2	40.5	59.5	59.7	40.3
32000	30.3	69.7	43.5	56.5	60.8	39.2
32500	30.2	69.8	41.5	58.5	61.5	38.5
33000	30.7	69.3	34.8	65.2	64.3	35.7
33500	29.4	70.6	35.5	64.5	62.3	37.7
34000	32	68	39.2	60.8	59.4	40.6
34500	32.2	67.8	41.7	58.3	59.9	40.1
35000	33.7	66.3	43.5	56.5	57.4	42.6
