# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	44.8	55.2	36.5	63.5	48.5	51.5
500	48.1	51.9	39.7	60.3	48.4	51.6
1000	44.1	55.9	37	63	47.9	52.1
1500	43	57	33.9	66.1	48.5	51.5
2000	42	58	31.3	68.7	51.5	48.5
2500	34.9	65.1	27	73	57.7	42.3
3000	31.8	68.2	26.5	73.5	62.1	37.9
3500	31.4	68.6	30.8	69.2	61.6	38.4
4000	30.5	69.5	36.6	63.4	59.7	40.3
4500	32.8	67.2	40.1	59.9	58.7	41.3
5000	31.5	68.5	41.6	58.4	60.5	39.5
5500	29.5	70.5	42.9	57.1	60.8	39.2
6000	31.3	68.7	39.4	60.6	61.7	38.3
6500	31.6	68.4	35.4	64.6	62.8	37.2
7000	31	69	37.2	62.8	61.2	38.8
7500	32.1	67.9	40.2	59.8	59.9	40.1
8000	31.3	68.7	44.2	55.8	58.1	41.9
8500	33.6	66.4	41.2	58.8	58.2	41.8
9000	34.2	65.8	36	64	61.4	38.6
9500	32.8	67.2	37.9	62.1	60.9	39.1
10000	33.7	66.3	39.6	60.4	57.9	42.1
10500	32.1	67.9	41.3	58.7	60.4	39.6
11000	32.6	67.4	40.8	59.2	65.4	34.6
11500	32	68	38.5	61.5	64.5	35.5
12000	29.4	70.6	38.7	61.3	61.7	38.3
12500	30.4	69.6	39.8	60.2	62.6	37.4
13000	33.3	66.7	41	59	62.3	37.7
13500	36.7	63.3	39.9	60.1	59.6	40.4
14000	36.7	63.3	30.5	69.5	62.8	37.2
14500	34.9	65.1	26.9	73.1	65	35
15000	32.7	67.3	31.2	68.8	62.9	37.1
15500	32.7	67.3	36.2	63.8	61.3	38.7
16000	34.9	65.1	48.1	51.9	53.4	46.6
16500	34.9	65.1	44.5	55.5	53.8	46.2
17000	31.3	68.7	30.7	69.3	58.8	41.2
17500	28.5	71.5	31.3	68.7	58	42
18000	29.2	70.8	35.1	64.9	58.7	41.3
18500	29.3	70.7	43	57	57.9	42.1
19000	29.8	70.2	44.1	55.9	57.9	42.1
19500	31.2	68.8	41.4	58.6	56.4	43.6
20000	32.7	67.3	45.9	54.1	53	47
20500	33.1	66.9	48.6	51.4	49.5	50.5
21000	33.2	66.8	48.5	51.5	50.9	49.1
21500	33.9	66.1	44.9	55.1	51.8	48.2
22000	33.9	66.1	43.9	56.1	49.6	50.4
22500	33.9	66.1	44.7	55.3	52.4	47.6
23000	32.8	67.2	39.5	60.5	55.3	44.7
23500	33	67	41.5	58.5	54.5	45.5
24000	33.4	66.6	52.6	47.4	50.6	49.4
24500	32.6	67.4	51.3	48.7	49.7	50.3
25000	33.6	66.4	48.3	51.7	51.9	48.1
25500	34.2	65.8	48.8	51.2	52	48
26000	32.5	67.5	45.7	54.3	53	47
26500	32.7	67.3	48.3	51.7	50.8	49.2
27000	33.2	66.8	54.1	45.9	47.9	52.1
27500	31.2	68.8	52.9	47.1	47.3	52.7
28000	33.6	66.4	52.9	47.1	45.3	54.7
28500	35	65	56.5	43.5	45.3	54.7
29000	33.3	66.7	56.2	43.8	49.5	50.5
29500	32.9	67.1	52.6	47.4	52.1	47.9
30000	32.6	67.4	46.3	53.7	52.9	47.1
30500	32.3	67.7	44.8	55.2	51.5	48.5
31000	32.9	67.1	45.6	54.4	51.1	48.9
31500	32.8	67.2	45.9	54.1	51.7	48.3
32000	31.8	68.2	47	53	51	49
32500	35.6	64.4	51.4	48.6	48.8	51.2
33000	39.4	60.6	59.9	40.1	42.7	57.3
33500	35.1	64.9	54.8	45.2	44.1	55.9
34000	31.2	68.8	50	50	49.8	50.2
34500	32.7	67.3	45.7	54.3	56.2	43.8
35000	32.3	67.7	36.8	63.2	60.3	39.7
35500	29.2	70.8	41.6	58.4	56.6	43.4
36000	28.6	71.4	49.9	50.1	50.7	49.3
36500	32.2	67.8	53.6	46.4	48	52
37000	30.7	69.3	53.7	46.3	50.2	49.8
37500	28.5	71.5	46.3	53.7	52.8	47.2
38000	31.3	68.7	40.4	59.6	52.7	47.3
38500	30.7	69.3	44.3	55.7	52.8	47.2
39000	29.5	70.5	48.9	51.1	51.4	48.6
39500	30.5	69.5	47	53	52.5	47.5
40000	32.8	67.2	45.1	54.9	53.1	46.9
40500	33.6	66.4	45.3	54.7	50.7	49.3
41000	34.1	65.9	44.8	55.2	52.3	47.7
41500	33.4	66.6	52.2	47.8	51.4	48.6
42000	30.9	69.1	48.6	51.4	48.9	51.1
42500	32.3	67.7	41.6	58.4	49.9	50.1
43000	33.3	66.7	41.9	58.1	51.6	48.4
43500	32.9	67.1	41.9	58.1	50.2	49.8
44000	34.8	65.2	49.9	50.1	50.3	49.7
44500	34.3	65.7	48.6	51.4	49.3	50.7
45000	35.6	64.4	40.3	59.7	49.5	50.5
45500	36.2	63.8	36.8	63.2	54.4	45.6
46000	35.1	64.9	37.8	62.2	56.1	43.9
46500	36.9	63.1	42.8	57.2	51.1	48.9
47000	35.7	64.3	44.9	55.1	49.8	50.2
47500	35.6	64.4	49.2	50.8	52.6	47.4
48000	35.7	64.3	55	45	52.9	47.1
48500	34.3	65.7	53.3	46.7	53	47
49000	32.3	67.7	47.1	52.9	52.2	47.8
49500	35.1	64.9	47.7	52.3	52.4	47.6
50000	40.5	59.5	56.6	43.4	50.3	49.7
50500	36.4	63.6	59.4	40.6	47.2	52.8
51000	30.7	69.3	54.8	45.2	46.7	53.3
51500	33.2	66.8	46.5	53.5	48.1	51.9
52000	35.9	64.1	40.2	59.8	49.1	50.9
52500	37.6	62.4	43.7	56.3	47.7	52.3
53000	38.7	61.3	48.8	51.2	46.9	53.1
53500	37.3	62.7	53.8	46.2	48.9	51.1
54000	31.7	68.3	53	47	50.3	49.7
54500	32.3	67.7	52	48	48.7	51.3
55000	39.3	60.7	54	46	48.7	51.3
55500	35.6	64.4	53.9	46.1	51.9	48.1
56000	32.1	67.9	53.4	46.6	52.3	47.7
56500	33.5	66.5	45.5	54.5	53	47
57000	35	65	51.2	48.8	53.6	46.4
57500	34.8	65.2	53.5	46.5	50.7	49.3
58000	34.4	65.6	46.1	53.9	50.1	49.9
58500	37	63	54.3	45.7	50.1	49.9
