# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	30.8	69.2	33.9	66.1	64.1	35.9
500	30.5	69.5	36.1	63.9	61.4	38.6
1000	31.6	68.4	39.3	60.7	56.7	43.3
1500	27.7	72.3	45.3	54.7	45.6	54.4
2000	31.7	68.3	44	56	46.3	53.7
2500	34.5	65.5	37.3	62.7	60.2	39.8
3000	33	67	38	62	61	39
3500	34	66	39.1	60.9	58.5	41.5
4000	32.1	67.9	41.2	58.8	60.1	39.9
4500	32.9	67.1	41.6	58.4	64.5	35.5
5000	31.5	68.5	39.1	60.9	64.4	35.6
5500	29.2	70.8	38.2	61.8	61.6	38.4
6000	29.8	70.2	39.7	60.3	62.5	37.5
6500	33	67	40.8	59.2	62.6	37.4
7000	37.3	62.7	42	58	59.7	40.3
7500	35.1	64.9	32	68	63.3	36.7
8000	34.3	65.7	25.8	74.2	65.3	34.7
8500	33.3	66.7	31.7	68.3	62.4	37.6
9000	33.2	66.8	34.6	65.4	61.8	38.2
9500	35.7	64.3	47.4	52.6	53.9	46.1
10000	34.3	65.7	46.2	53.8	53.7	46.3
10500	31.4	68.6	31.3	68.7	58.3	41.7
11000	28.1	71.9	30.8	69.2	57.5	42.5
11500	27.8	72.2	33.2	66.8	58.6	41.4
12000	29.8	70.2	41.1	58.9	58.9	41.1
12500	29.8	70.2	42.6	57.4	59.8	40.2
13000	27.5	72.5	37.2	62.8	57.7	42.3
13500	27.9	72.1	36.3	63.7	55.2	44.8
14000	31.3	68.7	42.9	57.1	52.8	47.2
14500	32.5	67.5	49.6	50.4	52.3	47.7
15000	33.3	66.7	48.6	51.4	52.7	47.3
15500	33.2	66.8	46.4	53.6	52.8	47.2
16000	31.7	68.3	44.2	55.8	52.5	47.5
16500	33.1	66.9	45.1	54.9	50.8	49.2
17000	34.5	65.5	44.2	55.8	51.1	48.9
17500	34.1	65.9	43.1	56.9	51.8	48.2
18000	33.7	66.3	42.2	57.8	53.1	46.9
18500	32.3	67.7	39.4	60.6	54.9	45.1
19000	32.1	67.9	45.7	54.3	53	47
19500	33.2	66.8	47.3	52.7	52.5	47.5
20000	33.3	66.7	46.6	53.4	50.5	49.5
20500	35	65	48.8	51.2	48	52
21000	33.7	66.3	42.8	57.2	49.9	50.1
21500	35.3	64.7	41.2	58.8	52.9	47.1
22000	34.1	65.9	46.6	53.4	52.3	47.7
22500	28.9	71.1	49.8	50.2	50.7	49.3
23000	30.3	69.7	45.4	54.6	52.1	47.9
23500	33.4	66.6	42.8	57.2	51	49
24000	35	65	39.9	60.1	53.9	46.1
24500	36.1	63.9	44.2	55.8	53.5	46.5
25000	35.9	64.1	47.6	52.4	52.5	47.5
25500	35	65	41	59	55.8	44.2
26000	35.6	64.4	44.8	55.2	53.2	46.8
26500	34.5	65.5	48.4	51.6	48.5	51.5
27000	35.4	64.6	48.2	51.8	47.6	52.4
27500	37.8	62.2	48	52	48.4	51.6
28000	36.8	63.2	44.5	55.5	50.5	49.5
28500	32.8	67.2	45.2	54.8	52.2	47.8
29000	31.1	68.9	44.7	55.3	52.2	47.8
29500	32.3	67.7	44.4	55.6	50.7	49.3
30000	32.3	67.7	48.3	51.7	49.4	50.6
30500	33.8	66.2	49.2	50.8	50.2	49.8
31000	34.8	65.2	47.9	52.1	51.7	48.3
31500	33.6	66.4	47.8	52.2	52.4	47.6
32000	31.9	68.1	51.4	48.6	51.3	48.7
32500	31.6	68.4	54.2	45.8	50	50
33000	33.4	66.6	50.8	49.2	50.4	49.6
33500	34.7	65.3	45.7	54.3	52.2	47.8
34000	34	66	45	55	51.8	48.2
34500	32	68	48.5	51.5	49.5	50.5
35000	32.6	67.4	47.9	52.1	48.5	51.5
35500	33.2	66.8	42.3	57.7	48.5	51.5
36000	34.3	65.7	42.8	57.2	50.5	49.5
36500	36.2	63.8	49.4	50.6	51.2	48.8
37000	33.3	66.7	50.1	49.9	51.8	48.2
37500	33.7	66.3	44.6	55.4	55.5	44.5
38000	34.5	65.5	42.5	57.5	56.6	43.4
38500	32.2	67.8	41.3	58.7	55.7	44.3
39000	32.7	67.3	40.1	59.9	54.4	45.6
39500	34	66	43.7	56.3	53.9	46.1
40000	32.8	67.2	48	52	53	47
