# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	27.7	72.3	48.5	51.5	34	66
500	32.7	67.3	47.7	52.3	48.2	51.8
1000	39.6	60.4	43.9	56.1	55.1	44.9
1500	44.3	55.7	38.5	61.5	59.2	40.8
2000	44.4	55.6	37.6	62.4	60.6	39.4
2500	43.2	56.8	37.8	62.2	60.6	39.4
3000	41.8	58.2	36	64	61.6	38.4
3500	43.1	56.9	36	64	61.7	38.3
4000	43.9	56.1	38.2	61.8	62.1	37.9
4500	44.1	55.9	39.3	60.7	61.4	38.6
5000	41.8	58.2	42.4	57.6	56.8	43.2
5500	40.4	59.6	42.7	57.3	54.9	45.1
6000	40	60	39.7	60.3	57.9	42.1
6500	38.4	61.6	40.9	59.1	57.3	42.7
7000	38.9	61.1	40.8	59.2	55.3	44.7
7500	40.3	59.7	38.8	61.2	56.7	43.3
8000	41.3	58.7	40.9	59.1	58.2	41.8
8500	40.4	59.6	42.2	57.8	56.8	43.2
9000	39.6	60.4	44.2	55.8	55.6	44.4
9500	39.3	60.7	43.3	56.7	57.4	42.6
10000	38.8	61.2	42.8	57.2	57.8	42.2
10500	38.7	61.3	42.7	57.3	58.2	41.8
11000	40.3	59.7	36.6	63.4	61.7	38.3
11500	42	58	39.2	60.8	57.6	42.4
12000	41.2	58.8	41.6	58.4	56	44
12500	37.9	62.1	39.7	60.3	58.4	41.6
13000	37.9	62.1	41.2	58.8	56.1	43.9
13500	40.6	59.4	39.7	60.3	55.9	44.1
14000	40.9	59.1	40.9	59.1	56.6	43.4
14500	41	59	41.9	58.1	56.7	43.3
15000	39	61	43	57	56.8	43.2
15500	40.7	59.3	44	56	57.1	42.9
16000	39.7	60.3	42.2	57.8	57.9	42.1
16500	37.8	62.2	41.8	58.2	58.2	41.8
17000	38.4	61.6	41	59	59	41
17500	36.4	63.6	41.9	58.1	57.5	42.5
18000	39.2	60.8	40.8	59.2	52.8	47.2
18500	44.1	55.9	36.4	63.6	48.5	51.5
19000	46.1	53.9	34.2	65.8	48.1	51.9
19500	44.4	55.6	34.7	65.3	48.9	51.1
20000	46.9	53.1	37.7	62.3	47.2	52.8
20500	45.7	54.3	39.3	60.7	47.6	52.4
21000	43.2	56.8	36.6	63.4	49	51
21500	43.7	56.3	33.2	66.8	49.7	50.3
22000	40.1	59.9	30.5	69.5	52.2	47.8
22500	34.4	65.6	25.9	74.1	59.3	40.7
23000	32.4	67.6	27.1	72.9	63.1	36.9
23500	31.8	68.2	34.2	65.8	60.8	39.2
24000	30.9	69.1	39.1	60.9	58	42
24500	32.9	67.1	41.4	58.6	59.1	40.9
25000	30.9	69.1	43.5	56.5	60.8	39.2
25500	30.2	69.8	41.3	58.7	61.5	38.5
26000	31.1	68.9	35.8	64.2	64.1	35.9
26500	30.1	69.9	36.2	63.8	62.3	37.7
27000	32	68	39	61	59.2	40.8
27500	32.1	67.9	41.5	58.5	59.6	40.4
28000	33.3	66.7	43.2	56.8	57.1	42.9
28500	34.4	65.6	40.3	59.7	57.9	42.1
29000	32.4	67.6	37.1	62.9	61.5	38.5
29500	32.9	67.1	38.1	61.9	60.4	39.6
30000	32.7	67.3	39.8	60.2	57.9	42.1
30500	32.2	67.8	41.7	58.3	61.9	38.1
31000	31.4	68.6	40.7	59.3	65.9	34.1
31500	30.5	69.5	38.3	61.7	62.2	37.8
32000	31	69	38.8	61.2	62	38
32500	32.2	67.8	40.6	59.4	63.4	36.6
33000	34.3	65.7	43.5	56.5	60.6	39.4
33500	36.3	63.7	34.3	65.7	61	39
34000	36.4	63.6	26.6	73.4	63	37
34500	33.3	66.7	30.6	69.4	63.3	36.7
35000	32.2	67.8	33.7	66.3	63.3	36.7
35500	33.3	66.7	43.1	56.9	57.4	42.6
36000	35	65	46.7	53.3	54.5	45.5
36500	33.9	66.1	36.8	63.2	57.1	42.9
37000	28.7	71.3	31.1	68.9	58.8	41.2
37500	28.5	71.5	32.3	67.7	59.2	40.8
38000	30.5	69.5	38.4	61.6	57.5	42.5
38500	30.3	69.7	42.9	57.1	56.8	43.2
39000	30.5	69.5	43	57	57.3	42.7
39500	31.5	68.5	45.7	54.3	54.2	45.8
40000	32.1	67.9	47	53	50.9	49.1
40500	32.4	67.6	46.9	53.1	51.5	48.5
41000	32.7	67.3	49.7	50.3	48.8	51.2
41500	37.4	62.6	46.8	53.2	50.8	49.2
42000	40	60	39.7	60.3	57.9	42.1
42500	38.4	61.6	40.8	59.2	57.2	42.8
43000	38.7	61.3	41.4	58.6	54.7	45.3
43500	40.4	59.6	39.2	60.8	56.8	43.2
