# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	17.7	82.3	50.4	49.6	51.1	48.9
500	16	84	46.8	53.2	51.2	48.8
1000	18.1	81.9	50.7	49.3	48.8	51.2
1500	20	80	52	48	47.4	52.6
2000	22	78	49.5	50.5	49.7	50.3
2500	22.9	77.1	49.3	50.7	51.4	48.6
3000	21.5	78.5	48.1	51.9	50.8	49.2
3500	19.2	80.8	50.3	49.7	49.5	50.5
4000	20.4	79.6	51.6	48.4	48.8	51.2
4500	23.8	76.2	54	46	39.4	60.6
5000	24.9	75.1	60.6	39.4	32.9	67.1
5500	25.3	74.7	62.6	37.4	36.5	63.5
6000	26.7	73.3	59.2	40.8	38.1	61.9
6500	28.4	71.6	56.9	43.1	39.3	60.7
7000	27.9	72.1	58.6	41.4	40.5	59.5
7500	26.5	73.5	56.1	43.9	42.2	57.8
8000	29.5	70.5	56.4	43.6	41.1	58.9
8500	31.8	68.2	58.3	41.7	41.7	58.3
9000	31	69	58.9	41.1	40.5	59.5
9500	29.2	70.8	61	39	34	66
10000	28.4	71.6	58.9	41.1	38.3	61.7
10500	24.4	75.6	55	45	46.8	53.2
11000	18.6	81.4	53.3	46.7	48.9	51.1
11500	17	83	52.6	47.4	49.4	50.6
12000	21.9	78.1	56	44	46.3	53.7
12500	24.6	75.4	59.4	40.6	45	55
13000	20.9	79.1	55.7	44.3	47.6	52.4
13500	21.9	78.1	53.5	46.5	48.2	51.8
14000	20.6	79.4	53.5	46.5	46.9	53.1
14500	16.7	83.3	51.5	48.5	47.8	52.2
15000	14.9	85.1	50.4	49.6	48.3	51.7
15500	15.7	84.3	50.6	49.4	48.7	51.3
16000	19	81	52.5	47.5	48.5	51.5
16500	18.9	81.1	49.6	50.4	51.1	48.9
17000	18	82	46.5	53.5	52.3	47.7
17500	18	82	48.4	51.6	50.6	49.4
18000	16.6	83.4	51.6	48.4	48.2	51.8
18500	19.8	80.2	54.1	45.9	45.5	54.5
19000	24.4	75.6	55.5	44.5	43.3	56.7
19500	24	76	55.7	44.3	45.1	54.9
20000	22.3	77.7	53.2	46.8	50.1	49.9
20500	23.3	76.7	53	47	50.1	49.9
21000	18.8	81.2	52.3	47.7	49.9	50.1
21500	13.7	86.3	49.3	50.7	51	49
22000	15.4	84.6	49.3	50.7	50.7	49.3
22500	17.3	82.7	50.9	49.1	47.2	52.8
23000	18.4	81.6	51.6	48.4	46.4	53.6
23500	16.9	83.1	51.3	48.7	51.4	48.6
24000	14.6	85.4	50.7	49.3	50.1	49.9
24500	17	83	53.5	46.5	44.5	55.5
25000	22.8	77.2	53.6	46.4	45.8	54.2
25500	21.9	78.1	50.7	49.3	50.6	49.4
