# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	23.5	76.5	46.9	53.1	50.2	49.8
500	23.2	76.8	44.4	55.6	51.8	48.2
1000	20.8	79.2	46.2	53.8	52	48
1500	21.6	78.4	47.7	52.3	51.1	48.9
2000	20.9	79.1	46.9	53.1	51	49
2500	19.3	80.7	44.8	55.2	52.5	47.5
3000	19.1	80.9	44.2	55.8	53.7	46.3
3500	17.4	82.6	47.6	52.4	51.8	48.2
4000	16.6	83.4	51.3	48.7	48.7	51.3
4500	19.4	80.6	44.5	55.5	48.3	51.7
5000	12.9	87.1	30.4	69.6	61.9	38.1
5500	3.3	96.7	32	68	65.9	34.1
6000	1.4	98.6	45.6	54.4	53	47
6500	0.2	99.8	58.5	41.5	41.3	58.7
7000	0	100	65.9	34.1	34.1	65.9
7500	0	100	60	40	40	60
8000	4	96	56	44	44.2	55.8
8500	13.8	86.2	51.3	48.7	46.7	53.3
9000	20.5	79.5	46.7	53.3	50.4	49.6
9500	19.8	80.2	47.3	52.7	51.7	48.3
10000	21.2	78.8	47.8	52.2	50.6	49.4
10500	23.4	76.6	47.2	52.8	49.4	50.6
11000	21.1	78.9	46.6	53.4	51.1	48.9
11500	18.8	81.2	48.6	51.4	51	49
12000	17.5	82.5	48.6	51.4	51.7	48.3
12500	17.5	82.5	46.7	53.3	52	48
13000	18.3	81.7	45.4	54.6	51.5	48.5
13500	19.7	80.3	47.4	52.6	51.7	48.3
14000	23.8	76.2	46.7	53.3	48.9	51.1
14500	24.3	75.7	44.7	55.3	47.2	52.8
15000	20.9	79.1	49.6	50.4	45.1	54.9
15500	17.8	82.2	50.6	49.4	49.4	50.6
16000	17	83	46.8	53.2	54.8	45.2
16500	18.4	81.6	46.8	53.2	53	47
17000	17.6	82.4	45.1	54.9	54.1	45.9
17500	18.7	81.3	46.7	53.3	52.8	47.2
18000	20	80	50.9	49.1	48.3	51.7
18500	23.2	76.8	55.7	44.3	45.7	54.3
19000	25.1	74.9	56.6	43.4	46.9	53.1
19500	21.8	78.2	53	47	50	50
20000	19.8	80.2	49.8	50.2	49.8	50.2
20500	20.3	79.7	46.4	53.6	50.3	49.7
21000	21.1	78.9	47.1	52.9	51	49
21500	21.5	78.5	47.5	52.5	49.8	50.2
22000	21.7	78.3	47.6	52.4	49.5	50.5
22500	21.7	78.3	49	51	49.1	50.9
23000	18.4	81.6	47.8	52.2	50.6	49.4
23500	18.6	81.4	46.2	53.8	52.6	47.4
24000	22	78	51.7	48.3	49.1	50.9
24500	19.2	80.8	53.7	46.3	47.9	52.1
25000	17.8	82.2	46.8	53.2	53.6	46.4
25500	20	80	45.1	54.9	53.5	46.5
26000	22.9	77.1	45.4	54.6	50.7	49.3
26500	21.3	78.7	46.4	53.6	51.7	48.3
27000	18.5	81.5	49.2	50.8	50.7	49.3
27500	18.4	81.6	48.3	51.7	50.5	49.5
28000	16.8	83.2	49	51	51	49
28500	13.5	86.5	53.3	46.7	44.6	55.4
29000	5.7	94.3	66	34	31.7	68.3
29500	9.9	90.1	69.5	30.5	30.2	69.8
30000	21.3	78.7	58.3	41.7	41.2	58.8
30500	24.3	75.7	53.5	46.5	49	51
31000	25.5	74.5	51.5	48.5	51.8	48.2
31500	24.3	75.7	47.6	52.4	50.9	49.1
32000	18.2	81.8	48.1	51.9	49.9	50.1
32500	15.7	84.3	50	50	50.7	49.3
33000	20.3	79.7	47.4	52.6	50.3	49.7
33500	22.1	77.9	46.1	53.9	51.4	48.6
34000	21.7	78.3	47.4	52.6	51.7	48.3
34500	20.3	79.7	46.3	53.7	51.6	48.4
35000	20.6	79.4	46.3	53.7	52.1	47.9
35500	20.9	79.1	46.9	53.1	50.4	49.6
36000	19.8	80.2	44	56	53	47
36500	18.7	81.3	44.5	55.5	53	47
37000	16	84	49.3	50.7	49.3	50.7
37500	16.7	83.3	51	49	47.9	52.1
38000	18.5	81.5	48.1	51.9	49.4	50.6
38500	19.1	80.9	44.9	55.1	51.2	48.8
39000	21	79	46.7	53.3	50.7	49.3
39500	22.2	77.8	47.7	52.3	50.5	49.5
40000	22.2	77.8	47.2	52.8	49.8	50.2
40500	21.9	78.1	47.8	52.2	50.5	49.5
41000	19.7	80.3	47.6	52.4	52.1	47.9
41500	18.3	81.7	47.1	52.9	53.2	46.8
42000	18.4	81.6	48.3	51.7	50.9	49.1
42500	19.3	80.7	47.8	52.2	49.5	50.5
43000	19.9	80.1	46.2	53.8	51.5	48.5
43500	21.1	78.9	47.7	52.3	50.6	49.4
44000	24	76	45.4	54.6	48.6	51.4
44500	22.8	77.2	46.7	53.3	45.7	54.3
45000	19	81	50	50	47.4	52.6
45500	17.2	82.8	49.2	50.8	52	48
46000	18.1	81.9	47.7	52.3	53	47
46500	17.4	82.6	45.4	54.6	54.2	45.8
47000	17.4	82.6	45.4	54.6	54.2	45.8
47500	19.3	80.7	48.5	51.5	50.4	49.6
48000	22.5	77.5	54.3	45.7	46	54
48500	24.6	75.4	57	43	46.2	53.8
49000	21.8	78.2	53.4	46.6	48.6	51.4
49500	21	79	51.2	48.8	49.8	50.2
50000	21.8	78.2	48.4	51.6	52	48
50500	21.2	78.8	46.7	53.3	52.9	47.1
51000	22.3	77.7	47.7	52.3	50.6	49.4
51500	22.1	77.9	48.1	51.9	48.6	51.4
52000	20.5	79.5	49.2	50.8	49.5	50.5
52500	19.8	80.2	46.6	53.4	51.2	48.8
53000	19.4	80.6	45.4	54.6	53.2	46.8
53500	20.6	79.4	48.8	51.2	51.2	48.8
54000	19.4	80.6	53.3	46.7	47.3	52.7
54500	18.2	81.8	50.8	49.2	49.4	50.6
55000	19.6	80.4	46.7	53.3	53.3	46.7
55500	21	79	45.7	54.3	51.9	48.1
