# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	16.6	83.4	48.2	51.8	52.4	47.6
500	17.2	82.8	50	50	49.8	50.2
1000	15.5	84.5	51.3	48.7	47.6	52.4
1500	16.9	83.1	57.1	42.9	43.8	56.2
2000	17.2	82.8	55.2	44.8	44.8	55.2
2500	16.3	83.7	49.3	50.7	49.2	50.8
3000	17	83	50	50	50.4	49.6
3500	16.1	83.9	50.7	49.3	49.2	50.8
4000	15.5	84.5	54.9	45.1	46.8	53.2
4500	17.5	82.5	56.2	43.8	42.7	57.3
5000	17.9	82.1	51.3	48.7	46.2	53.8
5500	17	83	48	52	53.2	46.8
6000	17.3	82.7	49.7	50.3	49.8	50.2
6500	15.8	84.2	54.3	45.7	46.3	53.7
7000	16.7	83.3	57.9	42.1	42	58
7500	16.5	83.5	53.1	46.9	45	55
8000	16.5	83.5	48.2	51.8	51.7	48.3
8500	17	83	49.8	50.2	50.2	49.8
9000	15.7	84.3	52.4	47.6	47.1	52.9
9500	15.7	84.3	57.9	42.1	44.6	55.4
10000	17.4	82.6	54.3	45.7	45.1	54.9
10500	17.4	82.6	48.6	51.4	47.8	52.2
11000	16.7	83.3	50.6	49.4	50.3	49.7
11500	16.8	83.2	50.7	49.3	49.9	50.1
12000	15.7	84.3	54	46	46.9	53.1
12500	17.3	82.7	56.7	43.3	42	58
13000	17.8	82.2	51.5	48.5	46.3	53.7
13500	17.1	82.9	48.5	51.5	52.4	47.6
14000	17	83	49.7	50.3	49.7	50.3
14500	15.8	84.2	51.4	48.6	48	52
15000	17	83	57.5	42.5	42.7	57.3
15500	17	83	55	45	44.4	55.6
16000	17.2	82.8	48.7	51.3	51.1	48.9
16500	18	82	50.1	49.9	49.9	50.1
17000	16.7	83.3	51.4	48.6	48.7	51.3
17500	16.6	83.4	52.7	47.3	47.9	52.1
18000	20.5	79.5	48.5	51.5	51.8	48.2
18500	26.4	73.6	45.7	54.3	54.1	45.9
19000	25.5	74.5	46.9	53.1	51.6	48.4
19500	22.6	77.4	43.4	56.6	53	47
20000	21.6	78.4	40.6	59.4	57.2	42.8
20500	20.6	79.4	46.3	53.7	54.3	45.7
21000	21.4	78.6	45.6	54.4	50.6	49.4
21500	19.5	80.5	40.4	59.6	50.7	49.3
22000	17.7	82.3	41.4	58.6	56.9	43.1
22500	19.1	80.9	41.1	58.9	61.2	38.8
23000	19.3	80.7	44.5	55.5	54	46
23500	22.1	77.9	46.4	53.6	51.5	48.5
24000	24	76	45.1	54.9	52.9	47.1
24500	19.9	80.1	47.9	52.1	52.6	47.4
25000	17.6	82.4	50.7	49.3	51.3	48.7
25500	17.8	82.2	52.7	47.3	49.3	50.7
26000	18.6	81.4	56.1	43.9	46.7	53.3
26500	20.1	79.9	54.4	45.6	45.3	54.7
27000	18.8	81.2	54.4	45.6	44.2	55.8
27500	15.5	84.5	53.5	46.5	47.4	52.6
28000	15.2	84.8	46.6	53.4	53	47
28500	18.2	81.8	42.8	57.2	55.8	44.2
29000	21.4	78.6	43.8	56.2	52.6	47.4
29500	20.3	79.7	46.2	53.8	50.9	49.1
30000	18.1	81.9	45	55	53.9	46.1
30500	16.8	83.2	44.1	55.9	53.3	46.7
31000	16.7	83.3	48.1	51.9	49.8	50.2
31500	17.6	82.4	52	48	47.2	52.8
32000	18	82	49.5	50.5	50.1	49.9
32500	19.6	80.4	45	55	53.8	46.2
33000	18.7	81.3	48.5	51.5	50.6	49.4
33500	16.8	83.2	50.8	49.2	49.6	50.4
34000	17.4	82.6	49.4	50.6	51.6	48.4
34500	19.3	80.7	47.2	52.8	52.1	47.9
35000	19.8	80.2	47.4	52.6	49.8	50.2
35500	18.6	81.4	50.4	49.6	48	52
36000	19.2	80.8	49.2	50.8	51.6	48.4
36500	20.7	79.3	45.2	54.8	55.1	44.9
