# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	26.4	73.6	51.9	48.1	48.5	51.5
500	19.7	80.3	51.6	48.4	50.5	49.5
1000	17.8	82.2	52	48	48.6	51.4
1500	19.6	80.4	51.4	48.6	52.6	47.4
2000	23	77	50	50	51.4	48.6
2500	25	75	49.7	50.3	51.7	48.3
3000	21.1	78.9	46.5	53.5	53.8	46.2
3500	25	75	53.5	46.5	45.7	54.3
4000	21.7	78.3	56.6	43.4	45.7	54.3
4500	17.7	82.3	48.8	51.2	49.7	50.3
5000	24.3	75.7	44.7	55.3	50.6	49.4
5500	26.6	73.4	43.8	56.2	52.4	47.6
6000	22.4	77.6	51.7	48.3	47.1	52.9
6500	26.4	73.6	56.7	43.3	42.7	57.3
7000	31.6	68.4	57.4	42.6	46.6	53.4
7500	24	76	57.3	42.7	45.1	54.9
8000	21.1	78.9	58.1	41.9	40.8	59.2
8500	25.3	74.7	57.1	42.9	45	55
9000	21.7	78.3	50.5	49.5	54.2	45.8
9500	16.7	83.3	49.5	50.5	51.6	48.4
10000	23.5	76.5	48.4	51.6	48.1	51.9
10500	31.7	68.3	44.3	55.7	57.2	42.8
11000	32.8	67.2	42.1	57.9	60.5	39.5
11500	30.2	69.8	44.1	55.9	57.1	42.9
12000	28	72	46.4	53.6	56	44
12500	26.8	73.2	44.4	55.6	57.6	42.4
13000	25.3	74.7	41.4	58.6	58.9	41.1
13500	26.7	73.3	46.2	53.8	56.5	43.5
14000	25.8	74.2	45.4	54.6	53.2	46.8
14500	22.3	77.7	41.8	58.2	48.3	51.7
15000	24	76	45.6	54.4	49.2	50.8
15500	23.3	76.7	50.8	49.2	50.1	49.9
16000	25.4	74.6	49.9	50.1	50.1	49.9
16500	31.7	68.3	50.6	49.4	50.1	49.9
17000	33.6	66.4	56.9	43.1	49.5	50.5
17500	25.3	74.7	62.5	37.5	47.4	52.6
18000	18.3	81.7	63.8	36.2	42.3	57.7
18500	19.8	80.2	60.1	39.9	45.1	54.9
19000	19.8	80.2	43	57	57.6	42.4
19500	21.9	78.1	33.9	66.1	58.2	41.8
20000	21.5	78.5	44.5	55.5	50.8	49.2
20500	23.8	76.2	47.6	52.4	52	48
21000	23.8	76.2	46.1	53.9	53.5	46.5
21500	18.6	81.4	48.8	51.2	52.6	47.4
22000	20.8	79.2	51.9	48.1	51.1	48.9
22500	20.2	79.8	49.1	50.9	52.9	47.1
23000	17.4	82.6	45.8	54.2	54.6	45.4
23500	19.9	80.1	47.1	52.9	49.8	50.2
24000	22.6	77.4	48.2	51.8	50.4	49.6
24500	21.9	78.1	48.6	51.4	53.5	46.5
25000	22.7	77.3	51.8	48.2	49.3	50.7
25500	23.4	76.6	50.7	49.3	50.1	49.9
26000	20.3	79.7	47.5	52.5	53.4	46.6
26500	19.5	80.5	49.2	50.8	51.7	48.3
27000	23.5	76.5	52.3	47.7	50.8	49.2
27500	22.2	77.8	50.6	49.4	51.8	48.2
28000	21.7	78.3	48.9	51.1	51	49
28500	21.4	78.6	42	58	57.6	42.4
29000	18.6	81.4	41.1	58.9	58.3	41.7
29500	19.9	80.1	50.2	49.8	49.9	50.1
30000	19.3	80.7	52	48	48.1	51.9
30500	19.9	80.1	48.9	51.1	50.8	49.2
31000	20.8	79.2	52.3	47.7	50.1	49.9
31500	21.1	78.9	50.7	49.3	52	48
32000	23.3	76.7	45.1	54.9	54	46
32500	24.1	75.9	45.8	54.2	52.3	47.7
33000	26.6	73.4	42.1	57.9	51.5	48.5
33500	24.1	75.9	46.3	53.7	50.2	49.8
34000	20.1	79.9	50.6	49.4	51.1	48.9
34500	23.7	76.3	45.6	54.4	53.5	46.5
35000	27.9	72.1	44.7	55.3	54.8	45.2
35500	32.1	67.9	40	60	55.5	44.5
36000	32.3	67.7	34.4	65.6	55.3	44.7
36500	31.2	68.8	37.4	62.6	53.2	46.8
37000	31.9	68.1	41	59	49.9	50.1
37500	30	70	40.9	59.1	50.3	49.7
38000	28.1	71.9	42.7	57.3	51.4	48.6
38500	29.7	70.3	43.8	56.2	49.3	50.7
39000	32.2	67.8	43.1	56.9	47.7	52.3
39500	33.6	66.4	41.5	58.5	49.5	50.5
40000	28	72	42.1	57.9	52.3	47.7
40500	25.4	74.6	43.8	56.2	51.4	48.6
41000	24.9	75.1	47.4	52.6	47.7	52.3
41500	24.8	75.2	51.6	48.4	48.6	51.4
42000	31.7	68.3	55.6	44.4	47.3	52.7
42500	29.1	70.9	58.6	41.4	43.5	56.5
43000	27	73	57.3	42.7	44.5	55.5
43500	29.4	70.6	56.4	43.6	45.4	54.6
44000	29.9	70.1	56.3	43.7	44.6	55.4
44500	33	67	59	41	42.6	57.4
45000	32.5	67.5	61.1	38.9	44.4	55.6
45500	28.4	71.6	53.6	46.4	46.2	53.8
46000	25.3	74.7	54	46	45.1	54.9
46500	19.2	80.8	58.4	41.6	45	55
47000	15.9	84.1	53.7	46.3	46	54
47500	18.1	81.9	52.6	47.4	47.3	52.7
48000	20.8	79.2	52.2	47.8	49.4	50.6
48500	19	81	49.6	50.4	51.4	48.6
49000	14.5	85.5	45.3	54.7	53.2	46.8
49500	15.9	84.1	48.2	51.8	51.1	48.9
50000	21.5	78.5	50.8	49.2	50.3	49.7
50500	22.9	77.1	47.9	52.1	54.2	45.8
51000	17.9	82.1	49.3	50.7	52	48
51500	16.1	83.9	51.8	48.2	47.9	52.1
52000	19	81	49.2	50.8	48.8	51.2
52500	21.2	78.8	46.2	53.8	51.2	48.8
53000	18.5	81.5	47.6	52.4	50.5	49.5
53500	17.1	82.9	49	51	50.7	49.3
54000	18.3	81.7	47.8	52.2	53.1	46.9
54500	18.1	81.9	49	51	50.3	49.7
55000	20.7	79.3	51.9	48.1	47	53
55500	21.1	78.9	55.1	44.9	47.4	52.6
56000	18.5	81.5	52.9	47.1	48.2	51.8
56500	17.9	82.1	49	51	49.1	50.9
57000	17.6	82.4	49	51	50.2	49.8
57500	16.7	83.3	53.6	46.4	45.9	54.1
58000	16.7	83.3	52.7	47.3	47	53
58500	17.6	82.4	48.5	51.5	50.7	49.3
59000	16.1	83.9	50.6	49.4	47.9	52.1
59500	18.2	81.8	51.5	48.5	47.3	52.7
60000	25.5	74.5	53	47	45.3	54.7
60500	27.5	72.5	54.1	45.9	45.4	54.6
61000	24.1	75.9	54.8	45.2	47.7	52.3
61500	25	75	56.8	43.2	47.6	52.4
62000	27.4	72.6	54.8	45.2	49.2	50.8
62500	25.3	74.7	54.5	45.5	48.4	51.6
63000	23.9	76.1	49.9	50.1	50.4	49.6
63500	22.2	77.8	45.5	54.5	52.5	47.5
64000	22.3	77.7	51.9	48.1	49.4	50.6
64500	21.4	78.6	55.3	44.7	48.1	51.9
65000	19.6	80.4	54.5	45.5	48.3	51.7
65500	19.5	80.5	54.6	45.4	47.7	52.3
66000	17.5	82.5	55	45	46.7	53.3
66500	16.7	83.3	55.8	44.2	44.7	55.3
67000	19.5	80.5	57.3	42.7	43.8	56.2
67500	20	80	53.2	46.8	46.8	53.2
68000	20.4	79.6	52.7	47.3	46.9	53.1
68500	23.6	76.4	55	45	48	52
69000	22.1	77.9	54.6	45.4	48.9	51.1
69500	19.9	80.1	54.8	45.2	48.5	51.5
70000	20.6	79.4	54.5	45.5	48.9	51.1
70500	21.3	78.7	56.5	43.5	45.8	54.2
71000	21.7	78.3	59.5	40.5	42	58
71500	23.2	76.8	59.6	40.4	42.8	57.2
72000	22.1	77.9	58.2	41.8	45.1	54.9
72500	20.4	79.6	56.3	43.7	46.1	53.9
73000	20.3	79.7	54	46	49.3	50.7
73500	19.1	80.9	53.5	46.5	50.2	49.8
74000	22.5	77.5	51.9	48.1	49	51
74500	27.2	72.8	47.6	52.4	48.8	51.2
75000	23.1	76.9	48.6	51.4	47.9	52.1
75500	18.2	81.8	51.2	48.8	48.6	51.4
76000	25.5	74.5	49.6	50.4	51.3	48.7
76500	33.4	66.6	45.5	54.5	57.1	42.9
77000	31.5	68.5	41.5	58.5	61	39
77500	28.9	71.1	43.1	56.9	59	41
78000	27.9	72.1	46.4	53.6	56.3	43.7
78500	26.3	73.7	44.4	55.6	56.1	43.9
79000	24.9	75.1	41.5	58.5	57.6	42.4
79500	28.6	71.4	45.6	54.4	55.6	44.4
80000	26.1	73.9	49.9	50.1	51.8	48.2
80500	21.2	78.8	48.3	51.7	50.1	49.9
81000	20.6	79.4	46.2	53.8	52.6	47.4
81500	20.5	79.5	45.1	54.9	52	48
82000	22.6	77.4	44.9	55.1	52.3	47.7
82500	23.8	76.2	46.1	53.9	55.3	44.7
83000	20	80	50.6	49.4	47.4	52.6
83500	21.5	78.5	51.5	48.5	45.2	54.8
84000	25.8	74.2	44.1	55.9	54.7	45.3
84500	29.5	70.5	47.2	52.8	53.1	46.9
85000	33.2	66.8	57.9	42.1	45.5	54.5
85500	27.5	72.5	58.5	41.5	43.4	56.6
86000	28.7	71.3	54.7	45.3	46.2	53.8
86500	30.3	69.7	55.5	44.5	45.6	54.4
87000	29.6	70.4	58	42	43	57
87500	32.1	67.9	59	41	43.5	56.5
88000	29.7	70.3	57.2	42.8	46.7	53.3
88500	23.8	76.2	53.9	46.1	49.5	50.5
89000	20.6	79.4	52.3	47.7	49.9	50.1
89500	20	80	50.5	49.5	48.9	51.1
90000	19.7	80.3	48.8	51.2	47.5	52.5
90500	20.2	79.8	51.2	48.8	47.6	52.4
91000	20.1	79.9	52.3	47.7	49.2	50.8
91500	21	79	52.2	47.8	49	51
92000	25	75	46.9	53.1	51.3	48.7
92500	24.3	75.7	40	60	56.1	43.9
93000	23.7	76.3	45.4	54.6	52.3	47.7
93500	27.5	72.5	54.9	45.1	44.8	55.2
94000	27	73	59.5	40.5	39.5	60.5
94500	26	74	57.2	42.8	40.8	59.2
95000	26.4	73.6	56.4	43.6	41.4	58.6
95500	27	73	57.4	42.6	42.4	57.6
96000	27	73	55	45	43.4	56.6
96500	29.6	70.4	53.9	46.1	44.7	55.3
97000	30.4	69.6	56.1	43.9	45.9	54.1
97500	28.6	71.4	60.3	39.7	40.9	59.1
98000	26	74	64.1	35.9	35.5	64.5
98500	24.9	75.1	60.4	39.6	39.9	60.1
99000	25.4	74.6	48.8	51.2	50.2	49.8
99500	23.5	76.5	49.7	50.3	49.2	50.8
100000	24.7	75.3	59.1	40.9	45.2	54.8
100500	24.2	75.8	57.1	42.9	47.7	52.3
101000	24.5	75.5	55.2	44.8	49.1	50.9
101500	23.9	76.1	52.9	47.1	50.4	49.6
102000	19.4	80.6	49.7	50.3	49.1	50.9
102500	20	80	50	50	47.6	52.4
103000	21.5	78.5	47.5	52.5	50.6	49.4
103500	21.2	78.8	44.8	55.2	52.8	47.2
104000	21.8	78.2	45	55	53.6	46.4
104500	22.1	77.9	46.5	53.5	53	47
105000	20	80	48	52	52	48
105500	17.9	82.1	49.7	50.3	49.8	50.2
106000	18.6	81.4	52.4	47.6	45.8	54.2
106500	20.2	79.8	51.7	48.3	46.1	53.9
107000	19.5	80.5	50.8	49.2	49.1	50.9
107500	17.9	82.1	51.2	48.8	51.3	48.7
108000	21	79	47.6	52.4	52	48
108500	21.3	78.7	47.3	52.7	51.6	48.4
109000	19.3	80.7	45.6	54.4	51.9	48.1
109500	21.4	78.6	44.9	55.1	51.9	48.1
110000	22.9	77.1	45.9	54.1	54.4	45.6
110500	21.4	78.6	47.1	52.9	51.9	48.1
111000	18.8	81.2	51.3	48.7	47.7	52.3
111500	21.5	78.5	50.5	49.5	48.4	51.6
112000	23.8	76.2	47.9	52.1	50.9	49.1
112500	26	74	46.4	53.6	53.6	46.4
113000	26.3	73.7	44.6	55.4	55.9	44.1
113500	21.7	78.3	48.7	51.3	51.4	48.6
114000	20.1	79.9	50.4	49.6	49.3	50.7
114500	18.3	81.7	48.2	51.8	49.9	50.1
115000	18.9	81.1	52.6	47.4	44.5	55.5
115500	24.2	75.8	53	47	44.8	55.2
116000	22.1	77.9	47.2	52.8	54.7	45.3
116500	17.3	82.7	47.6	52.4	55.5	44.5
117000	22.4	77.6	51.6	48.4	51.4	48.6
117500	30.7	69.3	54.3	45.7	51.4	48.6
118000	27.6	72.4	52	48	50.4	49.6
118500	18.8	81.2	48.7	51.3	52.5	47.5
119000	15.8	84.2	49.7	50.3	52.5	47.5
119500	16.3	83.7	49.6	50.4	50.7	49.3
120000	24.4	75.6	53.5	46.5	49.9	50.1
120500	26.2	73.8	50.3	49.7	49.1	50.9
121000	21.4	78.6	44.9	55.1	49.3	50.7
121500	22.6	77.4	43.8	56.2	52.4	47.6
122000	23.3	76.7	46.4	53.6	53.3	46.7
122500	20.6	79.4	51.3	48.7	51.7	48.3
123000	18.4	81.6	51.4	48.6	49.2	50.8
123500	18	82	52.3	47.7	48.1	51.9
124000	17.8	82.2	53.2	46.8	49.6	50.4
124500	20.1	79.9	48.7	51.3	51.6	48.4
125000	23.1	76.9	45.4	54.6	52.3	47.7
125500	22.8	77.2	45.6	54.4	53	47
126000	21.4	78.6	45.5	54.5	54.5	45.5
126500	19	81	47.6	52.4	52.8	47.2
127000	17.6	82.4	48.5	51.5	51.7	48.3
127500	19.2	80.8	48.6	51.4	52.8	47.2
128000	16.7	83.3	48.8	51.2	51.7	48.3
128500	15.8	84.2	49.6	50.4	51.4	48.6
129000	20.5	79.5	50.2	49.8	51.7	48.3
129500	22.6	77.4	49.9	50.1	51.1	48.9
130000	24.3	75.7	50	50	49.1	50.9
130500	22.3	77.7	51.2	48.8	48.3	51.7
131000	19	81	51.5	48.5	47.3	52.7
131500	19	81	50.1	49.9	46.9	53.1
132000	19.9	80.1	48.6	51.4	47.3	52.7
132500	19.2	80.8	49.9	50.1	48.5	51.5
133000	16.3	83.7	51.6	48.4	48.3	51.7
133500	15.4	84.6	52.4	47.6	47	53
134000	15.9	84.1	52.2	47.8	48.5	51.5
134500	16.9	83.1	49	51	50.3	49.7
135000	19.3	80.7	44.4	55.6	50.1	49.9
135500	24.1	75.9	50.7	49.3	45.4	54.6
136000	30.7	69.3	59.3	40.7	45.6	54.4
136500	34.1	65.9	60.1	39.9	49.4	50.6
137000	29.5	70.5	61.4	38.6	48.7	51.3
137500	29.5	70.5	57.4	42.6	51.1	48.9
138000	29.4	70.6	52.1	47.9	52.5	47.5
138500	25.2	74.8	49.6	50.4	50.6	49.4
139000	22.6	77.4	49.1	50.9	49.5	50.5
139500	23.2	76.8	53.8	46.2	49.4	50.6
140000	22.4	77.6	53.9	46.1	50.5	49.5
140500	18.6	81.4	51.4	48.6	49	51
141000	19.2	80.8	53.9	46.1	46.3	53.7
141500	20.9	79.1	55	45	48.1	51.9
142000	22.5	77.5	53.9	46.1	51	49
142500	19.1	80.9	51.4	48.6	50.1	49.9
143000	16.9	83.1	50.4	49.6	49.9	50.1
143500	17	83	49.7	50.3	49.9	50.1
144000	18.4	81.6	51.6	48.4	46.6	53.4
144500	22.9	77.1	56.7	43.3	45.2	54.8
145000	24.2	75.8	54.9	45.1	49.5	50.5
145500	20.5	79.5	51.4	48.6	52.3	47.7
146000	17.7	82.3	53.3	46.7	48.2	51.8
146500	19.6	80.4	55.9	44.1	45.1	54.9
147000	20.8	79.2	55.1	44.9	46.9	53.1
147500	23.7	76.3	55.4	44.6	48.1	51.9
148000	21.4	78.6	53.7	46.3	48.3	51.7
148500	17.2	82.8	47.6	52.4	50.6	49.4
