# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	21.6	78.4	55.3	44.7	47.1	52.9
500	18.5	81.5	53.9	46.1	47.8	52.2
1000	20.4	79.6	51.9	48.1	49.3	50.7
1500	22	78	49.6	50.4	50	50
2000	19.5	80.5	49.7	50.3	49.2	50.8
2500	18.3	81.7	51.4	48.6	49.5	50.5
3000	18.3	81.7	47.4	52.6	50.9	49.1
3500	19.4	80.6	46.6	53.4	51	49
4000	20.7	79.3	47.5	52.5	52.8	47.2
4500	20.3	79.7	47.8	52.2	51.5	48.5
5000	18.6	81.4	48.4	51.6	50	50
5500	19.3	80.7	48.2	51.8	50.7	49.3
6000	20.5	79.5	49.7	50.3	51	49
6500	17.2	82.8	48.8	51.2	52.6	47.4
7000	15.8	84.2	48	52	51.2	48.8
7500	19.3	80.7	51.9	48.1	46.2	53.8
8000	22.4	77.6	53.9	46.1	46.3	53.7
8500	20.4	79.6	53.7	46.3	48.3	51.7
9000	16.8	83.2	52.7	47.3	47.9	52.1
9500	18.7	81.3	50.2	49.8	50.7	49.3
10000	19.6	80.4	51.9	48.1	49.3	50.7
10500	16.1	83.9	51.9	48.1	48.4	51.6
11000	16.1	83.9	48.6	51.4	49.7	50.3
11500	19.4	80.6	47.6	52.4	49.8	50.2
12000	17.6	82.4	49	51	50.8	49.2
12500	16	84	50.6	49.4	50.4	49.6
13000	17.6	82.4	51.2	48.8	50.2	49.8
13500	20.8	79.2	50	50	52	48
14000	24.3	75.7	49.2	50.8	53.3	46.7
14500	24.4	75.6	51.6	48.4	53	47
15000	21.7	78.3	50.1	49.9	54.6	45.4
15500	18	82	47.6	52.4	52.2	47.8
16000	17.5	82.5	48	52	47.9	52.1
16500	17.9	82.1	49	51	49.1	50.9
17000	17.8	82.2	49.3	50.7	50.9	49.1
17500	16.9	83.1	50.4	49.6	48.3	51.7
18000	18.8	81.2	55.5	44.5	42.7	57.3
18500	20.6	79.4	59.1	40.9	40.5	59.5
19000	18.5	81.5	55.3	44.7	43	57
19500	18.5	81.5	50.9	49.1	48.4	51.6
20000	19.7	80.3	49.2	50.8	51.7	48.3
20500	17.8	82.2	48.4	51.6	50.6	49.4
21000	16.8	83.2	49.7	50.3	49.9	50.1
21500	18.2	81.8	48.8	51.2	51.4	48.6
22000	17.7	82.3	48.1	51.9	51.2	48.8
22500	17.9	82.1	44.1	55.9	52	48
23000	22.3	77.7	41.5	58.5	53	47
23500	29.5	70.5	41.2	58.8	51.1	48.9
24000	26.5	73.5	43.5	56.5	52	48
24500	18.6	81.4	48.1	51.9	50.9	49.1
25000	18.1	81.9	46.1	53.9	51.2	48.8
25500	17.6	82.4	46.4	53.6	54	46
26000	18.8	81.2	47.3	52.7	54.7	45.3
26500	20.1	79.9	46.9	53.1	54.8	45.2
27000	18.6	81.4	47.5	52.5	52.5	47.5
27500	19.9	80.1	49.1	50.9	49.4	50.6
28000	18.6	81.4	48.2	51.8	50.4	49.6
28500	15.7	84.3	47.5	52.5	52	48
29000	19.6	80.4	53.1	46.9	49.3	50.7
29500	22	78	54.9	45.1	48.5	51.5
30000	24.1	75.9	52.6	47.4	49.3	50.7
30500	23.3	76.7	51.4	48.6	49.5	50.5
31000	18	82	50.4	49.6	48.4	51.6
31500	17.7	82.3	50.3	49.7	48	52
32000	18.5	81.5	50.8	49.2	49.3	50.7
32500	21	79	48.6	51.4	52	48
33000	21	79	48.1	51.9	52.9	47.1
33500	19.8	80.2	46.9	53.1	50.9	49.1
34000	23.3	76.7	43.9	56.1	51.8	48.2
34500	21.2	78.8	48.1	51.9	50.1	49.9
35000	19.1	80.9	46.6	53.4	52.1	47.9
35500	21.3	78.7	42.9	57.1	56.2	43.8
36000	20.8	79.2	41	59	57	43
36500	22.1	77.9	41.2	58.8	56.1	43.9
37000	21.1	78.9	47.8	52.2	53.1	46.9
37500	18.3	81.7	50.8	49.2	49.9	50.1
38000	19.1	80.9	49.4	50.6	50.3	49.7
38500	18.9	81.1	48.1	51.9	51.2	48.8
39000	16.1	83.9	50	50	48.1	51.9
39500	15.9	84.1	47.8	52.2	51.5	48.5
40000	22.3	77.7	43.6	56.4	57.5	42.5
40500	23.4	76.6	44.4	55.6	54	46
41000	22.2	77.8	46.5	53.5	50.7	49.3
41500	23.7	76.3	47.2	52.8	55.1	44.9
42000	20	80	47.7	52.3	55.5	44.5
42500	18.1	81.9	48.2	51.8	49.5	50.5
43000	20.3	79.7	52.1	47.9	47	53
43500	20.2	79.8	53.6	46.4	49.2	50.8
44000	19.5	80.5	52.5	47.5	49.4	50.6
44500	21.8	78.2	54.2	45.8	49.4	50.6
45000	22.9	77.1	53.2	46.8	49.3	50.7
45500	18.9	81.1	48.4	51.6	50.9	49.1
46000	16.8	83.2	51.6	48.4	48.2	51.8
46500	21.4	78.6	51.5	48.5	46.5	53.5
47000	22.5	77.5	44.7	55.3	50	50
47500	20.8	79.2	44.7	55.3	51.3	48.7
48000	22.3	77.7	51.9	48.1	49.2	50.8
48500	23.3	76.7	52.6	47.4	50.5	49.5
49000	21.6	78.4	45.9	54.1	55.7	44.3
49500	17.5	82.5	47.5	52.5	55	45
50000	16.2	83.8	46.5	53.5	54.7	45.3
50500	18.1	81.9	44.9	55.1	54.2	45.8
51000	18	82	46.4	53.6	54.2	45.8
51500	18.3	81.7	46.4	53.6	53.5	46.5
52000	19.4	80.6	44.7	55.3	53.9	46.1
52500	18.6	81.4	46.9	53.1	53.1	46.9
53000	19	81	51.6	48.4	50	50
53500	20.3	79.7	51.5	48.5	50.8	49.2
54000	20.9	79.1	51.5	48.5	49.6	50.4
54500	19.6	80.4	50.7	49.3	48.7	51.3
55000	16.8	83.2	47	53	53.2	46.8
55500	15.6	84.4	47.3	52.7	54.3	45.7
56000	15.5	84.5	48.9	51.1	50.2	49.8
56500	17.5	82.5	49.8	50.2	49.3	50.7
57000	20.2	79.8	53.9	46.1	48.9	51.1
57500	23.2	76.8	53.4	46.6	48.8	51.2
58000	21.9	78.1	48.3	51.7	50.8	49.2
58500	16.6	83.4	47.6	52.4	51.8	48.2
59000	15.9	84.1	49	51	51.7	48.3
59500	17.2	82.8	50.3	49.7	49.7	50.3
60000	17.7	82.3	50.9	49.1	49.2	50.8
60500	16.4	83.6	51.3	48.7	49.1	50.9
61000	16.2	83.8	52.4	47.6	47.4	52.6
61500	21.8	78.2	55.9	44.1	45.9	54.1
62000	25.5	74.5	55.1	44.9	48.8	51.2
62500	26.5	73.5	53.6	46.4	51.1	48.9
63000	22.8	77.2	51.2	48.8	53.4	46.6
63500	18.4	81.6	46.4	53.6	54.8	45.2
64000	17.4	82.6	46.7	53.3	52.3	47.7
64500	13.3	86.7	46.6	53.4	52.7	47.3
65000	15.5	84.5	43.6	56.4	56.5	43.5
65500	21.6	78.4	39.4	60.6	60.8	39.2
66000	22.9	77.1	42.3	57.7	58	42
66500	19.1	80.9	49	51	50.7	49.3
67000	15.7	84.3	51.8	48.2	47.5	52.5
67500	18.8	81.2	49.7	50.3	49.9	50.1
