# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	15.1	84.9	50	50	49.1	50.9
500	15.4	84.6	49	51	48.8	51.2
1000	16.4	83.6	51.3	48.7	47.9	52.1
1500	17.9	82.1	51.8	48.2	48.9	51.1
2000	18.2	81.8	49.2	50.8	50.8	49.2
2500	17.9	82.1	46.7	53.3	52.4	47.6
3000	17.9	82.1	50.7	49.3	49.2	50.8
3500	16.2	83.8	51.9	48.1	48.7	51.3
4000	20.1	79.9	54.1	45.9	47	53
4500	25.7	74.3	58.4	41.6	42.1	57.9
5000	23.6	76.4	55.1	44.9	46.3	53.7
5500	22.6	77.4	50.8	49.2	51	49
6000	21.8	78.2	51.7	48.3	49.5	50.5
6500	17.1	82.9	52.6	47.4	49.5	50.5
7000	14.7	85.3	49.9	50.1	51.2	48.8
7500	16.6	83.4	49.2	50.8	50.6	49.4
8000	18.1	81.9	50.5	49.5	46.6	53.4
8500	17.3	82.7	52.5	47.5	46.4	53.6
9000	16.5	83.5	52.5	47.5	50.6	49.4
9500	15.6	84.4	52	48	48.8	51.2
10000	18.1	81.9	53.8	46.2	45.5	54.5
10500	22.6	77.4	53.7	46.3	46.1	53.9
11000	22.8	77.2	52	48	48.2	51.8
11500	24.6	75.4	53.4	46.6	46.2	53.8
12000	24.1	75.9	54.3	45.7	44.6	55.4
12500	23.3	76.7	53.2	46.8	47.3	52.7
13000	23.4	76.6	53.6	46.4	47.2	52.8
13500	19.2	80.8	53.3	46.7	47.3	52.7
14000	15.6	84.4	51	49	50.4	49.6
14500	15.8	84.2	48.6	51.4	53.2	46.8
15000	18.5	81.5	45.7	54.3	55.6	44.4
15500	20.5	79.5	45.2	54.8	55.9	44.1
16000	19.6	80.4	47.1	52.9	53.3	46.7
16500	16.4	83.6	48.1	51.9	50.9	49.1
17000	13.2	86.8	49.1	50.9	48.5	51.5
17500	20.9	79.1	49.6	50.4	52.1	47.9
18000	29.9	70.1	47	53	51.7	48.3
18500	32.6	67.4	39	61	46.8	53.2
19000	31.3	68.7	33.5	66.5	50.6	49.4
19500	26.1	73.9	44.1	55.9	52.2	47.8
20000	26.3	73.7	49.3	50.7	49	51
20500	29.4	70.6	47.7	52.3	50.3	49.7
21000	24.8	75.2	47.8	52.2	54.8	45.2
21500	21.8	78.2	41.1	58.9	57.3	42.7
22000	27.1	72.9	38.2	61.8	55.1	44.9
22500	28.4	71.6	36.3	63.7	54.1	45.9
23000	28	72	35.9	64.1	55.5	44.5
23500	27.5	72.5	37.9	62.1	53.4	46.6
24000	27.7	72.3	35.9	64.1	53	47
24500	29.8	70.2	38.2	61.8	52.2	47.8
25000	27.5	72.5	45.3	54.7	50.6	49.4
25500	26.6	73.4	50.6	49.4	50.6	49.4
26000	25.5	74.5	50.8	49.2	51.7	48.3
26500	20.2	79.8	49.4	50.6	52	48
27000	20.6	79.4	52.4	47.6	49.2	50.8
27500	19.6	80.4	54.3	45.7	48.9	51.1
28000	19.1	80.9	51.9	48.1	50.4	49.6
28500	20.2	79.8	50.5	49.5	50.3	49.7
29000	16.3	83.7	51.6	48.4	49.9	50.1
