# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	20.1	79.9	50.4	49.6	50.3	49.7
500	19.7	80.3	49.6	50.4	49.3	50.7
1000	17.9	82.1	52.3	47.7	45	55
1500	18.3	81.7	51.9	48.1	46.4	53.6
2000	18	82	50.8	49.2	48.4	51.6
2500	18.8	81.2	51.6	48.4	48.4	51.6
3000	20.1	79.9	52.3	47.7	47.4	52.6
3500	19.4	80.6	53.7	46.3	47.3	52.7
4000	16.4	83.6	51	49	50.2	49.8
4500	17.7	82.3	52.1	47.9	47.4	52.6
5000	18.4	81.6	51.5	48.5	47.3	52.7
5500	17.3	82.7	49.5	50.5	49.4	50.6
6000	20.2	79.8	50.4	49.6	50	50
6500	21.7	78.3	49.5	50.5	52.2	47.8
7000	19	81	47.5	52.5	53.5	46.5
7500	18.6	81.4	48.1	51.9	51.3	48.7
8000	18.1	81.9	49.3	50.7	50	50
8500	17.6	82.4	49.1	50.9	50.5	49.5
9000	18.1	81.9	50.9	49.1	50.4	49.6
9500	19.5	80.5	52.2	47.8	49.1	50.9
10000	22.4	77.6	51.8	48.2	48	52
10500	20.4	79.6	51.8	48.2	48	52
11000	16.1	83.9	50.9	49.1	49.8	50.2
11500	16.9	83.1	52	48	50.1	49.9
12000	19.5	80.5	52.9	47.1	49.4	50.6
12500	20.4	79.6	49.8	50.2	53.6	46.4
13000	18.8	81.2	50.1	49.9	52.5	47.5
13500	19.6	80.4	49.3	50.7	50.1	49.9
14000	19.7	80.3	48	52	52.1	47.9
14500	18.2	81.8	50.8	49.2	49.4	50.6
15000	20.8	79.2	50.7	49.3	49.5	50.5
15500	27.5	72.5	51.5	48.5	46	54
16000	30.5	69.5	56	44	41.3	58.7
16500	28.9	71.1	57.7	42.3	42	58
17000	28.5	71.5	55.9	44.1	43.2	56.8
17500	27.2	72.8	53.9	46.1	44.9	55.1
18000	28.4	71.6	54.4	45.6	42.6	57.4
18500	28.4	71.6	55	45	44	56
19000	27.3	72.7	56.3	43.7	45.2	54.8
19500	28.4	71.6	57.6	42.4	44	56
20000	29.9	70.1	58.7	41.3	43.2	56.8
20500	27.4	72.6	53	47	44.2	55.8
21000	20.2	79.8	47.2	52.8	49.2	50.8
21500	18.2	81.8	52.3	47.7	49.1	50.9
22000	19.6	80.4	49.3	50.7	50.7	49.3
22500	19.8	80.2	49.9	50.1	47.1	52.9
23000	18.6	81.4	53.8	46.2	44.6	55.4
23500	16.9	83.1	49.6	50.4	48.9	51.1
