# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	16.7	83.3	47.5	52.5	53.2	46.8
500	18.2	81.8	47.8	52.2	51.2	48.8
1000	17.1	82.9	53.2	46.8	47.7	52.3
1500	17.6	82.4	57.3	42.7	42.7	57.3
2000	16.9	83.1	52	48	44.3	55.7
2500	15.2	84.8	45.9	54.1	51.1	48.9
3000	16.6	83.4	48.7	51.3	49.9	50.1
3500	16.4	83.6	52.3	47.7	47.7	52.3
4000	15.9	84.1	57.1	42.9	45.6	54.4
4500	17.8	82.2	54.2	45.8	43.6	56.4
5000	16.5	83.5	47.3	52.7	46.4	53.6
5500	15.9	84.1	48.9	51.1	50	50
6000	17.3	82.7	50.6	49.4	50.1	49.9
6500	15.8	84.2	54	46	47.8	52.2
7000	17.7	82.3	56.3	43.7	42.4	57.6
7500	17.3	82.7	50.4	49.6	44.7	55.3
8000	15.7	84.3	46.5	53.5	51.8	48.2
8500	17	83	48.5	51.5	50.9	49.1
9000	16.3	83.7	51.5	48.5	48.8	51.2
9500	17	83	57.6	42.4	42.8	57.2
10000	16.8	83.2	54.2	45.8	42.8	57.2
10500	15.8	84.2	47.1	52.9	49.7	50.3
11000	16.8	83.2	47.9	52.1	50.3	49.7
11500	16.7	83.3	50.7	49.3	49.2	50.8
12000	15.1	84.9	56.5	43.5	46.6	53.4
12500	17.4	82.6	54.9	45.1	42.7	57.3
13000	17.1	82.9	48	52	45.9	54.1
13500	15.5	84.5	47.5	52.5	51.6	48.4
14000	17.5	82.5	48.7	51.3	51.4	48.6
14500	16.5	83.5	53.8	46.2	47.5	52.5
15000	17.6	82.4	57.5	42.5	41.9	58.1
15500	16.9	83.1	50.6	49.4	44.9	55.1
16000	15.2	84.8	47	53	51	49
16500	17	83	48.8	51.2	50	50
17000	16.3	83.7	49.9	50.1	49.4	50.6
17500	17	83	56.8	43.2	44.8	55.2
18000	17.2	82.8	55	45	42.8	57.2
18500	15.6	84.4	48.4	51.6	47.6	52.4
19000	16.2	83.8	48.8	51.2	50	50
19500	16.7	83.3	50.1	49.9	49.8	50.2
20000	15.6	84.4	54.4	45.6	48.2	51.8
