# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	21.1	78.9	52.3	47.7	48.2	51.8
500	20	80	53	47	46.8	53.2
1000	15.1	84.9	54.9	45.1	43.8	56.2
1500	13.1	86.9	52.5	47.5	47.6	52.4
2000	15.9	84.1	47.3	52.7	52.8	47.2
2500	18.4	81.6	46.1	53.9	54.3	45.7
3000	20.6	79.4	45.4	54.6	54	46
3500	21.5	78.5	47.6	52.4	50.1	49.9
4000	20.5	79.5	48.2	51.8	51.3	48.7
4500	19.7	80.3	49.8	50.2	52.3	47.7
5000	20	80	50.8	49.2	50.4	49.6
5500	17.6	82.4	51.8	48.2	49.8	50.2
6000	18.3	81.7	51.2	48.8	49.9	50.1
6500	21.6	78.4	48.7	51.3	51.5	48.5
7000	24.7	75.3	47.8	52.2	51.3	48.7
7500	25	75	44.6	55.4	51.6	48.4
8000	20.2	79.8	45.4	54.6	53	47
8500	17.3	82.7	48.6	51.4	50.1	49.9
9000	18.1	81.9	46.9	53.1	48.6	51.4
9500	19.6	80.4	43.6	56.4	50.8	49.2
10000	19.2	80.8	44.9	55.1	52.9	47.1
10500	19.2	80.8	48.6	51.4	52.8	47.2
11000	17.7	82.3	49.7	50.3	51.8	48.2
11500	16.6	83.4	51.7	48.3	49.5	50.5
12000	15	85	42.6	57.4	56.4	43.6
12500	16.9	83.1	41.1	58.9	56.6	43.4
13000	26.7	73.3	52.3	47.7	47.6	52.4
13500	32.1	67.9	56.4	43.6	51.5	48.5
14000	22.8	77.2	54.6	45.4	54	46
14500	16.9	83.1	52.6	47.4	48.5	51.5
15000	22.5	77.5	54.4	45.6	44.9	55.1
15500	29	71	48.4	51.6	43.4	56.6
16000	30.6	69.4	46.6	53.4	48.4	51.6
16500	21.2	78.8	48.8	51.2	52	48
17000	25.2	74.8	46.5	53.5	48.1	51.9
17500	26.1	73.9	46.4	53.6	53.7	46.3
18000	22.4	77.6	48	52	53.6	46.4
18500	22.3	77.7	50.5	49.5	47.4	52.6
19000	18.3	81.7	51.8	48.2	49.7	50.3
19500	19.9	80.1	58.8	41.2	46.7	53.3
20000	20.8	79.2	57.9	42.1	46.9	53.1
