# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	19.5	80.5	50.3	49.7	49.8	50.2
500	17.4	82.6	50.3	49.7	50.1	49.9
1000	14.3	85.7	51.2	48.8	48.5	51.5
1500	16.4	83.6	52	48	48	52
2000	18.4	81.6	50.9	49.1	50.9	49.1
2500	19.1	80.9	49.6	50.4	50.5	49.5
3000	25.7	74.3	54	46	49.1	50.9
3500	25.4	74.6	52.2	47.8	53	47
4000	18.6	81.4	48.3	51.7	54.7	45.3
4500	21.5	78.5	47	53	53.7	46.3
5000	27.4	72.6	46.2	53.8	52.2	47.8
5500	25.5	74.5	45.5	54.5	52.8	47.2
6000	21.1	78.9	48.3	51.7	49	51
6500	17.9	82.1	53.4	46.6	44.5	55.5
7000	19.5	80.5	50.6	49.4	48.3	51.7
7500	21	79	47.7	52.3	50.5	49.5
8000	18.9	81.1	49.6	50.4	48.5	51.5
8500	15.7	84.3	50.6	49.4	49.9	50.1
9000	15.6	84.4	50.4	49.6	50.6	49.4
9500	18.5	81.5	51.4	48.6	48.5	51.5
10000	17.5	82.5	50.5	49.5	49.2	50.8
10500	16.5	83.5	50.5	49.5	50.2	49.8
11000	17.8	82.2	50.7	49.3	50.1	49.9
11500	18.8	81.2	50.1	49.9	49.5	50.5
12000	16.7	83.3	49.2	50.8	49.3	50.7
12500	15.9	84.1	47.4	52.6	50.9	49.1
13000	17.4	82.6	48.3	51.7	50.7	49.3
13500	20.3	79.7	52.9	47.1	47.4	52.6
14000	22.4	77.6	54.8	45.2	47.4	52.6
14500	20.4	79.6	52.8	47.2	49.6	50.4
15000	17.6	82.4	50.9	49.1	49.3	50.7
15500	16.8	83.2	50.4	49.6	50	50
16000	16.2	83.8	52.9	47.1	49.5	50.5
16500	17.9	82.1	53	47	49.3	50.7
17000	20	80	50.3	49.7	50.7	49.3
17500	18.6	81.4	48.7	51.3	51.9	48.1
18000	17.5	82.5	47.5	52.5	53.2	46.8
18500	17.7	82.3	47.6	52.4	49.9	50.1
19000	15.8	84.2	50	50	47.8	52.2
19500	17.1	82.9	51.3	48.7	49	51
