# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	33.1	66.9	44.4	55.6	37.5	62.5
500	49.8	50.2	34.4	65.6	17.8	82.2
1000	50.8	49.2	33.2	66.8	16	84
1500	45.8	54.2	36.3	63.7	20.3	79.7
2000	28	72	43	57	36.8	63.2
2500	15.5	84.5	46.5	53.5	51	49
3000	16.8	83.2	47.9	52.1	50.7	49.3
3500	16.7	83.3	51.3	48.7	48.2	51.8
4000	15.6	84.4	57.6	42.4	45.4	54.6
4500	17.6	82.4	54.4	45.6	43.4	56.6
5000	17	83	47.2	52.8	46.2	53.8
5500	16.1	83.9	48.7	51.3	50.2	49.8
6000	17.3	82.7	50.2	49.8	50.7	49.3
6500	15.8	84.2	53.7	46.3	48.1	51.9
7000	17.5	82.5	56.1	43.9	42.6	57.4
7500	17.2	82.8	50.8	49.2	44.6	55.4
8000	15.9	84.1	47.1	52.9	51.2	48.8
8500	17.1	82.9	48.3	51.7	51	49
9000	16.4	83.6	51.3	48.7	49.1	50.9
9500	17.2	82.8	57.5	42.5	42.7	57.3
10000	16.9	83.1	53.7	46.3	43	57
10500	15.6	84.4	46.7	53.3	50.3	49.7
11000	16.8	83.2	48.2	51.8	50.2	49.8
11500	16.8	83.2	51.4	48.6	48.4	51.6
12000	15	85	57.1	42.9	45.9	54.1
12500	17.3	82.7	53.7	46.3	44.6	55.4
13000	18.2	81.8	47.1	52.9	48.5	51.5
13500	17.5	82.5	48.4	51.6	51.9	48.1
14000	18	82	49.2	50.8	51.8	48.2
14500	16.3	83.7	53.5	46.5	48.4	51.6
15000	17.8	82.2	56.8	43.2	42	58
15500	17	83	50.1	49.9	44.9	55.1
16000	15.5	84.5	46.8	53.2	51.5	48.5
16500	17.2	82.8	48.6	51.4	50.6	49.4
17000	16.5	83.5	50.4	49.6	49.3	50.7
17500	17	83	57.3	42.7	43.9	56.1
18000	17	83	54.3	45.7	43.1	56.9
18500	15.9	84.1	47.8	52.2	48.7	51.3
19000	16.6	83.4	48.7	51.3	49.7	50.3
19500	16.3	83.7	50	50	49.3	50.7
20000	15.2	84.8	55.3	44.7	47.3	52.7
20500	17.7	82.3	56.1	43.9	42.2	57.8
21000	17.2	82.8	49.7	50.3	44.9	55.1
21500	15.5	84.5	46.5	53.5	52.2	47.8
22000	17.4	82.6	48.4	51.6	51	49
22500	16.5	83.5	53.9	46.1	47.2	52.8
23000	17.1	82.9	57.9	42.1	42.6	57.4
23500	17.1	82.9	50.7	49.3	47.2	52.8
24000	16.6	83.4	46.3	53.7	52.7	47.3
24500	18	82	50.3	49.7	48.7	51.3
25000	16.4	83.6	51.6	48.4	47.6	52.4
25500	16.7	83.3	56.9	43.1	44.4	55.6
26000	16.7	83.3	53.8	46.2	45.3	54.7
26500	16.5	83.5	48.5	51.5	49.6	50.4
27000	18.1	81.9	51	49	49.9	50.1
27500	16.9	83.1	51.7	48.3	48.6	51.4
28000	15.9	84.1	54.5	45.5	46.4	53.6
28500	17.5	82.5	56.2	43.8	41.3	58.7
29000	16	84	52.6	47.4	44.2	55.8
29500	15.6	84.4	48.2	51.8	52.8	47.2
30000	18	82	49.1	50.9	49.9	50.1
30500	16.6	83.4	54	46	45.2	54.8
31000	17.3	82.7	57.4	42.6	41.9	58.1
31500	15.3	84.7	53.4	46.6	44.5	55.5
32000	14.7	85.3	48	52	51.5	48.5
32500	17	83	49.8	50.2	49.8	50.2
33000	16.5	83.5	53.3	46.7	45.6	54.4
33500	16.8	83.2	57	43	44.2	55.8
34000	17	83	54.5	45.5	43.7	56.3
34500	15	85	49.2	50.8	46.4	53.6
35000	15.8	84.2	50.8	49.2	49.6	50.4
35500	18.1	81.9	51.6	48.4	49.1	50.9
36000	16.7	83.3	53.5	46.5	46.8	53.2
36500	17	83	56.6	43.4	41.6	58.4
37000	16.1	83.9	52.5	47.5	44.4	55.6
37500	15.7	84.3	49.1	50.9	51.2	48.8
38000	17.6	82.4	49.6	50.4	49.8	50.2
38500	17.1	82.9	50.7	49.3	48	52
39000	17.4	82.6	57.4	42.6	42.4	57.6
39500	15.4	84.6	55.6	44.4	42.8	57.2
40000	14.9	85.1	49.4	50.6	48.9	51.1
40500	17.1	82.9	50.3	49.7	49	51
41000	16.7	83.3	51.5	48.5	48.6	51.4
41500	16.6	83.4	52.7	47.3	47.9	52.1
42000	20.3	79.7	48.3	51.7	52	48
