# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	27.6	72.4	57.7	42.3	48.1	51.9
500	28.7	71.3	58	42	47.5	52.5
1000	28.6	71.4	55.3	44.7	50.7	49.3
1500	21.2	78.8	51.3	48.7	51.7	48.3
2000	26.1	73.9	50.8	49.2	50.7	49.3
2500	25.9	74.1	52.9	47.1	50.4	49.6
3000	21.4	78.6	48.5	51.5	51.3	48.7
3500	24.7	75.3	45.3	54.7	53.8	46.2
4000	21.8	78.2	46.2	53.8	53.8	46.2
4500	26	74	50.7	49.3	49.5	50.5
5000	30.6	69.4	56.7	43.3	42.5	57.5
5500	27.4	72.6	58.6	41.4	39.6	60.4
6000	20.3	79.7	54.3	45.7	45.4	54.6
6500	17.1	82.9	49.3	50.7	51	49
7000	19.5	80.5	45.8	54.2	53.3	46.7
7500	21.6	78.4	44.5	55.5	54.1	45.9
8000	21.5	78.5	48.9	51.1	53	47
8500	18.9	81.1	49.5	50.5	52.6	47.4
9000	19.5	80.5	49.9	50.1	49.6	50.4
9500	24	76	57.2	42.8	42.2	57.8
10000	26.5	73.5	58.9	41.1	40.2	59.8
10500	25.1	74.9	55.8	44.2	42.9	57.1
11000	27	73	55.4	44.6	43.8	56.2
11500	26.8	73.2	59.1	40.9	42.3	57.7
12000	23.2	76.8	55.4	44.6	46.2	53.8
12500	22.4	77.6	46.8	53.2	52	48
13000	20.9	79.1	44.9	55.1	54.2	45.8
13500	20.7	79.3	45.3	54.7	53.6	46.4
14000	20.3	79.7	48.6	51.4	49.7	50.3
14500	21.5	78.5	49.4	50.6	49.7	50.3
15000	23	77	46.6	53.4	51.8	48.2
15500	21.3	78.7	45.1	54.9	51.6	48.4
16000	19.6	80.4	45.7	54.3	51.7	48.3
16500	17.9	82.1	49.2	50.8	50.5	49.5
17000	16.8	83.2	52.3	47.7	46.7	53.3
17500	21.7	78.3	52.5	47.5	46.8	53.2
18000	27.7	72.3	57.4	42.6	49.1	50.9
18500	22.7	77.3	56.6	43.4	49.7	50.3
19000	18.7	81.3	47.9	52.1	50.6	49.4
19500	20.6	79.4	46.6	53.4	50.2	49.8
20000	23.6	76.4	44.7	55.3	52.9	47.1
20500	21.3	78.7	45.6	54.4	53.7	46.3
21000	16.6	83.4	49.8	50.2	51.8	48.2
21500	19.3	80.7	54	46	51.3	48.7
22000	21.6	78.4	51.9	48.1	50.1	49.9
22500	24.5	75.5	49.6	50.4	50.1	49.9
23000	27.8	72.2	54.4	45.6	50.8	49.2
23500	24.2	75.8	58.4	41.6	46.4	53.6
24000	21.2	78.8	57.1	42.9	45.1	54.9
24500	20	80	53.9	46.1	48.9	51.1
25000	16.9	83.1	52.7	47.3	49.6	50.4
25500	23.6	76.4	47.9	52.1	51.5	48.5
26000	27.4	72.6	49.1	50.9	51.3	48.7
26500	24	76	49.2	50.8	52.4	47.6
27000	24.7	75.3	46.9	53.1	54.8	45.2
27500	20.3	79.7	49.2	50.8	51.1	48.9
28000	20.6	79.4	52.5	47.5	45.7	54.3
28500	24.1	75.9	58.6	41.4	46.1	53.9
29000	24.1	75.9	62.6	37.4	47.7	52.3
29500	23.5	76.5	61.1	38.9	47.4	52.6
30000	21.7	78.3	55.7	44.3	48.8	51.2
30500	18.6	81.4	51.1	48.9	50.5	49.5
31000	15.8	84.2	52	48	49.8	50.2
31500	18.1	81.9	48.9	51.1	49.6	50.4
32000	19.6	80.4	46.1	53.9	50.1	49.9
32500	17.8	82.2	48	52	50.2	49.8
33000	15.8	84.2	47.8	52.2	50.6	49.4
33500	17.5	82.5	50.6	49.4	48.7	51.3
34000	20.9	79.1	51.2	48.8	49.5	50.5
34500	21.2	78.8	51.4	48.6	51.6	48.4
35000	19.5	80.5	51	49	50.3	49.7
35500	18.6	81.4	48.5	51.5	49.5	50.5
36000	19.6	80.4	48.5	51.5	49.1	50.9
36500	16.8	83.2	49.3	50.7	48.5	51.5
37000	14	86	49.4	50.6	49.4	50.6
37500	17.4	82.6	48.1	51.9	50.9	49.1
38000	18.4	81.6	47.9	52.1	51.9	48.1
38500	16.1	83.9	47.5	52.5	49.8	50.2
39000	19.1	80.9	47.8	52.2	49.5	50.5
39500	22.2	77.8	48.9	51.1	50.5	49.5
40000	20.9	79.1	49.2	50.8	50.1	49.9
40500	22.8	77.2	51.7	48.3	49.9	50.1
41000	24.8	75.2	51.3	48.7	51.5	48.5
41500	19.5	80.5	49.5	50.5	53.2	46.8
42000	19	81	48	52	52	48
42500	20.6	79.4	47.6	52.4	52.2	47.8
43000	16.4	83.6	52.1	47.9	49.3	50.7
43500	16.9	83.1	52	48	48.1	51.9
44000	19.6	80.4	49.5	50.5	50.1	49.9
44500	20.5	79.5	47.5	52.5	51.8	48.2
45000	25.3	74.7	41.8	58.2	53.7	46.3
45500	27.1	72.9	46.6	53.4	51.1	48.9
46000	23.6	76.4	52.7	47.3	49.3	50.7
46500	16.6	83.4	52.6	47.4	47.4	52.6
47000	13	87	50	50	49.4	50.6
47500	16.7	83.3	45.5	54.5	54.2	45.8
48000	19.1	80.9	47.8	52.2	54.5	45.5
48500	17	83	50	50	49.8	50.2
49000	16.1	83.9	50.5	49.5	46.4	53.6
49500	23	77	54.1	45.9	44.3	55.7
50000	26.5	73.5	56.2	43.8	43.7	56.3
50500	18.5	81.5	51.8	48.2	51.9	48.1
51000	14.7	85.3	50.5	49.5	53.6	46.4
51500	17.8	82.2	52.4	47.6	48.4	51.6
52000	18.6	81.4	51.6	48.4	48	52
52500	17.3	82.7	49.7	50.3	49.2	50.8
53000	22.6	77.4	47.5	52.5	47.1	52.9
53500	35.4	64.6	54.1	45.9	47.9	52.1
54000	36.1	63.9	62.2	37.8	48.5	51.5
54500	31.8	68.2	59.3	40.7	48.1	51.9
55000	32.5	67.5	56.5	43.5	51.4	48.6
55500	33.8	66.2	56.2	43.8	51.6	48.4
56000	29.3	70.7	51.5	48.5	49.6	50.4
56500	20.5	79.5	49.9	50.1	50.2	49.8
57000	19.6	80.4	53.3	46.7	48.5	51.5
57500	20.8	79.2	54.9	45.1	47.1	52.9
58000	20.1	79.9	58	42	44.1	55.9
58500	22.5	77.5	55.7	44.3	43.8	56.2
59000	24.4	75.6	54.2	45.8	48.4	51.6
59500	21.5	78.5	53.5	46.5	48.6	51.4
60000	21.4	78.6	51.2	48.8	49.2	50.8
60500	24.1	75.9	54.1	45.9	52	48
61000	21.4	78.6	52.5	47.5	54.7	45.3
61500	21.2	78.8	52.4	47.6	51	49
62000	27	73	57.9	42.1	45.7	54.3
62500	22.7	77.3	56.6	43.4	46.5	53.5
63000	22.6	77.4	55.2	44.8	46.6	53.4
63500	25.3	74.7	55.4	44.6	47.9	52.1
64000	28.4	71.6	55.7	44.3	54.3	45.7
64500	27.6	72.4	52.2	47.8	54.6	45.4
65000	27.1	72.9	48.3	51.7	49.8	50.2
65500	26.7	73.3	50.5	49.5	47.4	52.6
66000	22.1	77.9	51	49	47.9	52.1
66500	24.2	75.8	52.5	47.5	48.1	51.9
67000	20.2	79.8	52.5	47.5	46.7	53.3
67500	19.6	80.4	49.5	50.5	49.1	50.9
68000	26.3	73.7	46.9	53.1	53	47
68500	31.3	68.7	45.5	54.5	54.2	45.8
69000	31.4	68.6	44.7	55.3	53.1	46.9
69500	23.9	76.1	48.1	51.9	51.4	48.6
70000	22.6	77.4	47.5	52.5	51.3	48.7
70500	26.6	73.4	48.9	51.1	48.7	51.3
71000	22.5	77.5	54.6	45.4	45.3	54.7
71500	23.9	76.1	55.4	44.6	46.5	53.5
72000	21	79	53.7	46.3	49.5	50.5
72500	15.9	84.1	50.1	49.9	51.4	48.6
73000	21.8	78.2	50.6	49.4	50.6	49.4
73500	27.5	72.5	54	46	47.7	52.3
