# Location	% GC	% AT	% AG	% CT	% GT	% AC
0	31.1	68.9	50.7	49.3	54.8	45.2
500	34.4	65.6	63.5	36.5	58.5	41.5
1000	38.1	61.9	72.9	27.1	56.6	43.4
1500	37.8	62.2	69.7	30.3	57.1	42.9
2000	36.1	63.9	68.9	31.1	56	44
2500	35.1	64.9	64.2	35.8	53.1	46.9
3000	36.7	63.3	57.1	42.9	53	47
3500	35.5	64.5	54.4	45.6	54.9	45.1
4000	33.3	66.7	52.9	47.1	51.8	48.2
4500	40.8	59.2	49	51	44	56
5000	51.2	48.8	44.3	55.7	42.1	57.9
5500	49.5	50.5	39.8	60.2	43.7	56.3
6000	45.9	54.1	38.4	61.6	41.3	58.7
6500	47.8	52.2	37.3	62.7	42.5	57.5
7000	45.7	54.3	39.1	60.9	45.6	54.4
7500	46.3	53.7	40.7	59.3	44.6	55.4
8000	51.2	48.8	38.1	61.9	41.7	58.3
8500	44.8	55.2	35.4	64.6	41.4	58.6
9000	38.3	61.7	31.4	68.6	41.9	58.1
9500	40.1	59.9	30.3	69.7	41.2	58.8
10000	38.8	61.2	32.7	67.3	42.5	57.5
10500	35.4	64.6	31.2	68.8	43.8	56.2
11000	34	66	33.7	66.3	41.5	58.5
11500	34.3	65.7	35.8	64.2	43.5	56.5
12000	33.9	66.1	36.9	63.1	47.2	52.8
12500	32.6	67.4	55.4	44.6	48.6	51.4
13000	31.7	68.3	66.8	33.2	49.7	50.3
13500	31.8	68.2	63.7	36.3	49.5	50.5
14000	32.3	67.7	62.5	37.5	49.8	50.2
14500	28.6	71.4	62.3	37.7	48.5	51.5
15000	26	74	62.9	37.1	47.1	52.9
15500	26.7	73.3	62.7	37.3	47.6	52.4
16000	28.1	71.9	62.6	37.4	48.9	51.1
16500	30.1	69.9	63	37	49.7	50.3
17000	31.3	68.7	64.1	35.9	49.2	50.8
17500	31.3	68.7	64.2	35.8	51.9	48.1
18000	30.2	69.8	62.6	37.4	55.4	44.6
18500	27.9	72.1	60.9	39.1	53.2	46.8
19000	28.4	71.6	61.7	38.3	51.1	48.9
19500	31.9	68.1	63.4	36.6	53.5	46.5
20000	30.5	69.5	61.8	38.2	55.3	44.7
20500	33.2	66.8	50.4	49.6	52.2	47.8
21000	36.8	63.2	42.6	57.4	46	54
21500	35.1	64.9	42.6	57.4	46.9	53.1
22000	33.9	66.1	43.8	56.2	49.3	50.7
22500	31.7	68.3	47.6	52.4	48.9	51.1
23000	28.9	71.1	49.1	50.9	50.8	49.2
23500	29.7	70.3	48.1	51.9	52.2	47.8
24000	31.3	68.7	42.7	57.3	53.2	46.8
24500	29.9	70.1	44	56	50.9	49.1
25000	33.3	66.7	49	51	48.5	51.5
25500	36.5	63.5	51.6	48.4	47.9	52.1
26000	36.8	63.2	55.7	44.3	45.9	54.1
26500	38.8	61.2	57.2	42.8	44.4	55.6
27000	38.4	61.6	57	43	44.2	55.8
27500	41.7	58.3	55.7	44.3	44	56
28000	42.3	57.7	54.7	45.3	46.8	53.2
28500	33.6	66.4	52.4	47.6	49	51
29000	28.1	71.9	50.1	49.9	51.4	48.6
29500	28.8	71.2	46.8	53.2	53.4	46.6
30000	31.4	68.6	45.7	54.3	51.7	48.3
30500	31.5	68.5	49.8	50.2	50.7	49.3
